,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
4168,4169,64268,864691135866429462,[ 87904 118832  21461],2022-06-09 14:30:32.002707,L23,excitatory,23P,14.0,707.0,12.0,676.0
4236,4237,607609,864691135697737493,[354736  92544  26068],2022-06-09 14:30:32.002707,L23,excitatory,23P,20.0,2793.0,19.0,2575.0
4256,4257,63696,864691135403778286,[ 97632 126112  16387],2022-06-09 14:30:32.002707,L23,inhibitory,4P,54.0,1030.0,43.0,938.0
4277,4278,648552,864691135099867936,[363056 115616  26739],2022-06-09 14:30:32.002707,L23,excitatory,23P,200.0,2609.0,173.0,2332.0
4292,4293,67226,864691135385262421,[ 84656 137152  17421],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,788.0,16.0,732.0
4319,4320,23400,864691136123786022,[ 80672 123696  20333],2022-06-09 14:30:32.002707,L23,excitatory,23P,5.0,272.0,4.0,256.0
4516,4517,642204,864691136023824697,[363440 101824  25204],2022-06-09 14:30:32.002707,L23,excitatory,23P,450.0,4729.0,382.0,4289.0
4593,4594,581198,864691135644609519,[339824  96016  23096],2022-06-09 14:30:32.002707,L23,excitatory,23P,49.0,5769.0,42.0,5283.0
4646,4647,693065,864691135777503421,[377328 119792  25693],2022-06-09 14:30:32.002707,L23,excitatory,23P,216.0,3006.0,185.0,2637.0
4747,4748,67463,864691136829202660,[ 90512 129200  18994],2022-06-09 14:30:32.002707,L23,excitatory,23P,19.0,1182.0,13.0,1064.0
4847,4848,739174,864691135855635502,[396208 105104  23612],2022-06-09 14:30:32.002707,L23,inhibitory,4P,4.0,308.0,3.0,257.0
4968,4969,110465,864691135207955833,[105232 139248  24697],2022-06-09 14:30:32.002707,L23,excitatory,23P,126.0,1191.0,113.0,1074.0
5037,5038,64225,864691135538305650,[ 97440 113712  20842],2022-06-09 14:30:32.002707,L23,excitatory,23P,18.0,2597.0,13.0,2312.0
5071,5072,223649,864691136020991895,[150464 127808  16125],2022-06-09 14:30:32.002707,L23,excitatory,23P,33.0,2200.0,24.0,1870.0
5101,5102,611473,864691135568222444,[347296 117696  27511],2022-06-09 14:30:32.002707,L23,excitatory,23P,176.0,1561.0,150.0,1407.0
5136,5137,636457,864691135560484321,[374224  92576  23637],2022-06-09 14:30:32.002707,L23,excitatory,23P,318.0,3476.0,264.0,3200.0
5164,5165,636696,864691135730534073,[366080  92128  26250],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,2329.0,38.0,2176.0
5172,5173,64271,864691135337754598,[ 89088 122352  21097],2022-06-09 14:30:32.002707,L23,excitatory,23P,4.0,1137.0,4.0,1016.0
5215,5216,693311,864691135394007029,[388304 119040  26941],2022-06-09 14:30:32.002707,L23,excitatory,23P,58.0,1304.0,45.0,1130.0
5242,5243,63945,864691136740436828,[ 93744 125264  18224],2022-06-09 14:30:32.002707,L23,excitatory,23P,41.0,2044.0,35.0,1893.0
5266,5267,63566,864691135345194399,[ 86976 121344  15662],2022-06-09 14:30:32.002707,L23,excitatory,23P,50.0,1058.0,47.0,955.0
5318,5319,609626,864691135660838640,[355376  97664  26641],2022-06-09 14:30:32.002707,L23,excitatory,23P,55.0,3902.0,42.0,3553.0
5341,5342,582972,864691135081665015,[335392 115264  26934],2022-06-09 14:30:32.002707,L23,excitatory,23P,95.0,4134.0,84.0,3595.0
5408,5409,689951,864691136194525004,[384256  95488  24972],2022-06-09 14:30:32.002707,L23,excitatory,23P,132.0,1475.0,116.0,1311.0
5505,5506,67453,864691136309654874,[ 88592 128608  19407],2022-06-09 14:30:32.002707,L23,excitatory,23P,16.0,909.0,14.0,776.0
5516,5517,66846,864691136090940852,[ 83504 135552  15252],2022-06-09 14:30:32.002707,L23,excitatory,23P,23.0,977.0,22.0,881.0
5521,5522,106935,864691136175027206,[111552 113008  21115],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,224.0,1963.0,175.0,1787.0
5630,5631,645255,864691135864753372,[360448 124848  18302],2022-06-09 14:30:32.002707,L23,excitatory,23P,73.0,3332.0,61.0,3010.0
5693,5694,693003,864691136311770685,[386960 115456  24480],2022-06-09 14:30:32.002707,L23,excitatory,23P,33.0,1823.0,23.0,1615.0
5747,5748,26564,864691135385284693,[ 79776 130752  19721],2022-06-09 14:30:32.002707,L23,inhibitory,NGC,330.0,1372.0,278.0,1237.0
5795,5796,106570,864691135181801730,[104784 116736  18019],2022-06-09 14:30:32.002707,L23,excitatory,23P,17.0,4497.0,10.0,3950.0
5831,5832,689784,864691136008438956,[384080 102400  23886],2022-06-09 14:30:32.002707,L23,inhibitory,MC,241.0,3833.0,180.0,3456.0
5969,5970,106893,864691136118829336,[101488 113392  21450],2022-06-09 14:30:32.002707,L23,inhibitory,BC,9.0,1243.0,6.0,1120.0
5975,5976,66961,864691135162196525,[ 91888 134800  15436],2022-06-09 14:30:32.002707,L23,inhibitory,BC,620.0,3297.0,477.0,2882.0
6025,6026,63800,864691136208995516,[ 87264 119120  17480],2022-06-09 14:30:32.002707,L23,excitatory,23P,290.0,1541.0,263.0,1452.0
6040,6041,23374,864691135761535798,[ 71904 118240  20687],2022-06-09 14:30:32.002707,L23,excitatory,23P,3.0,498.0,2.0,441.0
6078,6079,643424,864691135730682809,[361856 117328  15746],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,25.0,2750.0,17.0,2505.0
6089,6090,639153,864691135969163621,[365760 105040  18364],2022-06-09 14:30:32.002707,L23,excitatory,23P,12.0,1075.0,10.0,1016.0
6222,6223,581614,864691136209417660,[339008 106208  27594],2022-06-09 14:30:32.002707,L23,excitatory,23P,152.0,3884.0,129.0,3544.0
6230,6231,607800,864691136333197916,[351168 108432  15538],2022-06-09 14:30:32.002707,L23,excitatory,23P,33.0,1337.0,25.0,1193.0
6301,6302,109777,864691136108861521,[105216 133120  20636],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,10.0,945.0,4.0,829.0
6333,6334,642135,864691135937413173,[376432 106880  24614],2022-06-09 14:30:32.002707,L23,excitatory,23P,114.0,5609.0,89.0,4941.0
6460,6461,608684,864691136236718095,[350592 109920  23670],2022-06-09 14:30:32.002707,L23,excitatory,23P,19.0,2599.0,17.0,2394.0
6483,6484,26377,864691135467557260,[ 68656 130640  20123],2022-06-09 14:30:32.002707,L23,excitatory,23P,51.0,325.0,49.0,309.0
6501,6502,642100,864691135269971365,[368656  94640  24718],2022-06-09 14:30:32.002707,L23,excitatory,23P,26.0,2950.0,22.0,2747.0
6505,6506,642353,864691136422852143,[363136 106208  26725],2022-06-09 14:30:32.002707,L23,excitatory,23P,546.0,3382.0,451.0,2851.0
6620,6621,453231,864691136008807340,[266464 125568  15221],2022-06-09 14:30:32.002707,L23,excitatory,23P,19.0,2508.0,16.0,2327.0
6654,6655,67133,864691135815496271,[ 88688 134320  17101],2022-06-09 14:30:32.002707,L23,excitatory,23P,82.0,1684.0,75.0,1553.0
6671,6672,641867,864691136020252664,[369984 109376  22115],2022-06-09 14:30:32.002707,L23,excitatory,23P,129.0,3095.0,111.0,2642.0
6690,6691,744770,864691135538087026,[393280 116240  23411],2022-06-09 14:30:32.002707,L23,excitatory,23P,10.0,993.0,6.0,893.0
6719,6720,648530,864691136201977790,[373760 120400  26344],2022-06-09 14:30:32.002707,L23,inhibitory,MC,14.0,3706.0,7.0,3286.0
6766,6767,645291,864691136204617406,[364464 126928  18385],2022-06-09 14:30:32.002707,L23,excitatory,23P,127.0,2832.0,106.0,2528.0
6775,6776,67139,864691135776616032,[ 89696 130432  17104],2022-06-09 14:30:32.002707,L23,excitatory,23P,84.0,1785.0,77.0,1633.0
6798,6799,26622,864691135570713581,[ 71792 132368  20789],2022-06-09 14:30:32.002707,L23,excitatory,23P,13.0,720.0,8.0,604.0
6807,6808,67081,864691135777154493,[ 96544 137280  16198],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,22.0,1237.0,18.0,1062.0
6832,6833,453220,864691136718735478,[264720 117344  15541],2022-06-09 14:30:32.002707,L23,excitatory,23P,47.0,4028.0,36.0,3649.0
6881,6882,607906,864691135753611469,[354464 109264  16358],2022-06-09 14:30:32.002707,L23,excitatory,23P,73.0,2877.0,60.0,2611.0
6884,6885,611133,864691136273021886,[358800 112512  24789],2022-06-09 14:30:32.002707,L23,excitatory,23P,365.0,5790.0,304.0,5261.0
6902,6903,642404,864691136174985478,[369472  99008  26744],2022-06-09 14:30:32.002707,L23,excitatory,23P,39.0,1765.0,35.0,1646.0
6974,6975,690214,864691135081680119,[377040  98688  27362],2022-06-09 14:30:32.002707,L23,excitatory,23P,364.0,1055.0,316.0,993.0
7002,7003,63688,864691135134711833,[ 96928 117296  15930],2022-06-09 14:30:32.002707,L23,excitatory,23P,5.0,1815.0,3.0,1701.0
7052,7053,63898,864691136743508452,[ 83408 117632  18041],2022-06-09 14:30:32.002707,L23,excitatory,23P,16.0,1106.0,13.0,1011.0
7054,7055,66956,864691136050846451,[ 90080 127920  15213],2022-06-09 14:30:32.002707,L23,excitatory,23P,7.0,1289.0,7.0,1209.0
7090,7091,690102,864691135461670020,[391600 104384  26415],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,6.0,187.0,5.0,163.0
7203,7204,106895,864691135609457415,[101776 120352  21549],2022-06-09 14:30:32.002707,L23,excitatory,23P,31.0,1008.0,28.0,911.0
7206,7207,63852,864691135737509745,[ 95856 126192  17932],2022-06-09 14:30:32.002707,L23,excitatory,23P,17.0,1803.0,16.0,1699.0
7303,7304,153988,864691136662231262,[114576 111712  26096],2022-06-09 14:30:32.002707,L23,excitatory,23P,124.0,431.0,110.0,399.0
7320,7321,223640,864691135776617824,[149648 131104  16347],2022-06-09 14:30:32.002707,L23,excitatory,23P,13.0,1410.0,13.0,1230.0
7327,7328,693443,864691135373688649,[391424 121584  27347],2022-06-09 14:30:32.002707,L23,excitatory,23P,165.0,1254.0,137.0,1092.0
7332,7333,516444,864691135122670631,[302096 105232  15386],2022-06-09 14:30:32.002707,L23,excitatory,23P,68.0,2061.0,64.0,1902.0
7335,7336,26621,864691135358806872,[ 71520 135136  20617],2022-06-09 14:30:32.002707,L23,excitatory,23P,6.0,368.0,5.0,279.0
7421,7422,67131,864691135776616544,[ 88688 132912  16928],2022-06-09 14:30:32.002707,L23,excitatory,23P,28.0,2376.0,16.0,2139.0
7434,7435,693126,864691136379108309,[387456 112352  25700],2022-06-09 14:30:32.002707,L23,excitatory,23P,27.0,738.0,12.0,562.0
7461,7462,362144,864691136272988862,[226144 127520  27248],2022-06-09 14:30:32.002707,L23,excitatory,23P,116.0,3488.0,82.0,3061.0
7469,7470,63640,864691136146016593,[ 86256 122544  15934],2022-06-09 14:30:32.002707,L23,excitatory,23P,16.0,845.0,13.0,763.0
7474,7475,609963,864691135538953714,[353792 119984  16093],2022-06-09 14:30:32.002707,L23,excitatory,23P,33.0,3507.0,24.0,3248.0
7475,7476,63708,864691136141027665,[ 82432 118320  17177],2022-06-09 14:30:32.002707,L23,excitatory,23P,15.0,853.0,13.0,731.0
7528,7529,581995,864691135517735922,[338528 112576  17980],2022-06-09 14:30:32.002707,L23,excitatory,23P,67.0,2899.0,53.0,2754.0
7646,7647,154544,864691136290029207,[115488 139104  16693],2022-06-09 14:30:32.002707,L23,excitatory,23P,163.0,2525.0,149.0,2341.0
7651,7652,67443,864691136482894380,[ 85024 133920  18791],2022-06-09 14:30:32.002707,L23,excitatory,23P,58.0,1704.0,53.0,1585.0
7709,7710,454622,864691136618400909,[272368 119616  25116],2022-06-09 14:30:32.002707,L23,excitatory,23P,680.0,19.0,525.0,13.0
7722,7723,67063,864691136824042468,[ 92560 132752  15852],2022-06-09 14:30:32.002707,L23,excitatory,23P,37.0,2406.0,23.0,2124.0
7744,7745,581961,864691135925565966,[331376 126112  17346],2022-06-09 14:30:32.002707,L23,excitatory,23P,67.0,3744.0,54.0,3519.0
7780,7781,67104,864691135490609383,[ 82544 137936  16567],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,39.0,457.0,32.0,412.0
7781,7782,648418,864691135207744633,[363600 114768  25576],2022-06-09 14:30:32.002707,L23,excitatory,23P,90.0,4918.0,75.0,4308.0
7783,7784,690148,864691136436411806,[384240 105936  26556],2022-06-09 14:30:32.002707,L23,excitatory,23P,104.0,1447.0,89.0,1278.0
7820,7821,648119,864691136388586768,[368560 124240  22428],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,126.0,1325.0,116.0,1208.0
7848,7849,689210,864691135337703654,[378224  98096  22252],2022-06-09 14:30:32.002707,L23,excitatory,23P,86.0,2315.0,69.0,2067.0
7861,7862,67797,864691135699284770,[ 89840 133456  21524],2022-06-09 14:30:32.002707,L23,excitatory,23P,28.0,661.0,20.0,607.0
7993,7994,26870,864691136816114148,[ 75696 131712  21249],2022-06-09 14:30:32.002707,L23,inhibitory,NGC,7.0,379.0,4.0,365.0
8111,8112,21033,864691136237656636,[ 81344 123120  15496],2022-06-09 14:30:32.002707,L23,excitatory,23P,8.0,554.0,7.0,525.0
8121,8122,648526,864691135807233309,[373344 121312  25758],2022-06-09 14:30:32.002707,L23,excitatory,23P,42.0,3744.0,31.0,3277.0
8132,8133,648412,864691136088958263,[362512 121088  25605],2022-06-09 14:30:32.002707,L23,excitatory,23P,949.0,3443.0,799.0,3091.0
8164,8165,68268,864691135474612288,[ 98368 135152  22349],2022-06-09 14:30:32.002707,L23,excitatory,23P,407.0,2142.0,334.0,1770.0
8174,8175,610179,864691135334516201,[349472 115728  17486],2022-06-09 14:30:32.002707,L23,excitatory,23P,26.0,2997.0,25.0,2788.0
8206,8207,648173,864691136010921123,[360464 112032  22728],2022-06-09 14:30:32.002707,L23,excitatory,23P,39.0,4571.0,28.0,4081.0
8242,8243,689815,864691135939382273,[389840 101472  23523],2022-06-09 14:30:32.002707,L23,excitatory,23P,26.0,907.0,16.0,832.0
8274,8275,108995,864691135334799337,[106144 137216  15549],2022-06-09 14:30:32.002707,L23,excitatory,23P,10.0,2435.0,9.0,2212.0
8300,8301,64234,864691136004773578,[ 82032 119632  21288],2022-06-09 14:30:32.002707,L23,excitatory,23P,3.0,340.0,2.0,290.0
8462,8463,64307,864691135560516577,[ 97792 117584  21649],2022-06-09 14:30:32.002707,L23,excitatory,23P,41.0,1077.0,33.0,941.0
8490,8491,63982,864691135396399905,[ 86784 117488  19278],2022-06-09 14:30:32.002707,L23,excitatory,23P,6.0,574.0,4.0,532.0
8495,8496,581545,864691136194201064,[336864 104240  27098],2022-06-09 14:30:32.002707,L23,excitatory,23P,164.0,5855.0,137.0,5396.0
8565,8566,66967,864691136317739159,[ 92720 129008  15436],2022-06-09 14:30:32.002707,L23,excitatory,23P,17.0,1861.0,10.0,1682.0
8721,8722,109067,864691136287054999,[100128 134608  16241],2022-06-09 14:30:32.002707,L23,excitatory,23P,5.0,1173.0,3.0,1091.0
8764,8765,693284,864691136215646142,[382128 116112  26843],2022-06-09 14:30:32.002707,L23,inhibitory,MC,250.0,3193.0,204.0,2789.0
8780,8781,108335,864691135454100074,[113920 123616  26748],2022-06-09 14:30:32.002707,L23,excitatory,23P,10.0,484.0,10.0,454.0
8797,8798,26913,864691136008585902,[ 77184 138640  21411],2022-06-09 14:30:32.002707,L23,excitatory,4P,3.0,147.0,3.0,103.0
8926,8927,67023,864691135012464886,[ 84944 140080  16251],2022-06-09 14:30:32.002707,L23,excitatory,23P,10.0,405.0,6.0,365.0
