,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
2144,2144,703705,864691135760693949,[392736 160656  25312],2022-06-09 14:30:32.002707,L5,excitatory,23P,78.0,318.0,72.0,273.0
2180,2180,707293,864691135780799824,[392160 187568  23504],2022-06-09 14:30:32.002707,L5,inhibitory,MC,155.0,5517.0,121.0,4513.0
2186,2186,78936,864691136020551672,[ 92912 194672  16784],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,155.0,2550.0,127.0,2116.0
2199,2199,120283,864691135446607956,[106720 179664  20504],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,95.0,965.0,84.0,843.0
2222,2222,79097,864691135798927966,[ 86000 206064  17259],2022-06-09 14:30:32.002707,L5,excitatory,4P,1.0,31.0,1.0,29.0
2364,2364,76984,864691136090942644,[ 87872 185552  21006],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,3.0,719.0,1.0,614.0
2386,2386,119446,864691135657840258,[109984 180032  15784],2022-06-09 14:30:32.002707,L5,inhibitory,MC,8.0,1271.0,6.0,1104.0
2516,2516,76297,864691135490579431,[ 92352 180784  16898],2022-06-09 14:30:32.002707,L5,excitatory,4P,258.0,538.0,232.0,483.0
2585,2585,81913,864691136099028099,[ 86144 209504  19687],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,11.0,195.0,7.0,178.0
2702,2702,526293,864691135951964195,[309424 186544  16022],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,29.0,1423.0,24.0,1267.0
2729,2729,164801,864691135367514361,[124464 205456  21043],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,10.0,575.0,7.0,549.0
2740,2740,707207,864691136436426654,[389856 190992  22798],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,110.0,713.0,99.0,523.0
2749,2749,121329,864691136723473149,[106256 183856  24935],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,85.0,703.0,74.0,603.0
2755,2755,659360,864691136194331468,[371344 158656  26864],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,117.0,1323.0,89.0,1023.0
2760,2760,666609,864691135760620221,[374112 178544  26703],2022-06-09 14:30:32.002707,L5,inhibitory,MC,511.0,3839.0,415.0,3316.0
2808,2808,668168,864691136482926380,[369344 196784  18816],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,51.0,662.0,38.0,595.0
2818,2818,122806,864691135776554592,[109776 200768  15198],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,90.0,2611.0,71.0,2153.0
2838,2838,591479,864691136990275477,[333344 203888  25844],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,245.0,1527.0,193.0,1321.0
2850,2850,620038,864691135490597607,[354208 196864  23100],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,681.0,1689.0,542.0,1489.0
2987,2988,664372,864691135638976571,[369344 191376  17048],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,15.0,781.0,9.0,693.0
2993,2994,659377,864691135850427591,[375104 157120  26920],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,26.0,1609.0,20.0,1381.0
3115,3116,77216,864691134988657018,[ 95408 179504  21540],2022-06-09 14:30:32.002707,L5,excitatory,4P,8.0,519.0,8.0,466.0
3190,3191,76861,864691135393947893,[ 86656 187408  20290],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,116.0,631.0,97.0,551.0
3212,3213,115749,864691135539329476,[ 99104 175376  16141],2022-06-09 14:30:32.002707,L5,excitatory,4P,115.0,793.0,94.0,710.0
3302,3303,664356,864691135679085554,[364352 176720  16928],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,69.0,4631.0,42.0,3863.0
3349,3350,120132,864691135855969070,[100912 179920  19669],2022-06-09 14:30:32.002707,L5,excitatory,4P,29.0,851.0,26.0,759.0
3412,3413,167987,864691135864742620,[124976 213280  26572],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,153.0,45.0,125.0,36.0
3491,3492,76851,864691135725626175,[ 84880 180784  19638],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,5.0,229.0,5.0,197.0
3753,3754,119376,864691135269688485,[ 98464 178448  15962],2022-06-09 14:30:32.002707,L5,excitatory,4P,227.0,841.0,186.0,732.0
3762,3763,703871,864691135760170685,[386208 173008  26760],2022-06-09 14:30:32.002707,L5,inhibitory,BC,11.0,2652.0,6.0,2289.0
3795,3796,703736,864691136965821646,[380864 160352  26361],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,92.0,1254.0,78.0,963.0
3819,3820,659345,864691135428884784,[368720 151296  26860],2022-06-09 14:30:32.002707,L5,excitatory,4P,7.0,471.0,6.0,362.0
3836,3837,667935,864691135758552398,[367856 195024  17897],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,22.0,1393.0,16.0,1191.0
3930,3931,122897,864691135081696247,[100096 197984  16222],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,15.0,2544.0,7.0,2113.0
3971,3972,198285,864691135212719232,[143744 201760  15687],2022-06-09 14:30:32.002707,L5,inhibitory,BC,269.0,4319.0,180.0,3876.0
4148,4149,167227,864691135256126127,[122512 214816  21561],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,114.0,624.0,100.0,581.0
4162,4163,268957,864691135497857555,[165728 214576  18979],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,290.0,1175.0,245.0,1095.0
4211,4212,703779,864691135753609933,[386912 160736  26320],2022-06-09 14:30:32.002707,L5,excitatory,4P,10.0,880.0,9.0,707.0
4235,4236,126965,864691135730174393,[108432 211680  21434],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,16.0,742.0,10.0,665.0
4325,4326,164138,864691135799736674,[130208 201552  16876],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,69.0,2129.0,59.0,1901.0
4362,4363,660655,864691135482383044,[366864 162624  17643],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,154.0,819.0,133.0,715.0
4498,4499,79449,864691135614165963,[ 88800 192704  19281],2022-06-09 14:30:32.002707,L5,excitatory,4P,1.0,155.0,1.0,115.0
4509,4510,122847,864691136594823842,[114304 206528  15203],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,108.0,174.0,98.0,146.0
4558,4559,76313,864691135194440490,[ 94544 181216  17230],2022-06-09 14:30:32.002707,L5,excitatory,4P,133.0,1875.0,121.0,1652.0
4594,4595,707466,864691135639270459,[378576 188864  26363],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,167.0,3833.0,115.0,3117.0
4694,4695,77066,864691135334871017,[ 94848 185328  20317],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,181.0,2235.0,157.0,1963.0
4749,4750,369299,864691135453575922,[218464 195984  17300],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,177.0,1351.0,143.0,1277.0
4844,4845,164147,864691135323206812,[115232 199936  17349],2022-06-09 14:30:32.002707,L5,excitatory,MC,668.0,7606.0,524.0,6481.0
4856,4857,703773,864691135978021891,[385408 163584  25812],2022-06-09 14:30:32.002707,L5,inhibitory,MC,244.0,1475.0,210.0,1208.0
4912,4913,198637,864691135864097406,[135440 195776  17914],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,236.0,829.0,191.0,776.0
4933,4934,703935,864691135809880268,[380752 168016  27560],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,75.0,1267.0,61.0,1062.0
5004,5005,659361,864691135012453366,[371296 152560  26663],2022-06-09 14:30:32.002707,L5,excitatory,4P,9.0,542.0,5.0,401.0
5026,5027,76973,864691135501541698,[ 85824 188112  20868],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,24.0,904.0,18.0,810.0
5091,5092,495798,864691135753563085,[294640 190384  25127],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,1033.0,33.0,800.0,23.0
5124,5125,76392,864691135341056965,[ 92144 189568  17900],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,14.0,877.0,10.0,765.0
5149,5150,119722,864691135876022867,[103456 179360  17922],2022-06-09 14:30:32.002707,L5,excitatory,23P,24.0,1376.0,11.0,1207.0
5154,5155,659407,864691135759829181,[361792 155840  27244],2022-06-09 14:30:32.002707,L5,excitatory,4P,219.0,1903.0,184.0,1662.0
5161,5162,123906,864691135807313181,[103184 206272  21623],2022-06-09 14:30:32.002707,L5,inhibitory,MC,6.0,718.0,1.0,639.0
5225,5226,267454,864691135194797354,[180016 204592  22798],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,182.0,1170.0,150.0,1089.0
5274,5275,620336,864691136378777301,[351488 196704  26363],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,16.0,553.0,5.0,500.0
5381,5382,79515,864691136065555352,[ 93936 206656  19265],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,17.0,704.0,9.0,610.0
5422,5423,462385,864691136273261758,[267360 180912  24581],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,954.0,55.0,735.0,36.0
5429,5430,119419,864691136084050284,[106208 185056  16088],2022-06-09 14:30:32.002707,L5,excitatory,NGC,84.0,2682.0,70.0,2372.0
5430,5431,199251,864691136723512061,[135456 208000  21223],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,1.0,270.0,1.0,258.0
5474,5475,79567,864691135322990492,[ 85616 194176  20210],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,20.0,770.0,18.0,665.0
5535,5536,664360,864691135396396065,[365152 185072  17169],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,14.0,461.0,5.0,412.0
5543,5544,164237,864691135373721417,[126912 206320  17466],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,35.0,2224.0,27.0,2053.0
5568,5569,124567,864691135865561477,[113168 207776  24087],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,19.0,403.0,14.0,357.0
5589,5590,79649,864691136174957574,[ 84064 194672  20799],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,7.0,477.0,4.0,423.0
5623,5624,712145,864691135758642365,[380272 198192  26720],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,32.0,1200.0,18.0,937.0
5634,5635,527835,864691135474607680,[306256 192080  25076],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,113.0,49.0,99.0,41.0
5645,5646,120958,864691136973701148,[110896 179712  23408],2022-06-09 14:30:32.002707,L5,excitatory,4P,19.0,573.0,17.0,489.0
5708,5709,591591,864691135403713774,[333424 196576  26774],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,63.0,2576.0,44.0,2213.0
5733,5734,700021,864691135760201149,[389920 158864  25024],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,127.0,838.0,119.0,698.0
5746,5747,119730,864691135478312390,[104832 183632  17274],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,242.0,1890.0,212.0,1699.0
5760,5761,77127,864691136175063558,[ 85888 183104  21390],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,3.0,315.0,3.0,269.0
5769,5770,78895,864691136723450621,[ 86240 197744  16552],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,134.0,234.0,115.0,163.0
5777,5778,666563,864691136947093983,[362224 184928  26488],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,93.0,2934.0,75.0,2578.0
5780,5781,166905,864691135510418128,[123152 209600  19294],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,32.0,1154.0,27.0,1012.0
5815,5816,659224,864691135472322866,[361312 152688  26354],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,8.0,1105.0,3.0,1029.0
5878,5879,76867,864691135807328797,[ 87392 186880  19822],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,55.0,567.0,36.0,495.0
5903,5904,76378,864691136709407854,[ 88624 192080  17526],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,56.0,991.0,52.0,874.0
5939,5940,77033,864691135858677864,[ 91728 180976  20968],2022-06-09 14:30:32.002707,L5,excitatory,4P,99.0,421.0,88.0,371.0
5959,5960,79344,864691135360380914,[ 97952 195232  18051],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,152.0,931.0,131.0,819.0
5999,6000,124019,864691136123774758,[104608 203408  22024],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,54.0,75.0,48.0,60.0
6022,6023,759675,864691135660513008,[396784 181376  23590],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,41.0,1149.0,25.0,985.0
6105,6106,703711,864691135502036661,[391696 166816  25676],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,215.0,594.0,175.0,490.0
6110,6111,78384,864691136020255224,[ 86016 204192  15282],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,7.0,98.0,4.0,72.0
6147,6148,700054,864691135759443133,[377616 155536  26389],2022-06-09 14:30:32.002707,L5,excitatory,4P,99.0,1580.0,88.0,1354.0
6156,6157,703831,864691136031757755,[377632 162064  26578],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,43.0,1918.0,36.0,1580.0
6165,6166,618193,864691136039833598,[356336 188048  21419],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,6.0,433.0,2.0,356.0
6254,6255,703689,864691135760259005,[390080 175776  25433],2022-06-09 14:30:32.002707,L5,inhibitory,MC,20.0,1275.0,3.0,1007.0
6260,6261,163052,864691135122294567,[123712 191072  26529],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,56.0,816.0,48.0,685.0
6270,6271,759865,864691135345271455,[395904 184832  24653],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,54.0,380.0,45.0,327.0
6347,6348,334217,864691135213505592,[201312 176672  15709],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,242.0,1836.0,209.0,1561.0
6410,6411,76302,864691135777546429,[ 93392 179984  16701],2022-06-09 14:30:32.002707,L5,excitatory,4P,5.0,467.0,5.0,423.0
6459,6460,663026,864691135968356099,[375776 166080  26946],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,18.0,1573.0,12.0,1314.0
6469,6470,231560,864691135433200370,[149968 199088  16337],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,23.0,2112.0,19.0,1922.0
6504,6505,198675,864691135771726155,[142416 198448  17537],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,97.0,1807.0,86.0,1695.0
6545,6546,163965,864691135274136037,[121552 201872  16055],2022-06-09 14:30:32.002707,L5,inhibitory,BC,18.0,2317.0,11.0,1976.0
6584,6585,123116,864691136390577023,[108304 194624  16573],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,335.0,681.0,289.0,620.0
6621,6622,79310,864691135382195954,[ 93632 198848  18202],2022-06-09 14:30:32.002707,L5,excitatory,MC,135.0,2334.0,112.0,2023.0
6722,6723,703848,864691135866982934,[380768 162880  26523],2022-06-09 14:30:32.002707,L5,excitatory,4P,568.0,1346.0,491.0,1036.0
6756,6757,79726,864691135430687218,[ 97152 195984  20440],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,168.0,502.0,155.0,467.0
6765,6766,703897,864691134988460154,[390256 164560  26983],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,206.0,1149.0,178.0,950.0
6770,6771,757686,864691134920038553,[394016 171792  26424],2022-06-09 14:30:32.002707,L5,excitatory,4P,5.0,56.0,2.0,39.0
6830,6831,123019,864691136237461308,[113152 202528  15924],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,15.0,905.0,11.0,781.0
6933,6934,36499,864691136903043250,[ 76192 183536  21057],2022-06-09 14:30:32.002707,L5,excitatory,23P,13.0,129.0,13.0,109.0
6985,6986,707531,864691135782109380,[378208 181344  26907],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,152.0,1236.0,129.0,1120.0
7091,7092,707252,864691136389022224,[381104 188752  23880],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,16.0,1057.0,13.0,860.0
7153,7154,703834,864691136328927722,[378720 164800  26495],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,29.0,1518.0,20.0,1314.0
7158,7159,76008,864691135396364833,[ 91968 178672  15461],2022-06-09 14:30:32.002707,L5,excitatory,23P,131.0,689.0,125.0,623.0
7185,7186,760415,864691135783234500,[397152 182160  26431],2022-06-09 14:30:32.002707,L5,excitatory,4P,21.0,289.0,14.0,245.0
7217,7218,158462,864691136065282712,[123440 174160  15513],2022-06-09 14:30:32.002707,L5,excitatory,4P,12.0,933.0,6.0,825.0
7246,7247,123798,864691135103948365,[104896 202608  20877],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,13.0,208.0,11.0,186.0
7292,7293,664888,864691136001554339,[360432 178816  20616],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,31.0,484.0,25.0,405.0
7346,7347,660497,864691135758958781,[368144 165008  16792],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,33.0,2039.0,20.0,1795.0
7358,7359,669791,864691135676324338,[376160 196688  23850],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,133.0,5679.0,90.0,4675.0
7370,7371,123012,864691135407633394,[110720 207600  15984],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,395.0,1126.0,315.0,1019.0
7465,7466,707362,864691136723590909,[388400 186576  24469],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,47.0,1500.0,35.0,1311.0
7527,7528,198203,864691135081898999,[131824 201424  15671],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,125.0,1074.0,102.0,898.0
7534,7535,79440,864691135248416412,[ 87088 201184  19167],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,4.0,115.0,2.0,101.0
7561,7562,123799,864691135725629503,[105104 197264  20880],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,177.0,572.0,161.0,502.0
7575,7576,664447,864691135675711986,[366720 189344  17948],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,223.0,826.0,206.0,762.0
7600,7601,663057,864691135940384515,[363200 164688  27523],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,309.0,1188.0,253.0,1010.0
7602,7603,199060,864691136084303980,[143632 193808  19887],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,696.0,54.0,548.0,42.0
7681,7682,703795,864691135677770994,[388688 174480  26173],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,23.0,745.0,16.0,619.0
7689,7690,266299,864691136388571664,[177744 198784  16516],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,66.0,619.0,45.0,577.0
7719,7720,668045,864691135560526561,[366592 194480  18774],2022-06-09 14:30:32.002707,L5,inhibitory,MC,10.0,1012.0,6.0,853.0
7788,7789,526164,864691135134675481,[310992 188112  15136],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,41.0,853.0,28.0,666.0
7841,7842,703647,864691135589912075,[392336 166976  24336],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,39.0,1322.0,32.0,1141.0
7967,7968,617274,864691135888804233,[355440 168896  27476],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,13.0,1281.0,6.0,1116.0
8032,8033,618540,864691135675723762,[344912 191632  25728],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,71.0,5208.0,47.0,4462.0
8070,8071,562125,864691136020284408,[324880 193520  16963],2022-06-09 14:30:32.002707,L5,inhibitory,MC,878.0,2074.0,649.0,1879.0
8131,8132,119492,864691135341151153,[ 99264 183840  16836],2022-06-09 14:30:32.002707,L5,inhibitory,BC,28.0,3341.0,19.0,2914.0
8190,8191,78613,864691135746171471,[ 87744 206736  16065],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,4.0,258.0,1.0,227.0
8372,8373,494085,864691135616181353,[283456 166384  27488],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,12.0,1833.0,7.0,1609.0
8379,8380,494026,864691135212662656,[289616 161904  26549],2022-06-09 14:30:32.002707,L5,excitatory,4P,11.0,1652.0,4.0,1235.0
8390,8391,590730,864691135483790788,[328800 195664  21097],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,14.0,867.0,9.0,804.0
8401,8402,707200,864691136031706555,[386320 188416  22752],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,48.0,1720.0,44.0,1490.0
8480,8481,666449,864691135323277724,[368752 192672  24892],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,189.0,3292.0,143.0,2808.0
8547,8548,707247,864691135677020914,[380368 190656  24155],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,79.0,6279.0,60.0,5420.0
8555,8556,703348,864691135945409572,[388176 162272  22351],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,232.0,2204.0,206.0,1900.0
8608,8609,669890,864691135984804003,[360880 193664  25227],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,26.0,503.0,16.0,473.0
8654,8655,79586,864691137053646198,[ 90432 203760  19823],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,367.0,555.0,330.0,489.0
8667,8668,584748,864691135367009017,[336944 155168  15242],2022-06-09 14:30:32.002707,L5,excitatory,4P,81.0,1327.0,72.0,1195.0
8676,8677,655710,864691136311754045,[365552 154288  16554],2022-06-09 14:30:32.002707,L5,excitatory,4P,34.0,383.0,29.0,339.0
8712,8713,122770,864691136715838574,[106208 198976  15175],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,92.0,858.0,76.0,736.0
8717,8718,79642,864691136817315950,[ 82432 195296  20572],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,21.0,419.0,20.0,392.0
8718,8719,122955,864691135576939525,[102176 207056  16332],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,52.0,1547.0,43.0,1387.0
8932,8933,158416,864691135065304900,[119776 173472  15683],2022-06-09 14:30:32.002707,L5,excitatory,4P,158.0,1245.0,139.0,1064.0
9153,9154,617288,864691135490486631,[358576 160272  27374],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,25.0,700.0,22.0,546.0
