,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
16548,16551,81771,864691135237729948,[ 86496 221088  19485],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,4.0,22.0,2.0,20.0
16620,16623,762502,864691135404661394,[399568 204576  25458],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,98.0,10.0,85.0
16628,16631,591810,864691136296672539,[331920 212640  15296],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,25.0,1118.0,21.0,1003.0
16635,16638,593194,864691136945672927,[343536 217504  23683],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,26.0,2405.0,22.0,2192.0
16641,16644,667724,864691134988378746,[362096 202752  16527],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,94.0,1459.0,78.0,1291.0
16662,16665,44677,864691136723301117,[ 78208 227200  21336],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,3.0,319.0,3.0,288.0
16693,16696,623213,864691136443757443,[349808 229152  17539],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,316.0,2047.0,248.0,1870.0
16788,16791,675681,864691135695939994,[373552 232064  22061],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,12.0,601.0,7.0,539.0
16900,16903,670638,864691136811831667,[364032 213712  16015],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,24.0,1189.0,16.0,1040.0
16931,16934,674297,864691135900554392,[372672 225952  17070],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,2.0,203.0,1.0,179.0
16946,16949,712117,864691135730198457,[391616 204304  25680],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,10.0,278.0,10.0,242.0
17047,17051,84112,864691136321074654,[ 92416 235824  18586],2022-06-09 14:30:32.002707,L6,inhibitory,5P-PT,15.0,1801.0,3.0,1646.0
17054,17058,46237,864691136123784230,[ 78976 256800  20233],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,2.0,95.0,2.0,71.0
17059,17063,46604,864691134988407930,[ 73504 247424  20699],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,6.0,91.0,4.0,83.0
17108,17112,565354,864691135909775785,[317568 226816  16100],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,50.0,1242.0,35.0,1144.0
17164,17168,467250,864691135181701634,[272912 235008  15455],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,28.0,1230.0,16.0,1061.0
17237,17241,235826,864691135274063077,[150976 239936  16629],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,7.0,1012.0,4.0,903.0
17245,17249,129375,864691136031744443,[ 98800 235856  18010],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,29.0,1063.0,21.0,948.0
17286,17290,762754,864691136136569213,[396224 208464  25766],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,6.0,162.0,2.0,123.0
17289,17293,84396,864691135341144753,[ 95984 233264  19406],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,20.0,129.0,19.0,108.0
17357,17361,83428,864691135467565196,[ 97056 238848  15376],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,362.0,24.0,326.0
17373,17377,768753,864691135198689408,[395120 242320  25208],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,180.0,2.0,154.0
17400,17404,498160,864691135117771997,[282560 221792  15148],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,7.0,454.0,5.0,389.0
17436,17440,86902,864691135291758006,[ 90720 242016  18459],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,8.0,413.0,8.0,360.0
17449,17453,126041,864691135809477580,[103104 220272  15929],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,932.0,9.0,811.0
17543,17547,722691,864691135513976019,[393728 230096  26851],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,126.0,621.0,98.0,452.0
17586,17590,132739,864691136004765130,[105136 256128  19034],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,8.0,451.0,4.0,384.0
17592,17596,623174,864691135385284181,[358336 232336  16786],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,47.0,794.0,33.0,725.0
17604,17608,41426,864691135360114247,[ 71472 213328  20778],2022-06-09 14:30:32.002707,L6,inhibitory,MC,5.0,182.0,1.0,155.0
17663,17667,722193,864691135488279866,[382832 239712  23971],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,94.0,1320.0,70.0,1196.0
17757,17761,82072,864691136594524834,[ 86752 215840  20526],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,4.0,227.0,2.0,209.0
17760,17764,620948,864691136361938807,[359264 212480  15162],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,380.0,11.0,339.0
17803,17807,90246,864691135986882563,[ 97408 264512  21135],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,84.0,275.0,75.0,247.0
17809,17813,204212,864691135012476662,[133664 244448  16102],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,6.0,1127.0,4.0,1001.0
17828,17832,81903,864691136451091711,[ 84960 218992  20096],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,14.0,568.0,9.0,476.0
17874,17878,87842,864691135134704921,[ 86672 253552  21322],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,1.0,97.0,1.0,80.0
17888,17892,532537,864691135589096434,[301040 209408  20779],2022-06-09 14:30:32.002707,L6,excitatory,4P,5.0,225.0,3.0,210.0
17891,17895,727405,864691136010871203,[387248 244864  26350],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,32.0,377.0,23.0,304.0
17904,17908,597400,864691135728577940,[334064 244000  26715],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,40.0,2579.0,16.0,2314.0
17997,18001,202196,864691135213062968,[143872 226944  15315],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,4.0,1212.0,2.0,1107.0
18020,18024,204116,864691136903057586,[142208 244944  15609],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,1031.0,11.0,929.0
18105,18109,765010,864691136065822104,[394944 216848  26756],2022-06-09 14:30:32.002707,L6,inhibitory,BC,31.0,1828.0,10.0,1383.0
18182,18186,533417,864691136008805036,[300128 225344  26681],2022-06-09 14:30:32.002707,L6,inhibitory,MC,28.0,2309.0,22.0,1952.0
18204,18208,595322,864691135561997810,[338000 235888  25849],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,42.0,1792.0,27.0,1607.0
18206,18210,82138,864691136175060742,[ 95072 218544  20737],2022-06-09 14:30:32.002707,L6,inhibitory,BC,63.0,1718.0,41.0,1449.0
18259,18263,620845,864691135345142431,[354928 223488  15476],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,14.0,1077.0,5.0,932.0
18265,18269,172943,864691135615805545,[122608 252240  25800],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,126.0,564.0,100.0,483.0
18308,18312,669790,864691135639008059,[375696 205584  23627],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,84.0,618.0,69.0,551.0
18362,18366,435124,864691136871213422,[248048 235968  15891],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,24.0,1236.0,16.0,1142.0
18403,18407,168571,864691135385243989,[121408 233056  16280],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,12.0,1577.0,5.0,1419.0
18428,18432,769232,864691135082087836,[395856 244320  26770],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,77.0,179.0,60.0,141.0
18445,18449,621900,864691135799740258,[357344 213344  21701],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,30.0,2072.0,25.0,1539.0
18479,18483,80980,864691135695982490,[ 89744 211120  15246],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,5.0,381.0,2.0,344.0
18484,18488,764783,864691135269687973,[396240 210960  26112],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,138.0,991.0,79.0,795.0
18600,18604,673303,864691136925359690,[369456 216592  26064],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,31.0,1119.0,26.0,1012.0
18622,18626,136084,864691135945521188,[106992 258448  18982],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,45.0,732.0,38.0,642.0
18652,18656,81837,864691135583701112,[ 93648 216832  19093],2022-06-09 14:30:32.002707,L6,inhibitory,5P-IT,9.0,310.0,8.0,251.0
18671,18675,711724,864691135474658624,[387856 201120  22728],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,36.0,1677.0,31.0,1378.0
18685,18689,137041,864691136123753510,[108128 260208  21864],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,4.0,39.0,2.0,31.0
18711,18715,84655,864691136436406430,[ 91488 239232  20681],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,1.0,244.0,1.0,220.0
18776,18780,722581,864691135512019923,[390752 231824  26284],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,209.0,1643.0,172.0,1325.0
18789,18793,81834,864691135771651659,[ 91744 224400  19164],2022-06-09 14:30:32.002707,L6,inhibitory,5P-NP,7.0,105.0,4.0,92.0
18801,18805,675260,864691136060730776,[365888 234672  21496],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,12.0,198.0,8.0,173.0
18807,18811,373396,864691135396758817,[228736 232096  17242],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,13.0,62.0,8.0,59.0
18813,18817,87744,864691136662208734,[ 97568 257072  20864],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,17.0,413.0,15.0,344.0
18880,18885,136025,864691135345179295,[113216 259248  18644],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,31.0,1030.0,23.0,911.0
18901,18906,673006,864691135132676512,[363888 224672  24051],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,41.0,1583.0,34.0,1399.0
18917,18922,675255,864691135687334880,[365264 233056  21485],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,30.0,664.0,27.0,609.0
18918,18923,163655,864691135638961211,[115776 208816  15180],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,37.0,815.0,29.0,726.0
18926,18931,238477,864691135609772551,[151440 242848  20748],2022-06-09 14:30:32.002707,L6,excitatory,5P-PT,407.0,62.0,364.0,57.0
18946,18951,764308,864691135382899435,[400064 214624  24711],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,861.0,3.0,725.0
18996,19001,463400,864691135988654848,[268064 202288  17342],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,17.0,649.0,10.0,564.0
19001,19006,722526,864691135991809473,[384096 234576  26063],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,285.0,846.0,225.0,721.0
19039,19044,671148,864691135644707055,[366112 217984  18473],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,11.0,1085.0,4.0,995.0
19112,19117,83400,864691136951626463,[ 92224 227456  15240],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,895.0,22.0,775.0
19124,19129,238820,864691135207732601,[163232 256224  21928],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,78.0,732.0,64.0,593.0
19156,19161,593207,864691135991286474,[328320 222128  24470],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,9.0,1937.0,7.0,1730.0
19205,19210,768159,864691135571259685,[396816 246064  22730],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,15.0,153.0,14.0,133.0
19261,19266,171045,864691135490603495,[129920 244272  15777],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,33.0,1474.0,27.0,1304.0
19264,19269,170869,864691136004785610,[115344 248976  16219],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,35.0,782.0,28.0,719.0
19322,19327,433351,864691135474642240,[250592 211904  15319],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,25.0,938.0,15.0,828.0
19363,19368,81260,864691135761537846,[ 95280 216112  16725],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,32.0,737.0,23.0,633.0
19412,19417,131971,864691136096060803,[106992 246640  15587],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,49.0,717.0,40.0,651.0
19465,19470,84103,864691135991484097,[ 89552 235840  18525],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,3.0,202.0,2.0,173.0
19469,19474,672205,864691136105433561,[363664 220320  21380],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,13.0,229.0,5.0,205.0
19486,19491,132316,864691136273674509,[109792 255792  17197],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,153.0,1135.0,129.0,984.0
19494,19499,717052,864691135991146147,[390160 210720  22746],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,137.0,637.0,126.0,567.0
19555,19560,621707,864691135382988267,[358384 224624  19749],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,31.0,1742.0,18.0,1594.0
19559,19564,132659,864691135534666180,[109280 245072  18708],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,10.0,1136.0,8.0,1025.0
19575,19580,132621,864691136286537155,[104464 247776  18223],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,10.0,623.0,6.0,559.0
19603,19608,83938,864691135623374139,[ 93760 233872  17972],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,7.0,520.0,3.0,466.0
19633,19638,132125,864691135345227935,[108048 242864  15803],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,10.0,1114.0,9.0,1005.0
19639,19644,128773,864691135564682839,[101952 230624  15585],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,6.0,610.0,3.0,541.0
19686,19691,84637,864691135570674413,[ 88896 238256  20940],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,32.0,219.0,30.0,193.0
19735,19740,206015,864691136124125734,[142256 252784  26499],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,43.0,150.0,34.0,118.0
19789,19794,129141,864691135855656238,[ 98688 232944  17117],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,14.0,865.0,11.0,764.0
19826,19831,722231,864691134885030138,[390752 227328  23465],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,354.0,1652.0,260.0,1417.0
19853,19858,767706,864691135084069920,[393680 246352  22223],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,35.0,482.0,26.0,398.0
20016,20021,621760,864691135807341853,[350704 216304  20661],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,8.0,1019.0,4.0,929.0
20021,20026,172606,864691136273009342,[119168 245520  24399],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,655.0,12.0,586.0
20088,20093,766734,864691135082668188,[400640 239664  25121],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,10.0,73.0,1.0,49.0
20113,20118,727131,864691136662196446,[381328 248416  24172],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,60.0,1701.0,40.0,1531.0
20189,20194,237533,864691136105958275,[148624 252032  15940],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,822.0,10.0,748.0
20205,20210,132170,864691136324454366,[112464 243632  15834],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,28.0,1626.0,24.0,1439.0
20249,20254,766383,864691135977858560,[402144 237824  23619],2022-06-09 14:30:32.002707,L6,inhibitory,6P-CT,18.0,426.0,6.0,376.0
20294,20299,83939,864691136321024734,[ 94192 236256  17790],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,27.0,612.0,21.0,550.0
20309,20314,674408,864691135354953935,[368080 232928  17854],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,504.0,9.0,453.0
20324,20329,670871,864691135462785598,[362576 213664  16968],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,136.0,635.0,121.0,589.0
20353,20358,166289,864691135700623227,[117680 224752  16253],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,14.0,1066.0,10.0,972.0
20400,20405,132366,864691135660843248,[101872 253552  17665],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,21.0,942.0,14.0,836.0
20500,20505,126042,864691136296694299,[103232 223568  15886],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,82.0,1227.0,72.0,1114.0
20523,20528,404333,864691136906766702,[230112 218400  26089],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,23.0,2001.0,15.0,1742.0
20562,20567,717376,864691135983496611,[383232 208992  26348],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,68.0,1321.0,60.0,1136.0
20608,20613,400604,864691135538136178,[241504 203584  17746],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,58.0,332.0,51.0,299.0
20650,20655,717224,864691136927893983,[389232 218784  24708],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,77.0,1125.0,65.0,1007.0
20668,20673,721909,864691135567741932,[384192 235664  22500],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,10.0,938.0,6.0,852.0
20684,20689,674418,864691135474717248,[370944 226656  17658],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,12.0,513.0,8.0,467.0
20702,20707,764135,864691136443705219,[396320 219440  23554],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,24.0,594.0,6.0,491.0
20727,20732,721991,864691135162234413,[378432 226256  22919],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,1408.0,190.0,1058.0,168.0
20757,20762,622367,864691135383230443,[346528 223920  24902],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,72.0,70.0,51.0,50.0
20766,20771,86898,864691135567756780,[ 90128 254144  18166],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,4.0,42.0,2.0,33.0
20793,20798,711368,864691135403752430,[377696 204432  22117],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,39.0,1319.0,35.0,1170.0
20797,20802,81600,864691136273000638,[ 92400 225296  18597],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,3.0,717.0,3.0,613.0
20798,20803,711612,864691135609451783,[388496 203584  22158],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,596.0,9.0,483.0
20847,20852,85869,864691135941178484,[ 95264 245264  16145],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,8.0,437.0,3.0,376.0
20922,20927,126887,864691136174969862,[110032 218688  20713],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,329.0,1102.0,279.0,987.0
20923,20928,676366,864691135758486606,[376608 239056  26403],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,96.0,943.0,74.0,853.0
20930,20935,764509,864691135946625377,[399520 222576  25497],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,152.0,11.0,102.0
20964,20969,84455,864691135570680045,[ 84448 230832  19860],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,8.0,663.0,6.0,598.0
21019,21024,675220,864691135385290325,[360384 233600  21365],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,89.0,307.0,75.0,277.0
21042,21047,132642,864691136010957475,[107328 250336  18300],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,27.0,1209.0,18.0,1011.0
21062,21067,622076,864691136065844376,[345872 219824  23058],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,23.0,1329.0,16.0,1205.0
21068,21073,128728,864691135888472201,[ 99024 231088  15205],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,6.0,325.0,4.0,286.0
21083,21089,128919,864691135415489210,[ 98976 227424  16277],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,3.0,544.0,1.0,497.0
21085,21091,726778,864691135088099872,[378656 242896  22208],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,498.0,961.0,418.0,858.0
21184,21190,270568,864691135865608325,[171072 241712  16280],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,4.0,1225.0,4.0,1111.0
21197,21203,621028,864691136618482829,[353312 220096  15921],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,23.0,1267.0,14.0,1172.0
21218,21224,672797,864691135644554223,[368656 210304  21998],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,558.0,2.0,509.0
21233,21239,595175,864691135739599252,[331920 236192  25417],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,35.0,1884.0,22.0,1700.0
21258,21264,675850,864691136286929859,[362944 238832  23922],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,44.0,2565.0,33.0,2310.0
21284,21290,83735,864691135777494205,[ 91744 240800  16774],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,8.0,404.0,4.0,352.0
21307,21313,671142,864691135776567648,[365936 216544  18300],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,15.0,1007.0,7.0,893.0
21344,21350,667965,864691136134409867,[371456 203648  17679],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,6.0,59.0,3.0,38.0
21356,21362,202209,864691136031726779,[147232 228608  15332],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,14.0,716.0,10.0,661.0
21400,21406,626331,864691136951473887,[351936 244640  25541],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,59.0,1945.0,45.0,1747.0
21417,21423,674217,864691135373665609,[364208 235120  16958],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,38.0,725.0,25.0,652.0
21442,21448,137065,864691136390414463,[110320 262176  22401],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,5.0,119.0,1.0,91.0
21471,21477,671019,864691136436408222,[364400 222400  17920],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,842.0,16.0,749.0
21486,21492,675694,864691135454212970,[374928 239808  22380],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,215.0,1350.0,182.0,1224.0
21525,21531,137110,864691135403782382,[113520 262624  22505],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,8.0,247.0,5.0,214.0
21543,21549,670657,864691135476137128,[367392 216576  15911],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,352.0,7.0,313.0
21558,21564,82272,864691135686933984,[ 97568 214720  21188],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,58.0,938.0,53.0,865.0
21612,21618,126870,864691135488256570,[105632 224192  20460],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,1590.0,12.0,1404.0
21634,21640,620913,864691136443747203,[356992 219488  15318],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,41.0,548.0,33.0,503.0
21657,21663,467266,864691135207721593,[275344 229024  15279],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,43.0,655.0,36.0,567.0
21680,21686,533569,864691135208005497,[309056 225712  15276],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,22.0,800.0,10.0,714.0
21725,21731,129166,864691135385282133,[103264 241120  16706],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,6.0,536.0,4.0,481.0
21807,21814,404179,864691136952276959,[229952 223872  24461],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,19.0,1911.0,17.0,1742.0
21970,21978,674476,864691135478303942,[360672 230320  18618],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,16.0,1118.0,12.0,1022.0
21980,21988,727174,864691135490421607,[385376 248624  24792],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,75.0,1203.0,49.0,1037.0
21983,21991,717498,864691135478253254,[387952 223040  26524],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,19.0,1052.0,4.0,891.0
22012,22020,500036,864691135497282741,[282608 233920  15304],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,13.0,374.0,6.0,333.0
22075,22083,622047,864691136723589373,[358048 221808  22401],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,38.0,1688.0,28.0,1535.0
22077,22085,86068,864691136422857775,[ 92992 243472  16747],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,23.0,673.0,19.0,620.0
22118,22126,86989,864691136020289528,[ 96080 250400  18705],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,5.0,446.0,5.0,388.0
22206,22214,671299,864691135382900203,[375008 210576  18976],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,14.0,707.0,9.0,584.0
22226,22234,498563,864691136482900012,[288416 223328  17615],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,1428.0,12.0,1345.0
22237,22245,203945,864691136196071658,[137280 231392  26587],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,14.0,450.0,10.0,366.0
22252,22260,83619,864691136134858379,[ 96112 238688  16241],2022-06-09 14:30:32.002707,L6,excitatory,BC,141.0,1066.0,107.0,799.0
22290,22298,272554,864691135988306432,[168560 247536  15188],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,21.0,699.0,18.0,596.0
22320,22328,763920,864691134955645186,[399568 223904  23298],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,5.0,215.0,2.0,182.0
22341,22349,766580,864691135073150876,[399296 236928  24270],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,6.0,91.0,2.0,47.0
22407,22415,467378,864691136900814446,[271264 225568  16028],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,25.0,2842.0,14.0,2578.0
22423,22431,764170,864691134956132354,[402448 223792  24059],2022-06-09 14:30:32.002707,L6,excitatory,BPC,1.0,52.0,1.0,40.0
22426,22434,624222,864691135680944626,[359296 238368  23730],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,35.0,1524.0,27.0,1357.0
22616,22624,205999,864691135233396057,[140096 241904  26468],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,68.0,99.0,43.0,67.0
22644,22652,133517,864691135065002052,[106784 246048  22299],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,4.0,88.0,2.0,68.0
22685,22693,766360,864691135202488448,[397104 229088  23732],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,667.0,4.0,591.0
22731,22740,467220,864691135502067125,[268800 229568  15561],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,8.0,523.0,4.0,474.0
22769,22778,86492,864691134947424252,[ 95632 257136  17960],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,39.0,596.0,28.0,529.0
22772,22781,671171,864691135939994278,[369792 223024  18211],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,84.0,2205.0,61.0,1826.0
22851,22860,84397,864691135359027544,[ 96160 225584  19105],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,31.0,355.0,27.0,309.0
22855,22864,80993,864691136617103323,[ 91968 221408  15186],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,15.0,633.0,12.0,566.0
22857,22866,128944,864691135777488829,[101216 240272  16131],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,8.0,896.0,4.0,820.0
22925,22934,766392,864691135863551329,[403056 241280  23490],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,10.0,383.0,6.0,350.0
22946,22955,90224,864691136903057842,[ 92288 260416  21386],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,12.0,150.0,8.0,134.0
22983,22992,621928,864691135757198013,[358272 216368  21400],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,69.0,2211.0,54.0,1908.0
23004,23013,41430,864691135210032064,[ 71936 216608  20528],2022-06-09 14:30:32.002707,L6,excitatory,BPC,6.0,39.0,3.0,28.0
23009,23018,767185,864691136361784802,[397568 231376  26624],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,16.0,98.0,12.0,83.0
23027,23036,235553,864691136031748539,[150352 225888  15506],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,6.0,1108.0,6.0,1003.0
