,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
24577,24586,369885,864691135848175198,[222176 207072  21032],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,318.0,2348.0,279.0,2032.0
24587,24596,302660,864691135850641607,[190128 204112  19032],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,198.0,4837.0,161.0,4126.0
27338,27350,303520,864691135565007191,[191920 193584  25662],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,5039.0,25089.0,3415.0,19238.0
31672,31687,490244,864691135292222390,[292672 158912  16708],2022-06-09 14:30:32.002707,L5,excitatory,4P,220.0,2038.0,186.0,1786.0
32784,32800,760394,864691135759933629,[395152 179232  26182],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,82.0,530.0,65.0,365.0
32899,32915,199512,864691135082132471,[146576 201888  23333],2022-06-09 14:30:32.002707,L5,inhibitory,BC,10522.0,6458.0,5373.0,5150.0
34222,34239,703707,864691135939294721,[392592 161200  24900],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,240.0,1383.0,206.0,1201.0
36950,36967,400554,864691135528125426,[233184 202992  17936],2022-06-09 14:30:32.002707,L5,inhibitory,MC,1669.0,3872.0,1216.0,3482.0
37497,37514,196736,864691135968889445,[135536 191536  19337],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,99.0,2118.0,85.0,1876.0
41395,41415,707376,864691135609442823,[391744 179424  24367],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,159.0,5124.0,98.0,4139.0
42534,42555,402054,864691135488160498,[229904 195952  25685],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,47.0,2804.0,36.0,2525.0
46237,46259,559072,864691135366959865,[320032 173728  23235],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,91.0,5430.0,73.0,4730.0
48569,48591,427804,864691135615874883,[253888 165728  17964],2022-06-09 14:30:32.002707,L5,excitatory,4P,41.0,2534.0,37.0,2196.0
48717,48739,587904,864691135994673866,[337504 162320  24136],2022-06-09 14:30:32.002707,L5,excitatory,4P,209.0,2820.0,187.0,2483.0
49021,49043,337166,864691135809838284,[203280 194304  18584],2022-06-09 14:30:32.002707,L5,excitatory,MC,387.0,3388.0,333.0,2947.0
49486,49508,660642,864691135765764029,[364416 174384  17621],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,41.0,1286.0,34.0,1160.0
49918,49940,527943,864691135939305473,[297424 190992  26704],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,376.0,6546.0,301.0,5421.0
50913,50936,616522,864691135537424114,[352592 173424  22565],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1904.0,5036.0,1227.0,4310.0
53503,53527,402156,864691135568927110,[238704 194688  26031],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,68.0,2305.0,57.0,1900.0
54766,54790,264870,864691136951664863,[164832 177856  21208],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,445.0,2430.0,397.0,2113.0
55127,55151,334486,864691135517314756,[198368 178304  16598],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,62.0,1500.0,54.0,1309.0
55519,55543,198935,864691135274063589,[142896 197456  19387],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,26.0,421.0,22.0,401.0
57954,57979,525047,864691135684560020,[308944 172704  20693],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,112.0,4881.0,89.0,4337.0
57955,57980,302484,864691135509199881,[196336 204864  17820],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,316.0,9625.0,250.0,8115.0
57960,57985,562536,864691135501570370,[319120 193648  19781],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,147.0,2729.0,120.0,2408.0
58188,58213,616178,864691135373624393,[355440 170720  19288],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,347.0,3529.0,298.0,3182.0
58407,58432,586784,864691135728812948,[337440 166832  15330],2022-06-09 14:30:32.002707,L5,excitatory,MC,99.0,2829.0,81.0,2470.0
58833,58859,459897,864691135991491521,[269536 162752  23091],2022-06-09 14:30:32.002707,L5,excitatory,4P,344.0,3323.0,294.0,2730.0
58859,58885,302378,864691135730106297,[180752 203424  18000],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,46.0,468.0,39.0,437.0
58883,58909,201603,864691135122338599,[139376 211856  23666],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,15.0,1150.0,9.0,936.0
58916,58942,123463,864691136296720155,[113136 200112  18330],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1691.0,3520.0,1066.0,3036.0
58971,58997,555987,864691135730144697,[323552 157136  17186],2022-06-09 14:30:32.002707,L5,excitatory,NGC,73.0,3568.0,59.0,3173.0
58972,58998,265186,864691135939731110,[168848 183120  23861],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,41.0,1816.0,28.0,1551.0
59557,59583,430032,864691135117813469,[260048 179168  18549],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2443.0,7179.0,1824.0,6265.0
59782,59808,427821,864691135782398771,[257248 171264  17639],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,388.0,5081.0,318.0,4486.0
59806,59832,337846,864691135772033099,[198704 202448  22495],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,581.0,2811.0,482.0,2486.0
59870,59896,560648,864691135731965076,[313056 190528  20362],2022-06-09 14:30:32.002707,L5,inhibitory,MC,2195.0,6139.0,1543.0,5252.0
59884,59910,524818,864691135657799042,[299520 160224  19961],2022-06-09 14:30:32.002707,L5,excitatory,4P,14.0,1085.0,11.0,950.0
59925,59951,365925,864691135609681159,[216368 172432  23118],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,364.0,3315.0,308.0,2814.0
59956,59982,199315,864691135322982556,[145056 199408  21581],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,78.0,840.0,63.0,719.0
60242,60268,398940,864691136099976565,[232992 184896  20007],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,246.0,6086.0,193.0,5236.0
60263,60289,559480,864691136536816546,[318592 166464  26734],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,379.0,4336.0,317.0,3792.0
60595,60621,525898,864691136389018640,[295952 188272  15600],2022-06-09 14:30:32.002707,L5,excitatory,23P,300.0,58.0,236.0,55.0
60678,60704,587441,864691136031702971,[341456 161104  19895],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,107.0,4365.0,95.0,3871.0
60891,60917,164776,864691136451211263,[122112 193712  20793],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,37.0,1997.0,35.0,1819.0
61058,61084,589468,864691135373678665,[337264 182128  25064],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,19.0,2660.0,11.0,2338.0
61330,61357,368255,864691135725637183,[225952 192016  23918],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,805.0,1956.0,665.0,1708.0
61352,61379,264342,864691135776946016,[166080 190176  19151],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2331.0,12636.0,1599.0,10430.0
61374,61401,494592,864691135855618350,[290960 178928  17345],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,366.0,2349.0,307.0,2081.0
61596,61623,334493,864691136422816815,[198752 188960  16499],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,406.0,8942.0,309.0,7274.0
61614,61641,591543,864691136945605855,[340496 197120  26215],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,145.0,1454.0,127.0,1285.0
61830,61858,755633,864691137019571822,[394752 153840  27277],2022-06-09 14:30:32.002707,L5,excitatory,4P,85.0,734.0,73.0,627.0
61834,61862,524357,864691136209020092,[299984 163088  17180],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,49.0,2946.0,34.0,2580.0
61837,61865,492911,864691135491219807,[278976 165184  19750],2022-06-09 14:30:32.002707,L5,excitatory,4P,550.0,2244.0,482.0,1946.0
61909,61937,398085,864691135212959360,[242400 187248  16541],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,656.0,7791.0,512.0,6544.0
62092,62120,164925,864691135274137061,[128960 201584  21727],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1005.0,4461.0,538.0,3736.0
62194,62222,586659,864691136586211234,[342048 157520  27242],2022-06-09 14:30:32.002707,L5,excitatory,4P,34.0,1319.0,25.0,1067.0
62208,62236,497351,864691135693046719,[279200 197104  23141],2022-06-09 14:30:32.002707,L5,inhibitory,BC,669.0,3095.0,424.0,2578.0
62282,62310,589002,864691135939844865,[328768 183616  20862],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,243.0,700.0,207.0,652.0
62377,62407,461718,864691135807338269,[271296 181632  19857],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,149.0,2685.0,122.0,2377.0
62387,62417,559150,864691135292271798,[321088 176096  24004],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,148.0,2407.0,132.0,2019.0
62439,62469,615307,864691135736938116,[359328 157344  26560],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1730.0,7673.0,1058.0,6283.0
62458,62488,332212,864691135918342576,[203792 172880  17422],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,315.0,2132.0,285.0,1872.0
62555,62585,526182,864691136723333885,[296528 182752  15950],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,60.0,1731.0,42.0,1516.0
62584,62614,370463,864691136194433612,[225104 194384  24759],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,591.0,8553.0,479.0,7072.0
62661,62691,531516,864691135947411146,[300608 207056  26648],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,222.0,5069.0,180.0,4367.0
62683,62713,495748,864691135925923854,[287840 180224  25468],2022-06-09 14:30:32.002707,L5,inhibitory,MC,12.0,1866.0,8.0,1710.0
62687,62717,299174,864691135925641486,[188224 174208  22816],2022-06-09 14:30:32.002707,L5,excitatory,4P,40.0,1569.0,35.0,1333.0
62689,62719,587772,864691136577480468,[338976 164768  22683],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,523.0,2737.0,425.0,2441.0
62713,62743,334860,864691135724471979,[202032 179904  18676],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,101.0,2935.0,85.0,2623.0
62818,62848,762493,864691135337672934,[394592 200096  25657],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,7.0,96.0,1.0,48.0
62878,62908,526769,864691135526102875,[299088 176960  19258],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,359.0,4071.0,312.0,3607.0
62879,62909,199650,864691135560739809,[131344 208176  24704],2022-06-09 14:30:32.002707,L5,inhibitory,BC,3256.0,8727.0,1749.0,6882.0
62880,62910,197032,864691135866905878,[133104 184544  20503],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,81.0,1041.0,70.0,939.0
62898,62928,560465,864691135684047764,[312416 181776  19277],2022-06-09 14:30:32.002707,L5,inhibitory,MC,101.0,4381.0,83.0,3967.0
62977,63007,662672,864691135865935237,[367680 174304  23061],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,157.0,2605.0,133.0,2259.0
63003,63033,229681,864691135807666717,[153984 183904  17292],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1581.0,4131.0,994.0,3631.0
63072,63102,338470,864691135941119604,[200816 204656  26599],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,286.0,1958.0,248.0,1679.0
63077,63107,232552,864691136023804473,[154064 194560  20935],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,95.0,1975.0,86.0,1797.0
63086,63116,428423,864691135113149081,[251888 166560  21095],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,189.0,2065.0,167.0,1784.0
63113,63143,459526,864691136672694151,[263472 166368  20344],2022-06-09 14:30:32.002707,L5,excitatory,4P,81.0,2182.0,70.0,1891.0
63152,63182,199860,864691136010875555,[140144 208784  25945],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,260.0,1558.0,221.0,1344.0
63218,63248,370724,864691135404091630,[228256 199264  26664],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,91.0,10349.0,52.0,8169.0
63312,63342,461735,864691135968898917,[276736 185936  19988],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,96.0,5636.0,67.0,4795.0
63333,63363,162922,864691136039341822,[121952 186128  25818],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,177.0,1407.0,159.0,1211.0
63347,63377,586216,864691135707246740,[340176 154208  23609],2022-06-09 14:30:32.002707,L5,excitatory,4P,257.0,3511.0,227.0,3120.0
63378,63408,588035,864691135654068418,[340576 161728  26398],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,324.0,6171.0,276.0,5245.0
63380,63410,119388,864691136088972855,[100480 183584  15903],2022-06-09 14:30:32.002707,L5,inhibitory,MC,994.0,2175.0,638.0,1908.0
63446,63476,531113,864691136878498158,[296080 194112  23095],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,59.0,1723.0,44.0,1613.0
63454,63484,300493,864691135737485425,[180592 178896  18751],2022-06-09 14:30:32.002707,L5,inhibitory,BC,24.0,4177.0,17.0,3332.0
63460,63490,123360,864691135775792301,[ 99296 204080  18597],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,216.0,1569.0,175.0,1423.0
63476,63506,659008,864691136207179454,[369792 150464  23693],2022-06-09 14:30:32.002707,L5,excitatory,4P,173.0,3010.0,149.0,2604.0
63479,63509,492098,864691135293360396,[286256 172512  15680],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,93.0,3492.0,71.0,3035.0
63512,63542,461922,864691135740627819,[270128 185232  21345],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,64.0,2271.0,52.0,2070.0
63517,63547,460907,864691135274149093,[274400 181168  15704],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,18.0,1435.0,9.0,1229.0
63520,63550,396473,864691135644638191,[234224 169616  19031],2022-06-09 14:30:32.002707,L5,inhibitory,BC,202.0,4252.0,155.0,3655.0
63534,63565,559028,864691135704927380,[326992 165904  22233],2022-06-09 14:30:32.002707,L5,excitatory,MC,50.0,4023.0,37.0,3496.0
63553,63584,493680,864691136194514252,[289824 169920  24062],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,165.0,2974.0,149.0,2561.0
63563,63594,459199,864691135478273734,[268848 171888  18701],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,197.0,4082.0,172.0,3593.0
63574,63605,456762,864691135915187046,[276368 158224  15284],2022-06-09 14:30:32.002707,L5,excitatory,4P,287.0,1744.0,247.0,1490.0
63581,63612,527840,864691135737501844,[307744 188816  25345],2022-06-09 14:30:32.002707,L5,inhibitory,MC,6932.0,6520.0,3542.0,5608.0
63602,63633,334456,864691135411988978,[209776 190096  15812],2022-06-09 14:30:32.002707,L5,excitatory,4P,68.0,2010.0,56.0,1806.0
63662,63693,337397,864691135445932178,[205968 193696  18778],2022-06-09 14:30:32.002707,L5,inhibitory,MC,270.0,7334.0,206.0,6528.0
63684,63715,495916,864691136105467609,[288288 189184  26903],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,24.0,2228.0,12.0,1869.0
63693,63724,707528,864691136202911678,[377424 179680  26682],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1302.0,2216.0,883.0,1675.0
63734,63765,396856,864691135776068781,[229440 172816  22177],2022-06-09 14:30:32.002707,L5,excitatory,4P,31.0,3082.0,30.0,2543.0
63736,63767,119931,864691135575100702,[110672 180416  18595],2022-06-09 14:30:32.002707,L5,excitatory,4P,107.0,1834.0,98.0,1639.0
63738,63769,495012,864691135925563662,[288992 179792  19886],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,486.0,2353.0,419.0,2109.0
63762,63793,459012,864691136922731748,[262896 169088  17985],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,329.0,4600.0,280.0,3957.0
63787,63818,461522,864691135772037115,[264496 187184  18901],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,24.0,1067.0,18.0,1021.0
63801,63832,524656,864691136143697972,[296448 169248  19068],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,98.0,1931.0,87.0,1745.0
63804,63835,463601,864691135856144686,[270720 192768  19070],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,194.0,9242.0,140.0,7541.0
63809,63840,493764,864691136312184893,[283728 176544  24504],2022-06-09 14:30:32.002707,L5,inhibitory,BC,4374.0,14326.0,2372.0,11956.0
63812,63843,491674,864691135474772032,[287664 155856  24990],2022-06-09 14:30:32.002707,L5,excitatory,4P,192.0,1617.0,159.0,1361.0
63817,63848,615594,864691135956371914,[349440 161072  15950],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,21.0,1311.0,10.0,1162.0
63850,63882,199449,864691135618018703,[134512 203696  22784],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,364.0,1614.0,327.0,1455.0
63878,63910,493802,864691135104301389,[291344 162336  24183],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,195.0,5566.0,165.0,4712.0
63894,63926,264588,864691135474970688,[170256 190416  19671],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,159.0,9422.0,118.0,8246.0
63898,63930,303135,864691135761957174,[180544 196352  22612],2022-06-09 14:30:32.002707,L5,inhibitory,NGC,149.0,5062.0,97.0,4221.0
63918,63950,493225,864691135538143090,[281280 170800  21374],2022-06-09 14:30:32.002707,L5,inhibitory,BC,4776.0,6234.0,2694.0,5099.0
63945,63977,266095,864691135654248386,[172544 200032  16010],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,39.0,429.0,34.0,403.0
63947,63979,666545,864691136946426079,[373920 189200  26138],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,87.0,806.0,78.0,731.0
63948,63980,161920,864691135488222010,[119584 181136  20312],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,1300.0,2037.0,1111.0,1648.0
63966,63998,264114,864691136422819375,[170880 183968  17803],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,201.0,2071.0,177.0,1781.0
63974,64006,124054,864691135490926311,[112960 208960  22135],2022-06-09 14:30:32.002707,L5,inhibitory,BC,206.0,3341.0,125.0,2866.0
63976,64008,659104,864691135864738780,[370864 150080  24345],2022-06-09 14:30:32.002707,L5,excitatory,4P,20.0,2404.0,12.0,2062.0
63978,64010,303341,864691135687232480,[193040 205168  23646],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,520.0,8449.0,405.0,7068.0
63984,64016,401866,864691136008784814,[231856 195824  23703],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,572.0,9779.0,472.0,7939.0
63990,64022,303355,864691136436772510,[196208 202304  23401],2022-06-09 14:30:32.002707,L5,excitatory,MC,102.0,6561.0,80.0,5682.0
63995,64027,527229,864691135683963063,[297712 177680  21199],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,324.0,4866.0,279.0,4170.0
64006,64038,707440,864691135679641586,[391376 177552  25014],2022-06-09 14:30:32.002707,L5,inhibitory,MC,339.0,3097.0,278.0,2738.0
64012,64044,497667,864691135501577202,[283136 200720  25185],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,60.0,4805.0,39.0,4013.0
64014,64046,229582,864691135865826437,[156544 186080  16700],2022-06-09 14:30:32.002707,L5,inhibitory,MC,391.0,4134.0,350.0,3583.0
64022,64054,616208,864691136329253866,[344368 170224  19799],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,348.0,3137.0,301.0,2834.0
64024,64056,302558,864691136436374686,[192864 196112  18164],2022-06-09 14:30:32.002707,L5,inhibitory,MC,18.0,3245.0,12.0,2966.0
64040,64072,397159,864691135681308356,[238624 172384  23884],2022-06-09 14:30:32.002707,L5,inhibitory,MC,12401.0,7206.0,5576.0,5664.0
64059,64091,399643,864691135233114969,[232928 181472  25544],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,172.0,3648.0,156.0,3102.0
64084,64116,76446,864691136819700590,[ 98128 182608  17934],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,25.0,2033.0,19.0,1789.0
64089,64121,525382,864691136535501986,[308064 163760  22789],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,40.0,2924.0,35.0,2611.0
64091,64123,401657,864691136740393052,[239792 194848  21375],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,652.0,2480.0,520.0,2316.0
64099,64131,337138,864691135510480848,[199056 194000  18289],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,478.0,469.0,421.0,436.0
64101,64133,366066,864691135576944645,[223440 172176  23544],2022-06-09 14:30:32.002707,L5,inhibitory,4P,122.0,2376.0,105.0,2002.0
64118,64150,490124,864691136175494150,[293904 156896  16277],2022-06-09 14:30:32.002707,L5,excitatory,4P,167.0,1667.0,152.0,1468.0
64125,64157,300064,864691135506407108,[195888 186096  15319],2022-06-09 14:30:32.002707,L5,inhibitory,BC,37.0,5288.0,14.0,4528.0
64131,64163,302258,864691135864139134,[181968 201744  17156],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,191.0,2918.0,156.0,2589.0
64152,64184,197844,864691135590353419,[145136 185936  25890],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,699.0,2152.0,578.0,1804.0
64154,64186,589028,864691135576939013,[336368 182800  20692],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,324.0,2812.0,274.0,2500.0
64157,64189,232128,864691135937615669,[152736 203600  18748],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,366.0,9226.0,291.0,7844.0
64158,64190,267704,864691135272594705,[179456 204304  25245],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,76.0,2210.0,61.0,1919.0
64173,64205,614208,864691135776566880,[351328 156272  18942],2022-06-09 14:30:32.002707,L5,excitatory,NGC,191.0,3853.0,170.0,3346.0
64182,64214,490541,864691135360174919,[290016 157632  18063],2022-06-09 14:30:32.002707,L5,excitatory,4P,413.0,3266.0,368.0,2794.0
64193,64225,495303,864691135988750080,[289792 193472  21571],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,362.0,9790.0,290.0,8373.0
64209,64241,616655,864691136136648061,[354960 172752  23675],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,145.0,3759.0,111.0,3265.0
64222,64254,161572,864691135472265010,[128448 181984  18666],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,153.0,2559.0,134.0,2201.0
64255,64287,400678,864691136065642648,[230560 202464  18388],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,19.0,1604.0,16.0,1447.0
64257,64289,427910,864691136881316718,[251136 175056  18717],2022-06-09 14:30:32.002707,L5,inhibitory,MC,8145.0,6703.0,4497.0,5660.0
64273,64305,494982,864691135589104370,[282048 190192  20252],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,346.0,8494.0,264.0,7072.0
64282,64314,197625,864691135777169597,[145264 182832  24182],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,312.0,2483.0,261.0,2086.0
64293,64325,427982,864691136286740163,[261040 176560  18159],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,320.0,2849.0,248.0,2520.0
64294,64326,524675,864691135345334943,[301392 164768  19430],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,165.0,4048.0,138.0,3609.0
64299,64331,428515,864691135472063538,[247280 173168  22019],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,65.0,2423.0,62.0,2155.0
64326,64358,162461,864691137197012289,[130240 182992  22659],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,165.0,2586.0,147.0,2130.0
64329,64361,402080,864691136913725038,[236896 205104  25283],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,68.0,4717.0,48.0,3999.0
64338,64370,337536,864691136088935223,[198288 198080  20256],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,113.0,1827.0,97.0,1609.0
64349,64381,229903,864691136329286378,[148320 183120  19043],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,564.0,2187.0,506.0,1899.0
64363,64395,494891,864691136109318072,[286352 186048  19026],2022-06-09 14:30:32.002707,L5,inhibitory,MC,55.0,2062.0,47.0,1891.0
64377,64409,666580,864691135983078051,[367072 183648  26665],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,20.0,1502.0,15.0,1316.0
64379,64411,372418,864691137020102766,[227184 211120  23837],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,321.0,2633.0,273.0,2245.0
64383,64415,430502,864691135104330573,[254944 179728  20969],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,40.0,1284.0,37.0,1212.0
64385,64417,460623,864691135492458482,[273120 176064  26632],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,93.0,3405.0,84.0,2944.0
