,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
61318,61345,112277,864691136021416599,[ 98048 149792  16712],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,68.0,713.0,64.0,676.0
61375,61402,611336,864691135925566734,[353296 126448  25962],2022-06-09 14:30:32.002707,L4,excitatory,23P,74.0,2761.0,60.0,2450.0
61424,61451,258335,864691136443721603,[165040 141872  22520],2022-06-09 14:30:32.002707,L4,excitatory,23P,146.0,2781.0,125.0,2413.0
61430,61457,557188,864691135373412808,[318448 144784  25852],2022-06-09 14:30:32.002707,L4,excitatory,4P,154.0,1524.0,138.0,1297.0
61519,61546,228787,864691136056383704,[149264 169776  25208],2022-06-09 14:30:32.002707,L4,excitatory,4P,31.0,1678.0,28.0,1403.0
61648,61675,191569,864691134964417567,[141200 157776  15169],2022-06-09 14:30:32.002707,L4,excitatory,4P,121.0,784.0,106.0,708.0
61652,61679,260063,864691135233109081,[177984 144608  18062],2022-06-09 14:30:32.002707,L4,excitatory,23P,214.0,2490.0,185.0,2225.0
61682,61709,658793,864691135568913542,[363248 146992  22037],2022-06-09 14:30:32.002707,L4,excitatory,4P,17.0,2083.0,11.0,1810.0
61912,61940,154797,864691136261639908,[129088 142288  18451],2022-06-09 14:30:32.002707,L4,excitatory,23P,73.0,2318.0,63.0,2093.0
61936,61964,228249,864691136388557072,[158512 176160  21142],2022-06-09 14:30:32.002707,L4,excitatory,5P-IT,184.0,2051.0,161.0,1836.0
61961,61989,330338,864691135718487601,[210736 149808  20961],2022-06-09 14:30:32.002707,L4,excitatory,4P,4.0,882.0,1.0,796.0
62107,62135,223780,864691135589937931,[155856 139264  16705],2022-06-09 14:30:32.002707,L4,excitatory,23P,178.0,3870.0,144.0,3538.0
62120,62148,394749,864691136236674831,[237856 154304  21678],2022-06-09 14:30:32.002707,L4,excitatory,4P,35.0,1199.0,31.0,1064.0
62137,62165,692899,864691135761526582,[381856 123888  23446],2022-06-09 14:30:32.002707,L4,excitatory,23P,183.0,4104.0,158.0,3574.0
62146,62174,225900,864691135210325184,[162112 147424  19199],2022-06-09 14:30:32.002707,L4,excitatory,23P,75.0,3819.0,68.0,3459.0
62172,62200,192736,864691135865553285,[132256 156560  21581],2022-06-09 14:30:32.002707,L4,excitatory,4P,56.0,1510.0,48.0,1273.0
62418,62448,330081,864691136143406132,[205040 156672  19408],2022-06-09 14:30:32.002707,L4,excitatory,4P,236.0,1884.0,201.0,1654.0
62469,62499,659315,864691135012411638,[362864 146352  27092],2022-06-09 14:30:32.002707,L4,excitatory,4P,407.0,1666.0,349.0,1352.0
62491,62521,70198,864691136008440236,[ 90048 152336  16458],2022-06-09 14:30:32.002707,L4,inhibitory,BC,15.0,1202.0,10.0,1053.0
62503,62533,263026,864691136174967814,[171056 161536  23158],2022-06-09 14:30:32.002707,L4,excitatory,4P,20.0,1585.0,14.0,1363.0
62506,62536,490638,864691135278202785,[285744 147776  19464],2022-06-09 14:30:32.002707,L4,inhibitory,BC,4139.0,8578.0,2317.0,7089.0
62531,62561,520006,864691135269704101,[301312 137008  19544],2022-06-09 14:30:32.002707,L4,excitatory,4P,318.0,4441.0,253.0,3850.0
62582,62612,157750,864691136819212142,[123568 155568  23755],2022-06-09 14:30:32.002707,L4,inhibitory,NGC,173.0,4349.0,155.0,3469.0
62719,62749,424425,864691135654538436,[255680 137632  24263],2022-06-09 14:30:32.002707,L4,excitatory,23P,923.0,1604.0,820.0,1355.0
62753,62783,328784,864691135915158630,[199760 140880  24992],2022-06-09 14:30:32.002707,L4,excitatory,23P,49.0,1928.0,46.0,1685.0
62761,62791,296803,864691135367453433,[192736 145520  22073],2022-06-09 14:30:32.002707,L4,excitatory,23P,85.0,1323.0,74.0,1176.0
62828,62858,228557,864691136903004082,[148624 164464  23646],2022-06-09 14:30:32.002707,L4,excitatory,4P,207.0,2419.0,179.0,1976.0
62858,62888,457062,864691135181715202,[268608 147888  17397],2022-06-09 14:30:32.002707,L4,excitatory,4P,276.0,2973.0,240.0,2459.0
62927,62957,753350,864691135373708105,[396976 145536  23768],2022-06-09 14:30:32.002707,L4,excitatory,4P,10.0,632.0,3.0,553.0
62954,62984,457658,864691136286869443,[268544 159168  21080],2022-06-09 14:30:32.002707,L4,excitatory,4P,81.0,2779.0,73.0,2314.0
62968,62998,260697,864691134885125370,[170656 145840  22281],2022-06-09 14:30:32.002707,L4,excitatory,23P,182.0,1602.0,147.0,1385.0
62979,63009,586307,864691136951593951,[336880 150912  24684],2022-06-09 14:30:32.002707,L4,excitatory,4P,62.0,3117.0,57.0,2765.0
62986,63016,696140,864691135875985747,[377680 134288  25800],2022-06-09 14:30:32.002707,L4,inhibitory,BC,130.0,7519.0,91.0,6243.0
62990,63020,583988,864691135847915870,[342896 140624  20344],2022-06-09 14:30:32.002707,L4,excitatory,4P,162.0,1960.0,145.0,1752.0
63012,63042,263480,864691135926436052,[174240 174032  26232],2022-06-09 14:30:32.002707,L4,excitatory,5P-IT,138.0,1873.0,114.0,1561.0
63019,63049,157172,864691135118128093,[127840 160176  19840],2022-06-09 14:30:32.002707,L4,excitatory,4P,167.0,974.0,144.0,863.0
63024,63054,613522,864691135999835787,[351696 144464  15479],2022-06-09 14:30:32.002707,L4,excitatory,4P,7.0,869.0,4.0,735.0
63029,63059,157991,864691135323358876,[124640 154032  25325],2022-06-09 14:30:32.002707,L4,excitatory,4P,759.0,3124.0,656.0,2697.0
63201,63231,428662,864691135683543538,[252736 160400  22620],2022-06-09 14:30:32.002707,L4,excitatory,4P,23.0,1662.0,20.0,1425.0
63209,63239,73803,864691136817311598,[ 97488 164032  18575],2022-06-09 14:30:32.002707,L4,excitatory,4P,65.0,865.0,58.0,788.0
63391,63421,364751,864691136789611374,[214320 162176  17223],2022-06-09 14:30:32.002707,L4,excitatory,4P,490.0,2722.0,418.0,2381.0
63404,63434,360550,864691136021031560,[217504 132800  16190],2022-06-09 14:30:32.002707,L4,excitatory,23P,84.0,2740.0,72.0,2457.0
63504,63534,426437,864691135686944736,[252384 149056  23538],2022-06-09 14:30:32.002707,L4,excitatory,4P,215.0,2698.0,174.0,2137.0
63549,63580,366007,864691135748694569,[214016 165296  23811],2022-06-09 14:30:32.002707,L4,excitatory,4P,291.0,1778.0,256.0,1539.0
63576,63607,262234,864691136065268888,[166848 163952  19404],2022-06-09 14:30:32.002707,L4,excitatory,4P,364.0,3402.0,314.0,2943.0
63586,63617,296375,864691135385176917,[181808 152912  19805],2022-06-09 14:30:32.002707,L4,excitatory,4P,241.0,2251.0,206.0,1842.0
63606,63637,395470,864691135753644493,[233744 151184  26660],2022-06-09 14:30:32.002707,L4,inhibitory,BC,1835.0,4710.0,1031.0,3862.0
63613,63644,116604,864691136273105342,[101744 175376  19697],2022-06-09 14:30:32.002707,L4,excitatory,4P,966.0,836.0,852.0,743.0
63648,63679,260992,864691135968872293,[170672 150224  24465],2022-06-09 14:30:32.002707,L4,excitatory,4P,449.0,3303.0,398.0,2747.0
63649,63680,455321,864691135012880534,[277568 142256  17822],2022-06-09 14:30:32.002707,L4,excitatory,4P,210.0,4004.0,180.0,3250.0
63652,63683,489267,864691135809443020,[283136 134384  24062],2022-06-09 14:30:32.002707,L4,excitatory,23P,166.0,3790.0,153.0,3432.0
63656,63687,455074,864691135617768335,[270688 143520  16071],2022-06-09 14:30:32.002707,L4,excitatory,4P,34.0,1893.0,29.0,1676.0
63667,63698,330111,864691137020085614,[207536 145136  18878],2022-06-09 14:30:32.002707,L4,excitatory,4P,182.0,3910.0,155.0,3432.0
63671,63702,366333,864691135758507854,[218176 163200  25915],2022-06-09 14:30:32.002707,L4,excitatory,4P,10.0,1999.0,7.0,1654.0
63680,63711,262813,864691135182056706,[175440 171232  21557],2022-06-09 14:30:32.002707,L4,excitatory,4P,10.0,1549.0,9.0,1267.0
63697,63728,423439,864691135987935112,[258336 132320  17349],2022-06-09 14:30:32.002707,L4,excitatory,23P,283.0,3053.0,251.0,2709.0
63737,63768,159475,864691135526093403,[128256 166912  20795],2022-06-09 14:30:32.002707,L4,excitatory,4P,104.0,1446.0,98.0,1275.0
63754,63785,554721,864691135951986979,[319472 140544  19269],2022-06-09 14:30:32.002707,L4,excitatory,4P,142.0,3234.0,118.0,2864.0
63756,63787,363711,864691135334476009,[213088 151568  22785],2022-06-09 14:30:32.002707,L4,excitatory,4P,309.0,2293.0,271.0,1929.0
63774,63805,585305,864691136390392703,[328592 148192  17434],2022-06-09 14:30:32.002707,L4,excitatory,4P,17.0,1073.0,11.0,946.0
63876,63908,258582,864691135577854148,[175280 141040  23637],2022-06-09 14:30:32.002707,L4,excitatory,23P,185.0,2880.0,167.0,2522.0
63887,63919,157239,864691136226982737,[121040 154416  20346],2022-06-09 14:30:32.002707,L4,excitatory,4P,387.0,2133.0,342.0,1834.0
63903,63935,554935,864691135104216909,[327264 131920  20368],2022-06-09 14:30:32.002707,L4,excitatory,4P,454.0,4137.0,391.0,3670.0
63905,63937,361637,864691135570658029,[225104 137008  23378],2022-06-09 14:30:32.002707,L4,excitatory,23P,433.0,4855.0,372.0,4055.0
63924,63956,74087,864691135354946255,[ 95456 172080  19629],2022-06-09 14:30:32.002707,L4,excitatory,4P,35.0,787.0,29.0,658.0
63969,64001,70160,864691135782274924,[ 85824 153520  15745],2022-06-09 14:30:32.002707,L4,excitatory,4P,6.0,364.0,4.0,331.0
63977,64009,296167,864691135440454472,[187456 158192  18099],2022-06-09 14:30:32.002707,L4,excitatory,4P,247.0,1825.0,218.0,1645.0
63981,64013,395464,864691135581579629,[232896 159152  26864],2022-06-09 14:30:32.002707,L4,excitatory,4P,131.0,1465.0,117.0,1227.0
63993,64025,159335,864691135581617261,[126576 170832  19912],2022-06-09 14:30:32.002707,L4,excitatory,4P,73.0,1781.0,65.0,1549.0
64003,64035,613358,864691135482435780,[356048 142848  26945],2022-06-09 14:30:32.002707,L4,excitatory,4P,757.0,2517.0,607.0,2115.0
64028,64060,157197,864691136041056086,[130224 149376  19520],2022-06-09 14:30:32.002707,L4,excitatory,23P,37.0,2225.0,27.0,1980.0
64036,64068,583888,864691135360165959,[338576 141696  19927],2022-06-09 14:30:32.002707,L4,excitatory,4P,145.0,2363.0,120.0,1994.0
64042,64074,361583,864691135915170150,[215408 138768  23222],2022-06-09 14:30:32.002707,L4,excitatory,23P,2427.0,3966.0,2016.0,3350.0
64051,64083,157439,864691136031743931,[119104 159440  22192],2022-06-09 14:30:32.002707,L4,excitatory,4P,75.0,1106.0,62.0,956.0
64063,64095,521170,864691136541133730,[308736 148144  15145],2022-06-09 14:30:32.002707,L4,excitatory,4P,3.0,716.0,3.0,628.0
64066,64098,228199,864691136194170856,[153024 169744  21104],2022-06-09 14:30:32.002707,L4,excitatory,4P,22.0,887.0,20.0,734.0
64067,64099,260722,864691135975868739,[175616 144496  21881],2022-06-09 14:30:32.002707,L4,excitatory,23P,297.0,3322.0,241.0,2813.0
64096,64128,225895,864691136989956757,[161248 152448  19160],2022-06-09 14:30:32.002707,L4,excitatory,4P,372.0,1837.0,317.0,1642.0
64108,64140,612012,864691135855576878,[346240 138688  17265],2022-06-09 14:30:32.002707,L4,excitatory,4P,84.0,4744.0,72.0,4254.0
64126,64158,393807,864691135946680161,[238912 144080  16124],2022-06-09 14:30:32.002707,L4,excitatory,23P,165.0,2107.0,128.0,1851.0
64140,64172,582856,864691135687268320,[341984 124080  25292],2022-06-09 14:30:32.002707,L4,excitatory,23P,48.0,4382.0,32.0,3797.0
64148,64180,394547,864691136390418303,[237600 148176  20775],2022-06-09 14:30:32.002707,L4,excitatory,4P,147.0,3012.0,124.0,2537.0
64217,64249,296548,864691135776547936,[190096 148864  20978],2022-06-09 14:30:32.002707,L4,excitatory,4P,32.0,2486.0,29.0,2209.0
64218,64250,459355,864691135210073024,[274000 161856  19155],2022-06-09 14:30:32.002707,L4,excitatory,4P,277.0,1879.0,244.0,1612.0
64224,64256,362803,864691136811806579,[215168 156416  18566],2022-06-09 14:30:32.002707,L4,excitatory,4P,284.0,2607.0,253.0,2254.0
64225,64257,522363,864691136175002630,[296880 155920  22107],2022-06-09 14:30:32.002707,L4,excitatory,4P,27.0,1488.0,25.0,1329.0
64226,64258,74158,864691136148823191,[ 88800 164752  20510],2022-06-09 14:30:32.002707,L4,excitatory,4P,10.0,562.0,7.0,480.0
64253,64285,257465,864691136050809843,[165936 140928  15911],2022-06-09 14:30:32.002707,L4,excitatory,23P,188.0,2958.0,154.0,2712.0
64258,64290,555414,864691136209117884,[324336 142560  25163],2022-06-09 14:30:32.002707,L4,excitatory,4P,297.0,1817.0,245.0,1582.0
64260,64292,297386,864691135256546991,[196096 154208  26969],2022-06-09 14:30:32.002707,L4,excitatory,4P,230.0,2061.0,199.0,1754.0
64263,64295,696028,864691135334528745,[391472 136992  24676],2022-06-09 14:30:32.002707,L4,excitatory,4P,37.0,556.0,34.0,475.0
64266,64298,396552,864691135497620243,[230928 163744  20265],2022-06-09 14:30:32.002707,L4,excitatory,4P,40.0,2693.0,31.0,2324.0
64277,64309,227342,864691136286872259,[162208 159808  16010],2022-06-09 14:30:32.002707,L4,excitatory,4P,51.0,2011.0,43.0,1700.0
64292,64324,260222,864691135855777838,[180064 154512  18785],2022-06-09 14:30:32.002707,L4,excitatory,4P,111.0,3421.0,78.0,3010.0
64305,64337,261926,864691135925554190,[167248 165168  17577],2022-06-09 14:30:32.002707,L4,excitatory,4P,229.0,1643.0,193.0,1450.0
64318,64350,158072,864691136723561725,[119104 158368  25712],2022-06-09 14:30:32.002707,L4,excitatory,23P,252.0,1339.0,217.0,1150.0
64320,64352,648374,864691135583682680,[371968 119744  24789],2022-06-09 14:30:32.002707,L4,excitatory,23P,284.0,3720.0,249.0,3251.0
64322,64354,393738,864691135567736300,[232416 152000  16264],2022-06-09 14:30:32.002707,L4,excitatory,4P,232.0,1718.0,198.0,1474.0
64330,64362,658943,864691136008430252,[373984 145152  22884],2022-06-09 14:30:32.002707,L4,excitatory,4P,290.0,2368.0,260.0,1990.0
64345,64377,366438,864691135341369285,[218448 168608  27196],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,1782.0,14.0,1523.0
64346,64378,486857,864691135994580394,[284432 127152  18991],2022-06-09 14:30:32.002707,L4,excitatory,23P,214.0,5517.0,184.0,4959.0
64348,64380,113075,864691135988316672,[108240 154336  20423],2022-06-09 14:30:32.002707,L4,excitatory,4P,74.0,1493.0,65.0,1332.0
64355,64387,426514,864691134964455711,[246416 150880  24453],2022-06-09 14:30:32.002707,L4,excitatory,4P,175.0,1708.0,153.0,1415.0
64359,64391,425982,864691135407307977,[250864 157056  20326],2022-06-09 14:30:32.002707,L4,excitatory,4P,16.0,1283.0,11.0,1138.0
64367,64399,156633,864691135382495962,[124032 158096  17062],2022-06-09 14:30:32.002707,L4,inhibitory,MC,64.0,6128.0,34.0,5225.0
64370,64402,614750,864691135696092314,[351808 150352  22879],2022-06-09 14:30:32.002707,L4,excitatory,4P,262.0,1953.0,213.0,1626.0
64375,64407,394260,864691136903048370,[245552 155712  18680],2022-06-09 14:30:32.002707,L4,excitatory,4P,47.0,1620.0,35.0,1402.0
64382,64414,425633,864691135510479312,[256688 153120  18630],2022-06-09 14:30:32.002707,L4,excitatory,4P,13.0,1956.0,12.0,1728.0
64387,64419,225466,864691135468151634,[161968 152432  17059],2022-06-09 14:30:32.002707,L4,excitatory,4P,496.0,1658.0,428.0,1471.0
64398,64430,366186,864691134947410428,[225216 161104  24619],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,2967.0,15.0,2433.0
64399,64431,423565,864691135736892548,[258944 136720  18200],2022-06-09 14:30:32.002707,L4,excitatory,23P,26.0,1482.0,18.0,1337.0
64403,64435,113858,864691136903067058,[111584 159680  24113],2022-06-09 14:30:32.002707,L4,excitatory,4P,177.0,1921.0,166.0,1622.0
64410,64442,519608,864691135732542356,[300816 130208  16773],2022-06-09 14:30:32.002707,L4,excitatory,23P,102.0,2964.0,82.0,2617.0
64413,64445,653999,864691136226982481,[373312 139632  26999],2022-06-09 14:30:32.002707,L4,excitatory,4P,657.0,3194.0,576.0,2658.0
64417,64449,584560,864691135440479304,[327712 138688  27586],2022-06-09 14:30:32.002707,L4,excitatory,4P,323.0,2891.0,268.0,2556.0
64420,64452,397032,864691135488427322,[237920 161488  22732],2022-06-09 14:30:32.002707,L4,excitatory,4P,61.0,2977.0,53.0,2373.0
64422,64454,658909,864691136723424253,[364592 148288  23110],2022-06-09 14:30:32.002707,L4,excitatory,4P,142.0,2360.0,118.0,2006.0
64426,64458,330372,864691135104366413,[198624 159104  21248],2022-06-09 14:30:32.002707,L4,inhibitory,BC,6790.0,9171.0,3379.0,7429.0
64456,64488,457718,864691134988458106,[278320 156816  21761],2022-06-09 14:30:32.002707,L4,excitatory,4P,118.0,3727.0,98.0,3042.0
64474,64506,263042,864691135700229243,[172560 166448  23218],2022-06-09 14:30:32.002707,L4,excitatory,4P,43.0,2843.0,37.0,2348.0
64477,64509,33358,864691135337706982,[ 76528 172016  20263],2022-06-09 14:30:32.002707,L4,excitatory,4P,35.0,216.0,29.0,177.0
64487,64519,156172,864691136296687131,[114720 156432  15362],2022-06-09 14:30:32.002707,L4,excitatory,23P,47.0,1521.0,39.0,1369.0
64497,64529,195717,864691136309680218,[138272 166416  27159],2022-06-09 14:30:32.002707,L4,excitatory,4P,645.0,1143.0,522.0,996.0
64508,64540,653653,864691135753608397,[361520 140336  24101],2022-06-09 14:30:32.002707,L4,excitatory,4P,270.0,3388.0,241.0,3012.0
64514,64546,361100,864691136108725432,[221088 143664  19296],2022-06-09 14:30:32.002707,L4,excitatory,4P,228.0,2169.0,207.0,1909.0
64518,64550,364879,864691135213027128,[215792 165456  17341],2022-06-09 14:30:32.002707,L4,excitatory,4P,858.0,2884.0,706.0,2490.0
64519,64551,522629,864691135334503913,[309952 148000  23424],2022-06-09 14:30:32.002707,L4,excitatory,4P,209.0,1629.0,173.0,1405.0
64522,64554,299526,864691135593522475,[182128 163968  25243],2022-06-09 14:30:32.002707,L4,excitatory,4P,16.0,1189.0,11.0,1022.0
64526,64558,157367,864691136123764518,[123328 158896  21512],2022-06-09 14:30:32.002707,L4,excitatory,4P,14.0,1081.0,14.0,909.0
64530,64562,612049,864691136272985278,[350288 129360  17861],2022-06-09 14:30:32.002707,L4,excitatory,23P,294.0,4976.0,263.0,4533.0
