,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DOM_labels
811,298703,864691136309691482,[191664 172384  19583],2022-06-09 14:30:32.002707,L5,excitatory,4P,954.0,1722.0,830.0,1546.0,1
814,268957,864691135497857555,[165728 214576  18979],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,290.0,1175.0,245.0,1095.0,1
820,491723,864691135162225965,[280288 159488  25822],2022-06-09 14:30:32.002707,L5,excitatory,4P,8.0,1780.0,4.0,1497.0,1
821,459301,864691135570692589,[264464 171264  19429],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,39.0,2653.0,33.0,2332.0,1
828,703779,864691135753609933,[386912 160736  26320],2022-06-09 14:30:32.002707,L5,excitatory,4P,10.0,880.0,9.0,707.0,1
836,395766,864691136723485693,[235088 168192  15848],2022-06-09 14:30:32.002707,L5,excitatory,4P,118.0,1513.0,109.0,1329.0,1
840,530490,864691135593537323,[296144 198656  18405],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,197.0,2053.0,165.0,1833.0,1
841,428039,864691135776992096,[253600 174160  19162],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,64.0,2940.0,51.0,2598.0,1
842,522506,864691135697407253,[301376 159744  23171],2022-06-09 14:30:32.002707,L5,excitatory,4P,54.0,3929.0,45.0,3464.0,1
843,367678,864691136118437144,[227680 179136  19294],2022-06-09 14:30:32.002707,L5,inhibitory,BC,41.0,5515.0,30.0,4816.0,1
880,617182,864691135947770570,[352864 165776  26503],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,161.0,5783.0,122.0,4803.0,1
881,119845,864691136698771566,[102272 181776  18619],2022-06-09 14:30:32.002707,L5,excitatory,4P,656.0,2049.0,573.0,1733.0,1
885,267102,864691135476301736,[179680 201408  20426],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,98.0,3599.0,72.0,3217.0,1
889,232707,864691135113141657,[162448 197344  21593],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,255.0,1599.0,210.0,1371.0,1
893,369713,864691136089363511,[224624 197648  19808],2022-06-09 14:30:32.002707,L5,excitatory,MC,555.0,6278.0,407.0,5361.0,1
895,79449,864691135614165963,[ 88800 192704  19281],2022-06-09 14:30:32.002707,L5,excitatory,4P,1.0,155.0,1.0,115.0,1
899,197345,864691136723563261,[145824 184192  21865],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,248.0,2320.0,223.0,1949.0,1
901,370666,864691135545512690,[214320 197632  27060],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,473.0,869.0,407.0,819.0,1
902,703681,864691135675768306,[386608 169888  24943],2022-06-09 14:30:32.002707,L5,inhibitory,BC,312.0,3215.0,215.0,2830.0,1
903,459649,864691135510782416,[271440 169904  21387],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,71.0,2790.0,60.0,2402.0,1
904,124205,864691135507983300,[110576 205312  22877],2022-06-09 14:30:32.002707,L5,inhibitory,MC,30.0,3399.0,19.0,2885.0,1
912,617142,864691135982917539,[359792 168416  26198],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,334.0,3590.0,276.0,3129.0,1
922,339507,864691135508992777,[198880 210928  19417],2022-06-09 14:30:32.002707,L5,excitatory,6P-CT,46.0,2408.0,30.0,2144.0,1
925,430145,864691136136646525,[257856 191200  18995],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,26.0,2579.0,19.0,2276.0,1
927,556984,864691136136591229,[326480 155168  23537],2022-06-09 14:30:32.002707,L5,excitatory,NGC,297.0,4561.0,257.0,3894.0,1
932,162117,864691135345259423,[118128 177776  22047],2022-06-09 14:30:32.002707,L5,excitatory,4P,134.0,1744.0,125.0,1485.0,1
933,369299,864691135453575922,[218464 195984  17300],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,177.0,1351.0,143.0,1277.0,1
936,370715,864691135510791888,[225664 198368  26861],2022-06-09 14:30:32.002707,L5,excitatory,MC,1399.0,3127.0,1099.0,2720.0,1
937,589007,864691136237004815,[330528 183072  20997],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,151.0,1791.0,125.0,1590.0,1
938,227590,864691135402181362,[150224 176064  18401],2022-06-09 14:30:32.002707,L5,excitatory,4P,804.0,3964.0,711.0,3303.0,1
941,162897,864691135082156791,[118592 187088  25811],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,65.0,1032.0,54.0,868.0,1
946,232656,864691136296732443,[154672 197184  21602],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,43.0,904.0,36.0,776.0,1
947,527181,864691135758504014,[308512 181520  20642],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,72.0,1532.0,61.0,1374.0,1
948,400526,864691135510704592,[229312 200160  17967],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,333.0,1464.0,281.0,1252.0,1
954,163057,864691136065227160,[124464 184656  26758],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,89.0,750.0,73.0,644.0,1
956,401613,864691135657798530,[231664 203296  21668],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,24.0,950.0,16.0,903.0,1
957,302559,864691135463832645,[193232 193504  18316],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1795.0,5524.0,1290.0,4995.0,1
960,401935,864691135988544768,[245168 194528  23702],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,238.0,1968.0,198.0,1695.0,1
966,615501,864691136943721183,[352720 160160  15314],2022-06-09 14:30:32.002707,L5,inhibitory,MC,96.0,916.0,74.0,786.0,1
971,703935,864691135809880268,[380752 168016  27560],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,75.0,1267.0,61.0,1062.0,1
972,334893,864691135910053801,[204800 189808  18565],2022-06-09 14:30:32.002707,L5,inhibitory,BC,5054.0,8249.0,3436.0,7064.0,1
980,460039,864691136617467099,[272880 172512  23476],2022-06-09 14:30:32.002707,L5,excitatory,NGC,191.0,4441.0,159.0,3738.0,1
981,399226,864691136422817327,[239248 184416  21247],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,636.0,6242.0,539.0,5547.0,1
985,659361,864691135012453366,[371296 152560  26663],2022-06-09 14:30:32.002707,L5,excitatory,4P,9.0,542.0,5.0,401.0,1
987,300312,864691135386376577,[190112 176960  16667],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,311.0,3237.0,271.0,2858.0,1
992,526427,864691136444144003,[300544 191136  17646],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,67.0,3473.0,49.0,3081.0,1
994,334055,864691135463917125,[210592 172832  27072],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,163.0,1707.0,143.0,1454.0,1
995,589266,864691136124152102,[341376 184960  23053],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,976.0,10904.0,773.0,9290.0,1
1002,263178,864691136618400653,[179376 176128  23992],2022-06-09 14:30:32.002707,L5,excitatory,4P,464.0,3127.0,408.0,2635.0,1
1007,196112,864691136701321582,[141392 185040  15861],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,104.0,1236.0,91.0,1060.0,1
1008,76392,864691135341056965,[ 92144 189568  17900],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,14.0,877.0,10.0,765.0,1
1015,560811,864691135403757294,[326800 187024  21321],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,149.0,2650.0,120.0,2402.0,1
1017,196069,864691136521562769,[134032 176528  16345],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,327.0,2562.0,292.0,2238.0,1
1020,429577,864691135502068405,[259936 181840  15631],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,127.0,5675.0,94.0,4521.0,1
1021,614969,864691135082082807,[358592 154688  24560],2022-06-09 14:30:32.002707,L5,inhibitory,BC,3119.0,8650.0,1703.0,7391.0,1
1023,399324,864691135516117459,[241376 189264  22373],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,798.0,7002.0,640.0,6097.0,1
1037,559460,864691136002637514,[313168 175392  27088],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,209.0,2833.0,193.0,2527.0,1
1042,620336,864691136378777301,[351488 196704  26363],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,16.0,553.0,5.0,500.0,1
1045,427713,864691135700286331,[259264 172912  17221],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,342.0,3209.0,295.0,2820.0,1
1046,264188,864691136296667163,[179072 180096  17447],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,141.0,2741.0,118.0,2424.0,1
1047,459582,864691135583668600,[275296 171024  20749],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,257.0,3345.0,225.0,2907.0,1
1052,230803,864691135454229098,[160976 183696  23724],2022-06-09 14:30:32.002707,L5,inhibitory,BC,4154.0,8961.0,2523.0,7226.0,1
1056,587674,864691136965789390,[342832 164480  22022],2022-06-09 14:30:32.002707,L5,inhibitory,BC,50.0,2915.0,38.0,2516.0,1
1061,196788,864691136065286552,[140368 179968  19121],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,808.0,3609.0,671.0,3042.0,1
1067,589190,864691136273944845,[338048 186288  21930],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,126.0,3342.0,109.0,3053.0,1
1068,462385,864691136273261758,[267360 180912  24581],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,954.0,55.0,735.0,36.0,1
1070,119419,864691136084050284,[106208 185056  16088],2022-06-09 14:30:32.002707,L5,excitatory,NGC,84.0,2682.0,70.0,2372.0,1
1071,199251,864691136723512061,[135456 208000  21223],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,1.0,270.0,1.0,258.0,1
1072,497485,864691136194068438,[290928 197392  24020],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2563.0,9046.0,1433.0,7889.0,1
1074,201717,864691136023826745,[145504 214528  24230],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,497.0,2452.0,413.0,2229.0,1
1079,433046,864691135683161540,[255040 192816  26965],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1029.0,3567.0,624.0,3097.0,1
1081,79567,864691135322990492,[ 85616 194176  20210],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,20.0,770.0,18.0,665.0,1
1084,432838,864691135354914767,[259056 194560  24900],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,205.0,3111.0,173.0,2716.0,1
1086,558563,864691135403783662,[320960 170800  18442],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1891.0,8435.0,1241.0,7323.0,1
1090,267185,864691136051018483,[172656 192784  21221],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,80.0,5872.0,57.0,5118.0,1
1095,492514,864691135937380661,[292320 165856  16939],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,139.0,3028.0,110.0,2661.0,1
1096,560378,864691136020752888,[311776 188208  18213],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,102.0,1512.0,73.0,1420.0,1
1097,707264,864691135303165607,[386912 188944  23415],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,93.0,1349.0,78.0,1108.0,1
1099,299018,864691136740732252,[180352 175104  22056],2022-06-09 14:30:32.002707,L5,excitatory,4P,367.0,1868.0,319.0,1562.0,1
1100,703615,864691135988312832,[382112 165696  24350],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,154.0,2155.0,121.0,1855.0,1
1102,301246,864691136020651768,[193008 179328  22026],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,444.0,3806.0,397.0,3252.0,1
1105,166882,864691135118175709,[118288 209264  19068],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,123.0,2547.0,100.0,2237.0,1
1110,712145,864691135758642365,[380272 198192  26720],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,32.0,1200.0,18.0,937.0,1
1112,527835,864691135474607680,[306256 192080  25076],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,113.0,49.0,99.0,41.0,1
1114,364872,864691135584062706,[214704 167808  17356],2022-06-09 14:30:32.002707,L5,excitatory,4P,280.0,1363.0,231.0,1104.0,1
1123,587009,864691135012493814,[340656 175648  16669],2022-06-09 14:30:32.002707,L5,excitatory,NGC,429.0,2754.0,374.0,2465.0,1
1142,666563,864691136947093983,[362224 184928  26488],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,93.0,2934.0,75.0,2578.0,1
1150,336963,864691136911632113,[211504 197648  16693],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,73.0,1971.0,56.0,1664.0,1
1152,525731,864691136582342818,[296608 166464  27027],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,40.0,1700.0,35.0,1503.0,1
1156,461678,864691135658211970,[265696 187440  20232],2022-06-09 14:30:32.002707,L5,inhibitory,MC,7590.0,5879.0,4585.0,5101.0,1
1166,616621,864691135706086036,[344784 173312  24030],2022-06-09 14:30:32.002707,L5,inhibitory,BC,130.0,4819.0,116.0,4145.0,1
1169,560978,864691136534322850,[315536 183952  23702],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,155.0,6698.0,127.0,5555.0,1
1174,368131,864691135568872326,[215024 181456  22740],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,318.0,2125.0,284.0,1808.0,1
1176,615216,864691136388605968,[359520 159552  26213],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,157.0,2257.0,146.0,1978.0,1
1177,591547,864691135982834083,[341424 194336  26258],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,27.0,2319.0,19.0,2061.0,1
1178,77033,864691135858677864,[ 91728 180976  20968],2022-06-09 14:30:32.002707,L5,excitatory,4P,99.0,421.0,88.0,371.0,1
1179,617102,864691136236687375,[350240 161984  26014],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,52.0,4892.0,35.0,4143.0,1
1180,196223,864691135864072318,[132608 190496  17172],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,723.0,3026.0,574.0,2561.0,1
1182,267342,864691135809505996,[164576 196176  23375],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,445.0,2753.0,372.0,2427.0,1
1183,79344,864691135360380914,[ 97952 195232  18051],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,152.0,931.0,131.0,819.0,1
1188,531207,864691135974876015,[302592 199120  23974],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,380.0,7400.0,276.0,6236.0,1
1189,165212,864691136108739000,[118336 205184  23576],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,29.0,741.0,17.0,689.0,1
1191,124019,864691136123774758,[104608 203408  22024],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,54.0,75.0,48.0,60.0,1
1193,525371,864691135780831568,[304992 173104  22829],2022-06-09 14:30:32.002707,L5,excitatory,MC,381.0,2855.0,316.0,2474.0,1
1194,525665,864691135718401428,[298016 171232  25798],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,279.0,5612.0,224.0,4749.0,1
1195,428570,864691136388900368,[256736 169456  22310],2022-06-09 14:30:32.002707,L5,inhibitory,BC,8613.0,7757.0,4305.0,6344.0,1
1196,337912,864691135969354853,[208768 194000  22076],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,246.0,2198.0,212.0,1968.0,1
1197,759675,864691135660513008,[396784 181376  23590],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,41.0,1149.0,25.0,985.0,1
1198,620304,864691135385230933,[345824 200352  25797],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,46.0,2376.0,29.0,2142.0,1
1199,556341,864691135686914272,[320464 159568  18751],2022-06-09 14:30:32.002707,L5,excitatory,4P,210.0,2261.0,186.0,1922.0,1
1200,559088,864691135385235285,[325712 161856  22994],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,164.0,5082.0,136.0,4408.0,1
1202,338079,864691135576847044,[208000 198304  23619],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1866.0,3639.0,1154.0,2925.0,1
1203,230507,864691135510591440,[162768 183056  21709],2022-06-09 14:30:32.002707,L5,inhibitory,BC,7068.0,9633.0,4322.0,7710.0,1
1204,339805,864691135583719032,[201984 212336  21424],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,150.0,2687.0,127.0,2416.0,1
1209,526817,864691136008935598,[301888 191648  19276],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,1119.0,10607.0,934.0,9156.0,1
1211,587830,864691135748933929,[337232 170528  23565],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,255.0,6968.0,210.0,5948.0,1
1214,339455,864691135341046981,[197664 212176  19129],2022-06-09 14:30:32.002707,L5,excitatory,6P-CT,17.0,2167.0,15.0,1940.0,1
1216,658994,864691135974456687,[367872 155472  24125],2022-06-09 14:30:32.002707,L5,excitatory,4P,107.0,2526.0,72.0,2103.0,1
1218,431974,864691136740445020,[249312 208240  18962],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,238.0,936.0,191.0,870.0,1
1219,301392,864691135081685495,[187808 185232  23466],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,131.0,1366.0,115.0,1121.0,1
1220,493963,864691136575416226,[291600 170448  26157],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,33.0,2716.0,25.0,2390.0,1
1221,263921,864691135858681448,[175024 188768  15853],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,293.0,1782.0,261.0,1589.0,1
1222,700054,864691135759443133,[377616 155536  26389],2022-06-09 14:30:32.002707,L5,excitatory,4P,99.0,1580.0,88.0,1354.0,1
1223,587929,864691135081669623,[328208 164912  25405],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,1084.0,3436.0,889.0,3029.0,1
1226,703831,864691136031757755,[377632 162064  26578],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,43.0,1918.0,36.0,1580.0,1
1229,401692,864691135848255326,[230592 197488  21988],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,503.0,2899.0,432.0,2553.0,1
1231,196226,864691135754140621,[133456 188992  16615],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,98.0,1356.0,81.0,1220.0,1
1232,524533,864691135575512094,[295056 163344  18421],2022-06-09 14:30:32.002707,L5,excitatory,4P,14.0,1672.0,12.0,1508.0,1
1236,427683,864691136708588918,[255008 165168  16520],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2859.0,7447.0,1891.0,6177.0,1
1243,589394,864691136973982748,[337312 182704  24370],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,80.0,3969.0,69.0,3500.0,1
1244,400074,864691135429912562,[233792 195968  15622],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,749.0,5388.0,600.0,4529.0,1
1258,614596,864691136123745830,[358224 156704  21396],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,18.0,727.0,11.0,611.0,1
1259,459970,864691134947411964,[265040 176192  23367],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,293.0,3525.0,257.0,3062.0,1
1265,331542,864691135383186411,[199712 169888  15715],2022-06-09 14:30:32.002707,L5,excitatory,4P,296.0,1599.0,270.0,1390.0,1
1267,615246,864691136225203646,[349232 155424  26793],2022-06-09 14:30:32.002707,L5,excitatory,4P,325.0,1904.0,274.0,1666.0,1
1270,76427,864691136136622205,[ 94880 177728  17550],2022-06-09 14:30:32.002707,L5,excitatory,4P,189.0,1458.0,173.0,1269.0,1
1273,334638,864691135994523818,[197536 191536  17337],2022-06-09 14:30:32.002707,L5,inhibitory,MC,87.0,4893.0,56.0,4185.0,1
1276,337293,864691135502051765,[199280 204752  19028],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,199.0,5435.0,146.0,4775.0,1
1277,494550,864691135468407890,[286384 182928  17644],2022-06-09 14:30:32.002707,L5,inhibitory,BC,358.0,5546.0,236.0,4728.0,1
1278,397231,864691135155556708,[232560 174704  24451],2022-06-09 14:30:32.002707,L5,inhibitory,BC,4499.0,8345.0,2358.0,6591.0,1
1279,431088,864691135012691702,[250032 178496  25599],2022-06-09 14:30:32.002707,L5,excitatory,4P,491.0,2728.0,388.0,2051.0,1
1280,76302,864691135777546429,[ 93392 179984  16701],2022-06-09 14:30:32.002707,L5,excitatory,4P,5.0,467.0,5.0,423.0,1
1281,197422,864691135467576460,[139328 179088  22732],2022-06-09 14:30:32.002707,L5,inhibitory,4P,278.0,1883.0,238.0,1589.0,1
1288,492757,864691135568897926,[294592 168000  17958],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,143.0,3080.0,122.0,2676.0,1
1290,400591,864691135568926342,[239360 200512  17690],2022-06-09 14:30:32.002707,L5,excitatory,MC,577.0,5229.0,506.0,4495.0,1
1295,400930,864691135210018752,[243008 204816  19010],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,103.0,2478.0,88.0,2236.0,1
1297,463844,864691135382506202,[269936 195968  20819],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,780.0,4602.0,671.0,4117.0,1
1303,370693,864691135946980705,[219392 207824  26871],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,433.0,464.0,353.0,424.0,1
1309,559510,864691135735889812,[327312 163200  27021],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,142.0,4882.0,125.0,4183.0,1
1320,666525,864691136272943806,[370912 189024  25742],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,492.0,3146.0,400.0,2745.0,1
1326,491485,864691135269814949,[293072 157792  23933],2022-06-09 14:30:32.002707,L5,excitatory,4P,64.0,1231.0,60.0,1083.0,1
1332,561095,864691135274109925,[311648 176928  25268],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1105.0,3642.0,605.0,3222.0,1
1337,459076,864691135837196947,[272784 175632  17573],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,350.0,7945.0,286.0,7013.0,1
1345,459411,864691135272159761,[265520 168656  19640],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,23.0,1769.0,12.0,1520.0,1
1349,525147,864691135472017714,[302848 176320  21501],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,68.0,1784.0,47.0,1524.0,1
1351,703897,864691134988460154,[390256 164560  26983],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,206.0,1149.0,178.0,950.0,1
1355,402140,864691136175606534,[233968 193072  25846],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,338.0,10566.0,260.0,8622.0,1
1358,618373,864691136008808364,[344704 181584  23446],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,111.0,2675.0,81.0,2355.0,1
1360,124235,864691135915164006,[114096 195680  22643],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,19.0,1715.0,13.0,1469.0,1
1363,123019,864691136237461308,[113152 202528  15924],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,15.0,905.0,11.0,781.0,1
1365,267700,864691136031877051,[178384 205408  25334],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,206.0,3712.0,174.0,3241.0,1
1366,399521,864691135755042514,[244000 179904  23877],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,210.0,1979.0,175.0,1709.0,1
1371,617958,864691135538127218,[348736 181040  19903],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,299.0,4525.0,249.0,4000.0,1
1372,463464,864691135385361493,[262288 196016  18357],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,422.0,1760.0,359.0,1535.0,1
1373,302114,864691135968874085,[181760 195296  16135],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,345.0,2249.0,287.0,2001.0,1
1374,527475,864691135570682349,[304928 181488  22022],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,286.0,2552.0,249.0,2183.0,1
1375,462738,864691135776555360,[274576 191648  26336],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2018.0,4388.0,1019.0,3801.0,1
1376,120642,864691136719207022,[108608 183840  22626],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1085.0,3849.0,927.0,3262.0,1
1377,396209,864691135560494561,[229376 170080  18298],2022-06-09 14:30:32.002707,L5,excitatory,4P,230.0,1908.0,208.0,1655.0,1
1379,527784,864691135850843335,[310384 190160  24525],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,267.0,10180.0,180.0,8539.0,1
1380,298491,864691137053981302,[182656 173568  18830],2022-06-09 14:30:32.002707,L5,inhibitory,BC,5566.0,11581.0,3334.0,9478.0,1
1382,459627,864691135340980165,[264048 172160  21089],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,54.0,3100.0,43.0,2653.0,1
1383,366281,864691135394418677,[223776 175648  25286],2022-06-09 14:30:32.002707,L5,inhibitory,BC,4365.0,5018.0,2192.0,3705.0,1
1387,585661,864691136118771736,[336912 157824  19083],2022-06-09 14:30:32.002707,L5,excitatory,NGC,53.0,4278.0,38.0,3725.0,1
1389,494874,864691136194349132,[282096 181392  19233],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,76.0,2128.0,58.0,1909.0,1
1390,366619,864691135462457757,[218352 180352  15633],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,343.0,2097.0,292.0,1816.0,1
1392,400620,864691135360174663,[243392 198256  17911],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,43.0,2323.0,28.0,2042.0,1
1393,432040,864691135909789865,[253904 199952  18833],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,358.0,1996.0,316.0,1801.0,1
1395,707531,864691135782109380,[378208 181344  26907],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,152.0,1236.0,129.0,1120.0,1
1397,335435,864691136194629708,[200016 186368  21521],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,255.0,3387.0,214.0,2990.0,1
1399,335822,864691135373720905,[206320 180688  24305],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,705.0,3242.0,579.0,2691.0,1
1400,560410,864691135373679689,[320560 178720  18551],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,427.0,3125.0,353.0,2819.0,1
1401,198860,864691135807203357,[132928 202224  19094],2022-06-09 14:30:32.002707,L5,excitatory,NGC,281.0,7345.0,212.0,6267.0,1
1405,264069,864691135761518134,[177392 186656  16584],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,82.0,2101.0,67.0,1862.0,1
1407,558892,864691136041068886,[312560 171216  21310],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,69.0,2113.0,59.0,1935.0,1
1408,586024,864691135807309341,[336800 156592  22082],2022-06-09 14:30:32.002707,L5,excitatory,4P,13.0,2752.0,9.0,2435.0,1
1409,300226,864691135614429387,[180848 181632  17133],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1916.0,4727.0,1419.0,4040.0,1
1410,337402,864691136740409948,[205984 205664  19487],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,187.0,2334.0,164.0,2017.0,1
1412,266839,864691135730543289,[168992 203840  20211],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,399.0,10427.0,251.0,8729.0,1
1417,123538,864691136099759733,[107920 194816  19171],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,348.0,1385.0,305.0,1235.0,1
1419,589514,864691136538937250,[330624 189232  26266],2022-06-09 14:30:32.002707,L5,excitatory,MC,38.0,1794.0,32.0,1664.0,1
1421,267683,864691136451375103,[176560 207376  25630],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,131.0,6493.0,108.0,5433.0,1
1423,299071,864691135590240523,[187216 176064  22456],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,11.0,1687.0,7.0,1438.0,1
