,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DOM_labels
1321,452332,864691135117808093,[269856 107248  18243],2022-06-09 14:30:32.002707,L23,excitatory,23P,155.0,3329.0,138.0,3142.0,1
1323,188394,864691135568353220,[136016 118864  18655],2022-06-09 14:30:32.002707,L23,excitatory,23P,248.0,5687.0,220.0,4937.0,1
1324,551978,864691135394399477,[311600 108416  21888],2022-06-09 14:30:32.002707,L23,excitatory,23P,25.0,4506.0,17.0,4136.0,1
1325,358429,864691135988605952,[218064 110032  26953],2022-06-09 14:30:32.002707,L23,inhibitory,NGC,591.0,3426.0,484.0,3028.0,1
1326,109439,864691136290985367,[102528 130160  18724],2022-06-09 14:30:32.002707,L23,excitatory,23P,487.0,2343.0,417.0,2182.0,1
1329,106529,864691135925557262,[ 98480 121136  18656],2022-06-09 14:30:32.002707,L23,excitatory,23P,99.0,2154.0,91.0,2015.0,1
1337,359612,864691135926302420,[218960 117552  22448],2022-06-09 14:30:32.002707,L23,excitatory,23P,24.0,3942.0,20.0,3569.0,1
1339,293232,864691135207732345,[186992 113904  25131],2022-06-09 14:30:32.002707,L23,excitatory,23P,63.0,3653.0,57.0,3399.0,1
1340,106358,864691136723489789,[110080 124320  15955],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,3719.0,18.0,3410.0,1
1344,357927,864691136618396301,[213168 105552  21933],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,126.0,3251.0,84.0,2894.0,1
1347,258150,864691136483321132,[176688 140640  20286],2022-06-09 14:30:32.002707,L23,excitatory,23P,248.0,3711.0,205.0,3257.0,1
1348,453868,864691134940012643,[276592 115168  19541],2022-06-09 14:30:32.002707,L23,excitatory,23P,61.0,4005.0,55.0,3550.0,1
1349,518325,864691135577058309,[303504 111952  19787],2022-06-09 14:30:32.002707,L23,excitatory,23P,39.0,2712.0,30.0,2570.0,1
1350,639153,864691135969163621,[365760 105040  18364],2022-06-09 14:30:32.002707,L23,excitatory,23P,12.0,1075.0,10.0,1016.0,1
1351,390240,864691135595976003,[236528 123776  15795],2022-06-09 14:30:32.002707,L23,inhibitory,MC,46.0,4805.0,41.0,4167.0,1
1352,420894,864691135753734093,[245824 102048  24814],2022-06-09 14:30:32.002707,L23,excitatory,23P,388.0,4429.0,326.0,3936.0,1
1353,109954,864691136194345548,[100688 132608  22421],2022-06-09 14:30:32.002707,L23,excitatory,23P,35.0,1531.0,29.0,1384.0,1
1354,187489,864691135739994260,[144624 107936  21580],2022-06-09 14:30:32.002707,L23,excitatory,23P,162.0,3291.0,130.0,3057.0,1
1355,518791,864691135847931486,[301424 125360  22446],2022-06-09 14:30:32.002707,L23,excitatory,23P,339.0,2577.0,276.0,2309.0,1
1357,257740,864691135578528964,[171424 131664  17400],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,3270.0,36.0,2976.0,1
1359,256298,864691135800145506,[172176 125968  19818],2022-06-09 14:30:32.002707,L23,excitatory,23P,730.0,5317.0,633.0,4773.0,1
1360,608815,864691135684987540,[345264  98624  25200],2022-06-09 14:30:32.002707,L23,excitatory,23P,115.0,4880.0,98.0,4495.0,1
1364,358862,864691135593530155,[214656 116080  17814],2022-06-09 14:30:32.002707,L23,excitatory,23P,297.0,1891.0,257.0,1745.0,1
1367,189031,864691135654023874,[134496 116928  22910],2022-06-09 14:30:32.002707,L23,excitatory,23P,716.0,4983.0,599.0,4223.0,1
1368,648269,864691136769681774,[363600 114832  23524],2022-06-09 14:30:32.002707,L23,inhibitory,BC,1713.0,10667.0,965.0,9178.0,1
1369,155816,864691135809880524,[123088 137728  25387],2022-06-09 14:30:32.002707,L23,excitatory,23P,240.0,4009.0,210.0,3471.0,1
1370,291465,864691136023813433,[187488 104944  23564],2022-06-09 14:30:32.002707,L23,excitatory,23P,69.0,3056.0,60.0,2838.0,1
1371,518725,864691135999300810,[302176 111696  21829],2022-06-09 14:30:32.002707,L23,excitatory,23P,146.0,5017.0,125.0,4568.0,1
1373,454275,864691135334522857,[276992 125712  22799],2022-06-09 14:30:32.002707,L23,excitatory,23P,86.0,4478.0,73.0,3929.0,1
1374,389875,864691136041457494,[229760 101984  26434],2022-06-09 14:30:32.002707,L23,excitatory,23P,177.0,6208.0,160.0,5648.0,1
1375,581084,864691135717523092,[329952 102192  21958],2022-06-09 14:30:32.002707,L23,excitatory,23P,39.0,5191.0,24.0,4399.0,1
1376,581614,864691136209417660,[339008 106208  27594],2022-06-09 14:30:32.002707,L23,excitatory,23P,152.0,3884.0,129.0,3544.0,1
1377,109111,864691135359042904,[102864 137472  16421],2022-06-09 14:30:32.002707,L23,excitatory,23P,53.0,1460.0,49.0,1372.0,1
1378,607800,864691136333197916,[351168 108432  15538],2022-06-09 14:30:32.002707,L23,excitatory,23P,33.0,1337.0,25.0,1193.0,1
1379,422182,864691136436385950,[249376 126192  21462],2022-06-09 14:30:32.002707,L23,excitatory,23P,26.0,3395.0,21.0,3100.0,1
1380,419974,864691135724611499,[246624 107488  15613],2022-06-09 14:30:32.002707,L23,excitatory,23P,90.0,2208.0,81.0,2061.0,1
1381,154140,864691135576936709,[127152 124032  26517],2022-06-09 14:30:32.002707,L23,excitatory,23P,327.0,2554.0,279.0,2304.0,1
1383,188918,864691135526043483,[135632 119696  22571],2022-06-09 14:30:32.002707,L23,excitatory,23P,574.0,3473.0,494.0,3056.0,1
1384,324991,864691135274120933,[211408 103536  25829],2022-06-09 14:30:32.002707,L23,excitatory,23P,71.0,2485.0,57.0,2367.0,1
1385,582613,864691136576419234,[335952 120896  22665],2022-06-09 14:30:32.002707,L23,excitatory,23P,276.0,7017.0,253.0,6207.0,1
1386,189644,864691136099831925,[137632 140016  15286],2022-06-09 14:30:32.002707,L23,excitatory,23P,82.0,2340.0,74.0,2088.0,1
1391,485305,864691135700684155,[293760 105776  16819],2022-06-09 14:30:32.002707,L23,excitatory,23P,76.0,5928.0,64.0,5335.0,1
1395,109777,864691136108861521,[105216 133120  20636],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,10.0,945.0,4.0,829.0,1
1398,359277,864691135925930766,[227936 126688  19021],2022-06-09 14:30:32.002707,L23,excitatory,23P,140.0,4407.0,117.0,4008.0,1
1400,258651,864691135212718464,[165456 132416  24545],2022-06-09 14:30:32.002707,L23,excitatory,23P,68.0,4343.0,59.0,3810.0,1
1401,642135,864691135937413173,[376432 106880  24614],2022-06-09 14:30:32.002707,L23,excitatory,23P,114.0,5609.0,89.0,4941.0,1
1403,358354,864691135468164690,[217040 104048  25775],2022-06-09 14:30:32.002707,L23,excitatory,23P,38.0,3260.0,28.0,3060.0,1
1404,608726,864691135385768533,[360080 103472  23457],2022-06-09 14:30:32.002707,L23,excitatory,23P,171.0,5964.0,135.0,5470.0,1
1406,294584,864691135270078373,[189888 137536  21190],2022-06-09 14:30:32.002707,L23,excitatory,23P,199.0,4783.0,174.0,4265.0,1
1407,189778,864691134884784890,[136688 134624  16347],2022-06-09 14:30:32.002707,L23,excitatory,23P,96.0,3541.0,75.0,3161.0,1
1408,290780,864691135462257053,[181120 108432  17979],2022-06-09 14:30:32.002707,L23,excitatory,23P,327.0,4025.0,280.0,3765.0,1
1410,553006,864691135134678041,[321552 111792  17595],2022-06-09 14:30:32.002707,L23,excitatory,23P,27.0,5695.0,22.0,5083.0,1
1413,581306,864691135753586637,[331984 103328  24351],2022-06-09 14:30:32.002707,L23,excitatory,23P,28.0,5663.0,20.0,5164.0,1
1419,153244,864691135856049198,[126448 125024  20252],2022-06-09 14:30:32.002707,L23,excitatory,23P,230.0,6430.0,202.0,5632.0,1
1421,360786,864691136451227135,[217424 131424  17762],2022-06-09 14:30:32.002707,L23,excitatory,23P,172.0,3015.0,144.0,2716.0,1
1423,257616,864691135013122198,[171680 131904  16947],2022-06-09 14:30:32.002707,L23,excitatory,23P,250.0,3653.0,230.0,3304.0,1
1424,357741,864691136418645655,[224432 104112  19035],2022-06-09 14:30:32.002707,L23,excitatory,23P,16.0,3165.0,13.0,2893.0,1
1431,553828,864691135866393878,[324784 118432  24940],2022-06-09 14:30:32.002707,L23,excitatory,23P,299.0,7610.0,264.0,6709.0,1
1435,222567,864691136020226040,[149408 120832  19937],2022-06-09 14:30:32.002707,L23,excitatory,23P,115.0,5057.0,95.0,4681.0,1
1436,224442,864691135155550308,[160144 140272  22549],2022-06-09 14:30:32.002707,L23,excitatory,23P,190.0,4674.0,175.0,3931.0,1
1459,453231,864691136008807340,[266464 125568  15221],2022-06-09 14:30:32.002707,L23,excitatory,23P,19.0,2508.0,16.0,2327.0,1
1460,191084,864691135502252381,[132720 132144  25590],2022-06-09 14:30:32.002707,L23,excitatory,23P,274.0,3612.0,220.0,3138.0,1
1461,221791,864691135937901365,[148112 108224  26628],2022-06-09 14:30:32.002707,L23,excitatory,23P,3927.0,15051.0,2212.0,11582.0,1
1463,290763,864691136118659608,[194352 109984  16980],2022-06-09 14:30:32.002707,L23,excitatory,23P,38.0,4071.0,29.0,3566.0,1
1465,581969,864691136571513506,[332832 124320  17562],2022-06-09 14:30:32.002707,L23,excitatory,23P,146.0,3765.0,127.0,3444.0,1
1466,67133,864691135815496271,[ 88688 134320  17101],2022-06-09 14:30:32.002707,L23,excitatory,23P,82.0,1684.0,75.0,1553.0,1
1468,608660,864691135864056702,[344048 101872  23999],2022-06-09 14:30:32.002707,L23,excitatory,23P,102.0,4272.0,93.0,3974.0,1
1470,583842,864691135446939476,[330128 127744  19917],2022-06-09 14:30:32.002707,L23,excitatory,23P,383.0,6129.0,327.0,5493.0,1
1475,553265,864691136812291955,[314064 118560  19802],2022-06-09 14:30:32.002707,L23,excitatory,23P,58.0,5835.0,47.0,5299.0,1
1479,254698,864691136436706974,[167808 110880  18097],2022-06-09 14:30:32.002707,L23,excitatory,23P,96.0,4933.0,77.0,4548.0,1
1480,485585,864691135782769971,[283648 110608  20553],2022-06-09 14:30:32.002707,L23,excitatory,23P,14.0,3006.0,7.0,2485.0,1
1481,258115,864691135293236492,[170416 130624  19603],2022-06-09 14:30:32.002707,L23,excitatory,23P,63.0,1965.0,56.0,1768.0,1
1482,454672,864691135348614103,[267360 116192  25965],2022-06-09 14:30:32.002707,L23,excitatory,23P,140.0,4688.0,118.0,4202.0,1
1483,648530,864691136201977790,[373760 120400  26344],2022-06-09 14:30:32.002707,L23,inhibitory,MC,14.0,3706.0,7.0,3286.0,1
1484,187545,864691135974462063,[141920 110544  21849],2022-06-09 14:30:32.002707,L23,excitatory,23P,74.0,2906.0,68.0,2742.0,1
1497,487569,864691135947057249,[282016 117904  24343],2022-06-09 14:30:32.002707,L23,excitatory,23P,80.0,6867.0,70.0,5955.0,1
1499,518965,864691136418640535,[296928 118496  24681],2022-06-09 14:30:32.002707,L23,excitatory,23P,250.0,3234.0,222.0,2747.0,1
1502,26622,864691135570713581,[ 71792 132368  20789],2022-06-09 14:30:32.002707,L23,excitatory,23P,13.0,720.0,8.0,604.0,1
1505,67081,864691135777154493,[ 96544 137280  16198],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,22.0,1237.0,18.0,1062.0,1
1506,255199,864691135428869680,[166416 106448  22089],2022-06-09 14:30:32.002707,L23,excitatory,23P,56.0,4070.0,36.0,3769.0,1
1508,222706,864691135695966874,[157152 112080  20905],2022-06-09 14:30:32.002707,L23,excitatory,23P,19.0,2143.0,15.0,2013.0,1
1509,358995,864691135373636169,[220176 111952  18649],2022-06-09 14:30:32.002707,L23,excitatory,23P,42.0,3795.0,34.0,3491.0,1
1510,67233,864691135563147716,[ 85904 127248  17803],2022-06-09 14:30:32.002707,L23,excitatory,23P,118.0,2019.0,109.0,1860.0,1
1512,222341,864691135616011625,[163024 122240  17234],2022-06-09 14:30:32.002707,L23,excitatory,23P,103.0,2600.0,97.0,2351.0,1
1514,155869,864691135864087934,[115792 132880  26185],2022-06-09 14:30:32.002707,L23,excitatory,23P,480.0,1269.0,414.0,1052.0,1
1515,189306,864691136194089942,[139856 118752  25196],2022-06-09 14:30:32.002707,L23,excitatory,23P,252.0,3162.0,215.0,2800.0,1
1516,453220,864691136718735478,[264720 117344  15541],2022-06-09 14:30:32.002707,L23,excitatory,23P,47.0,4028.0,36.0,3649.0,1
1517,259251,864691135341371589,[177488 131536  26715],2022-06-09 14:30:32.002707,L23,excitatory,23P,266.0,5853.0,231.0,4922.0,1
1520,109430,864691136141414225,[100928 133664  18100],2022-06-09 14:30:32.002707,L23,excitatory,23P,221.0,2713.0,199.0,2522.0,1
1521,581509,864691135644631023,[329584 109568  27197],2022-06-09 14:30:32.002707,L23,excitatory,23P,75.0,3627.0,59.0,3247.0,1
1524,487001,864691135494425744,[289936 122352  20300],2022-06-09 14:30:32.002707,L23,excitatory,23P,35.0,2233.0,27.0,2037.0,1
1533,358851,864691135800047970,[213152 112544  17919],2022-06-09 14:30:32.002707,L23,excitatory,23P,371.0,3340.0,333.0,3137.0,1
1534,608793,864691135012475638,[357952  96080  24156],2022-06-09 14:30:32.002707,L23,excitatory,23P,34.0,4695.0,28.0,4375.0,1
1537,224191,864691136602046417,[162080 138576  19528],2022-06-09 14:30:32.002707,L23,excitatory,23P,261.0,3819.0,230.0,3397.0,1
1538,487572,864691135208056441,[283024 120944  24516],2022-06-09 14:30:32.002707,L23,excitatory,23P,14.0,2686.0,7.0,2427.0,1
1542,154611,864691135945495588,[130688 139440  16480],2022-06-09 14:30:32.002707,L23,excitatory,23P,65.0,1277.0,60.0,1160.0,1
1546,358751,864691135560746721,[213696 115488  16721],2022-06-09 14:30:32.002707,L23,excitatory,23P,15.0,2175.0,9.0,2065.0,1
1549,154475,864691136041510742,[123504 136368  15991],2022-06-09 14:30:32.002707,L23,inhibitory,BC,1758.0,8626.0,1064.0,7438.0,1
1552,323886,864691135657793154,[202352 107360  16619],2022-06-09 14:30:32.002707,L23,excitatory,23P,156.0,3753.0,101.0,3423.0,1
1556,517959,864691136534085282,[309136 111984  16913],2022-06-09 14:30:32.002707,L23,excitatory,23P,35.0,4326.0,28.0,4070.0,1
1557,109705,864691136004987594,[110672 136752  19681],2022-06-09 14:30:32.002707,L23,excitatory,23P,93.0,2888.0,78.0,2591.0,1
1560,390789,864691135599969347,[244560 115968  19162],2022-06-09 14:30:32.002707,L23,excitatory,23P,168.0,3087.0,150.0,2876.0,1
1561,422957,864691135162748205,[254928 118672  27473],2022-06-09 14:30:32.002707,L23,excitatory,23P,788.0,3984.0,592.0,3442.0,1
1572,256458,864691136389051152,[176816 111120  20315],2022-06-09 14:30:32.002707,L23,excitatory,23P,219.0,3605.0,173.0,3352.0,1
1575,452728,864691136311801917,[267312 102240  22904],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,279.0,3449.0,205.0,3044.0,1
1576,224552,864691135563767236,[147840 130480  23750],2022-06-09 14:30:32.002707,L23,excitatory,23P,339.0,3243.0,290.0,2882.0,1
1583,358314,864691136143945524,[225376 104608  25543],2022-06-09 14:30:32.002707,L23,excitatory,23P,128.0,3679.0,119.0,3408.0,1
1584,188844,864691136911824881,[136960 117360  21384],2022-06-09 14:30:32.002707,L23,inhibitory,MC,12.0,4475.0,6.0,4080.0,1
1586,553571,864691135735740564,[323344 111088  22385],2022-06-09 14:30:32.002707,L23,excitatory,23P,230.0,5547.0,199.0,5101.0,1
1592,389796,864691135850778567,[244672  95600  24399],2022-06-09 14:30:32.002707,L23,excitatory,23P,113.0,6841.0,89.0,5752.0,1
1595,361192,864691136309645658,[213712 135792  19783],2022-06-09 14:30:32.002707,L23,excitatory,23P,24.0,3893.0,17.0,3525.0,1
1604,553606,864691136965814222,[311936 114352  23322],2022-06-09 14:30:32.002707,L23,excitatory,23P,183.0,6701.0,159.0,5973.0,1
1605,292352,864691136236677647,[186576 119072  18641],2022-06-09 14:30:32.002707,L23,excitatory,23P,21.0,2512.0,15.0,2384.0,1
1620,153988,864691136662231262,[114576 111712  26096],2022-06-09 14:30:32.002707,L23,excitatory,23P,124.0,431.0,110.0,399.0,1
1629,393344,864691135373539272,[235856 130688  25976],2022-06-09 14:30:32.002707,L23,excitatory,23P,20.0,1770.0,16.0,1552.0,1
1631,454209,864691135747068040,[264768 120464  23243],2022-06-09 14:30:32.002707,L23,inhibitory,BC,12.0,7622.0,10.0,6476.0,1
1632,392858,864691135524401138,[232016 133200  22048],2022-06-09 14:30:32.002707,L23,excitatory,23P,119.0,4722.0,103.0,4195.0,1
1633,106469,864691136289795479,[ 99232 126048  17989],2022-06-09 14:30:32.002707,L23,inhibitory,BC,20.0,5385.0,15.0,4633.0,1
1634,519245,864691135359215448,[307120 111456  27235],2022-06-09 14:30:32.002707,L23,excitatory,23P,77.0,3236.0,70.0,2998.0,1
1635,517901,864691135334538729,[297056 120720  16529],2022-06-09 14:30:32.002707,L23,excitatory,23P,41.0,3975.0,29.0,3698.0,1
1636,486232,864691135497978131,[284000 109776  27294],2022-06-09 14:30:32.002707,L23,excitatory,23P,145.0,3182.0,108.0,2766.0,1
1637,326853,864691135393959413,[203536 124784  25958],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,339.0,2059.0,270.0,1840.0,1
1641,326294,864691136973878812,[198752 120576  22537],2022-06-09 14:30:32.002707,L23,excitatory,23P,117.0,4375.0,103.0,3832.0,1
1642,189042,864691135510489808,[138288 114528  23023],2022-06-09 14:30:32.002707,L23,excitatory,23P,120.0,4412.0,102.0,3992.0,1
1643,423638,864691135415481018,[252928 128416  19035],2022-06-09 14:30:32.002707,L23,excitatory,23P,26.0,2633.0,20.0,2350.0,1
1645,290806,864691135785441476,[187200 110688  17726],2022-06-09 14:30:32.002707,L23,excitatory,23P,375.0,3194.0,326.0,2955.0,1
1646,291711,864691135847943006,[181920 102240  26666],2022-06-09 14:30:32.002707,L23,excitatory,23P,104.0,5348.0,81.0,4861.0,1
1651,516679,864691135446950740,[307264 109792  18714],2022-06-09 14:30:32.002707,L23,excitatory,23P,92.0,4937.0,72.0,4436.0,1
1653,188698,864691135945495332,[131408 123744  20611],2022-06-09 14:30:32.002707,L23,excitatory,23P,84.0,3845.0,67.0,3440.0,1
1654,421501,864691136907516526,[250896 111712  15945],2022-06-09 14:30:32.002707,L23,inhibitory,BC,1783.0,9215.0,1258.0,7944.0,1
1656,582439,864691136989975957,[335264 127120  21104],2022-06-09 14:30:32.002707,L23,excitatory,23P,51.0,4727.0,34.0,4262.0,1
1658,110640,864691135945497124,[104960 141968  25089],2022-06-09 14:30:32.002707,L23,excitatory,23P,325.0,1147.0,298.0,1028.0,1
1659,326671,864691135614385867,[198688 120496  25393],2022-06-09 14:30:32.002707,L23,excitatory,23P,226.0,5013.0,204.0,4447.0,1
1660,63640,864691136146016593,[ 86256 122544  15934],2022-06-09 14:30:32.002707,L23,excitatory,23P,16.0,845.0,13.0,763.0,1
1662,609963,864691135538953714,[353792 119984  16093],2022-06-09 14:30:32.002707,L23,excitatory,23P,33.0,3507.0,24.0,3248.0,1
1664,420617,864691135753933005,[261728 107280  20956],2022-06-09 14:30:32.002707,L23,excitatory,23P,34.0,4197.0,28.0,3845.0,1
1665,423621,864691135348258519,[250864 128912  19512],2022-06-09 14:30:32.002707,L23,excitatory,23P,87.0,4798.0,73.0,4302.0,1
1666,519036,864691135683248882,[310272 120896  24755],2022-06-09 14:30:32.002707,L23,excitatory,23P,120.0,2852.0,100.0,2577.0,1
1667,485962,864691136617512667,[294288  97552  24502],2022-06-09 14:30:32.002707,L23,excitatory,23P,398.0,6192.0,336.0,5474.0,1
1670,487475,864691135990907338,[293936 122528  23133],2022-06-09 14:30:32.002707,L23,excitatory,23P,141.0,6049.0,120.0,5219.0,1
1671,259120,864691135568888198,[166592 128336  26184],2022-06-09 14:30:32.002707,L23,excitatory,23P,379.0,1718.0,330.0,1545.0,1
1673,581995,864691135517735922,[338528 112576  17980],2022-06-09 14:30:32.002707,L23,excitatory,23P,67.0,2899.0,53.0,2754.0,1
1676,326303,864691136023810105,[201184 111696  22124],2022-06-09 14:30:32.002707,L23,excitatory,23P,56.0,2604.0,50.0,2369.0,1
1678,189821,864691135953754120,[145424 138688  16269],2022-06-09 14:30:32.002707,L23,excitatory,23P,53.0,1777.0,48.0,1659.0,1
1679,224148,864691136577509908,[155632 142320  19812],2022-06-09 14:30:32.002707,L23,excitatory,23P,55.0,1240.0,47.0,1126.0,1
1680,359588,864691136781187182,[213264 117664  21967],2022-06-09 14:30:32.002707,L23,inhibitory,NGC,1808.0,4952.0,1366.0,4181.0,1
1682,224060,864691134884758266,[160064 130992  18897],2022-06-09 14:30:32.002707,L23,excitatory,23P,96.0,3498.0,79.0,3233.0,1
1684,516601,864691135065353540,[308416 108080  16690],2022-06-09 14:30:32.002707,L23,excitatory,23P,67.0,5954.0,44.0,5278.0,1
1685,294804,864691136925717578,[181712 131104  22911],2022-06-09 14:30:32.002707,L23,excitatory,23P,180.0,2017.0,170.0,1818.0,1
1691,487679,864691135692820671,[287968 119520  25102],2022-06-09 14:30:32.002707,L23,excitatory,23P,61.0,3074.0,58.0,2738.0,1
1693,422018,864691136911643633,[250128 122480  19969],2022-06-09 14:30:32.002707,L23,excitatory,23P,105.0,2197.0,95.0,2053.0,1
1694,191211,864691135658293122,[139552 128544  26214],2022-06-09 14:30:32.002707,L23,excitatory,23P,567.0,4005.0,418.0,3441.0,1
1697,154544,864691136290029207,[115488 139104  16693],2022-06-09 14:30:32.002707,L23,excitatory,23P,163.0,2525.0,149.0,2341.0,1
1698,190679,864691136973776156,[147232 138464  21757],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,55.0,2748.0,45.0,2268.0,1
1700,67443,864691136482894380,[ 85024 133920  18791],2022-06-09 14:30:32.002707,L23,excitatory,23P,58.0,1704.0,53.0,1585.0,1
1701,360680,864691135750144392,[214368 130960  16758],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,382.0,2031.0,310.0,1756.0,1
1703,641909,864691136099767669,[361136 108560  22723],2022-06-09 14:30:32.002707,L23,excitatory,23P,534.0,4949.0,441.0,4333.0,1
1705,222268,864691135609920263,[150480 111040  17775],2022-06-09 14:30:32.002707,L23,excitatory,23P,373.0,5208.0,319.0,4698.0,1
1706,552109,864691135445922194,[316864 105264  23605],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,3638.0,24.0,3432.0,1
1712,257826,864691135529411268,[168272 137440  18170],2022-06-09 14:30:32.002707,L23,inhibitory,MC,33.0,7763.0,22.0,6799.0,1
1714,292558,864691135660496112,[184480 118576  19724],2022-06-09 14:30:32.002707,L23,excitatory,23P,46.0,2952.0,37.0,2774.0,1
1715,486002,864691135658259586,[286000 107584  25333],2022-06-09 14:30:32.002707,L23,excitatory,23P,47.0,4369.0,35.0,3843.0,1
1717,485293,864691136549842850,[289408 107056  16806],2022-06-09 14:30:32.002707,L23,excitatory,23P,158.0,2121.0,146.0,2024.0,1
1718,517440,864691135360140359,[295792 101936  26405],2022-06-09 14:30:32.002707,L23,excitatory,23P,47.0,3413.0,39.0,3194.0,1
1721,107221,864691135502018741,[108240 126272  23596],2022-06-09 14:30:32.002707,L23,excitatory,23P,119.0,2141.0,104.0,1881.0,1
1722,106235,864691136130364497,[105424 124880  15369],2022-06-09 14:30:32.002707,L23,excitatory,23P,25.0,2439.0,20.0,2130.0,1
1724,452967,864691135855634222,[272400  97328  25102],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,2461.0,20.0,2300.0,1
1726,189158,864691136194516044,[145120 127392  23945],2022-06-09 14:30:32.002707,L23,inhibitory,BC,3618.0,13488.0,2527.0,11097.0,1
1727,222225,864691136010960547,[160864 115232  16842],2022-06-09 14:30:32.002707,L23,excitatory,23P,15.0,2249.0,12.0,2143.0,1
1728,222323,864691135468472914,[159744 123152  17516],2022-06-09 14:30:32.002707,L23,excitatory,23P,66.0,3909.0,54.0,3663.0,1
1729,67104,864691135490609383,[ 82544 137936  16567],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,39.0,457.0,32.0,412.0,1
1730,648418,864691135207744633,[363600 114768  25576],2022-06-09 14:30:32.002707,L23,excitatory,23P,90.0,4918.0,75.0,4308.0,1
1731,391044,864691135256137903,[234992 117136  21780],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,1951.0,30.0,1853.0,1
1733,485649,864691136006703240,[280032 107264  21696],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,24.0,2454.0,14.0,2218.0,1
1734,361464,864691136418768023,[213360 128432  22473],2022-06-09 14:30:32.002707,L23,excitatory,23P,1175.0,4801.0,980.0,4279.0,1
1735,224954,864691136272954302,[154272 131040  27193],2022-06-09 14:30:32.002707,L23,excitatory,23P,277.0,2087.0,245.0,1892.0,1
1737,222160,864691135571285285,[148176 125136  17112],2022-06-09 14:30:32.002707,L23,excitatory,23P,124.0,2982.0,111.0,2769.0,1
1738,224473,864691135841057763,[148496 139136  23082],2022-06-09 14:30:32.002707,L23,excitatory,23P,532.0,4153.0,463.0,3561.0,1
1739,390343,864691136691704438,[235408 121344  16621],2022-06-09 14:30:32.002707,L23,excitatory,23P,43.0,4053.0,38.0,3717.0,1
1740,581712,864691135921465603,[341968 120736  15678],2022-06-09 14:30:32.002707,L23,excitatory,23P,91.0,3267.0,79.0,2952.0,1
1741,359905,864691135445809810,[223440 117312  24154],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,4242.0,24.0,3824.0,1
1758,294846,864691135155843940,[189120 134656  22942],2022-06-09 14:30:32.002707,L23,excitatory,23P,37.0,4435.0,29.0,3974.0,1
1761,452956,864691135581967725,[267936 107392  24964],2022-06-09 14:30:32.002707,L23,excitatory,23P,224.0,5032.0,187.0,4276.0,1
1762,453522,864691135937184004,[263456 122960  17653],2022-06-09 14:30:32.002707,L23,excitatory,23P,55.0,2912.0,48.0,2721.0,1
1766,294048,864691134940153443,[194448 127936  17536],2022-06-09 14:30:32.002707,L23,excitatory,23P,31.0,1213.0,26.0,1095.0,1
1773,487603,864691135615939433,[290448 115024  24531],2022-06-09 14:30:32.002707,L23,excitatory,23P,94.0,6778.0,81.0,6082.0,1
1774,256860,864691137019776622,[173968 125600  23415],2022-06-09 14:30:32.002707,L23,excitatory,23P,203.0,3655.0,178.0,3286.0,1
1776,454089,864691135517831050,[276816 126752  21393],2022-06-09 14:30:32.002707,L23,excitatory,23P,286.0,5183.0,246.0,4651.0,1
1783,26870,864691136816114148,[ 75696 131712  21249],2022-06-09 14:30:32.002707,L23,inhibitory,NGC,7.0,379.0,4.0,365.0,1
1785,153109,864691135345207967,[116624 122736  19113],2022-06-09 14:30:32.002707,L23,excitatory,23P,115.0,3131.0,106.0,2919.0,1
1786,64073,864691136175029510,[ 86224 126080  19825],2022-06-09 14:30:32.002707,L23,excitatory,23P,10.0,1562.0,10.0,1410.0,1
1787,293205,864691135837581459,[182576 117136  25247],2022-06-09 14:30:32.002707,L23,excitatory,23P,37.0,2740.0,27.0,2488.0,1
1789,389139,864691135575130398,[233584 108800  17516],2022-06-09 14:30:32.002707,L23,excitatory,23P,91.0,2360.0,77.0,2241.0,1
1790,389105,864691135571246373,[241952 104048  16733],2022-06-09 14:30:32.002707,L23,excitatory,23P,65.0,4529.0,61.0,3975.0,1
1791,293505,864691135577381381,[186864 127184  27311],2022-06-09 14:30:32.002707,L23,excitatory,23P,6.0,765.0,4.0,717.0,1
1792,420733,864691135564642647,[254832 106640  22540],2022-06-09 14:30:32.002707,L23,excitatory,23P,108.0,5157.0,82.0,4673.0,1
1795,552429,864691135571287845,[316096  97152  26507],2022-06-09 14:30:32.002707,L23,excitatory,23P,29.0,3017.0,20.0,2825.0,1
1796,608575,864691135952300067,[357664 108192  22523],2022-06-09 14:30:32.002707,L23,excitatory,23P,53.0,2831.0,45.0,2613.0,1
