,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DONE_labels
3727,109823,864691135939661478,[ 98752 130416  21563],2022-06-09 14:30:32.002707,L23,excitatory,23P,9.0,874.0,7.0,807.0,1
3732,359999,864691136056793560,[227984 111376  25011],2022-06-09 14:30:32.002707,L23,excitatory,23P,701.0,2921.0,431.0,2630.0,1
3737,581531,864691135468481874,[331904 105968  27191],2022-06-09 14:30:32.002707,L23,excitatory,23P,24.0,3275.0,17.0,2959.0,1
3743,360346,864691135334474985,[219520 111520  27296],2022-06-09 14:30:32.002707,L23,excitatory,23P,233.0,3267.0,198.0,2858.0,1
3748,641955,864691135462272157,[371440 100336  22974],2022-06-09 14:30:32.002707,L23,excitatory,23P,130.0,3370.0,102.0,2856.0,1
3751,222867,864691135303144103,[149616 114112  22059],2022-06-09 14:30:32.002707,L23,excitatory,23P,20.0,2218.0,14.0,2094.0,1
3754,292474,864691136039578366,[187264 114032  19268],2022-06-09 14:30:32.002707,L23,excitatory,23P,361.0,6271.0,287.0,5405.0,1
3756,191231,864691136973711644,[145488 128080  26305],2022-06-09 14:30:32.002707,L23,excitatory,23P,515.0,3447.0,418.0,3045.0,1
3757,486703,864691135373411016,[279664 125056  18107],2022-06-09 14:30:32.002707,L23,excitatory,23P,226.0,4416.0,190.0,4071.0,1
3764,224323,864691135334480873,[152528 139200  21289],2022-06-09 14:30:32.002707,L23,excitatory,23P,90.0,2054.0,83.0,1855.0,1
3770,361573,864691135570720237,[213552 133712  22919],2022-06-09 14:30:32.002707,L23,excitatory,23P,654.0,4185.0,565.0,3725.0,1
3773,293214,864691135771664715,[184560 123680  25075],2022-06-09 14:30:32.002707,L23,excitatory,23P,234.0,4421.0,204.0,4009.0,1
3782,609876,864691136665186045,[345280 122480  15846],2022-06-09 14:30:32.002707,L23,excitatory,23P,41.0,3008.0,29.0,2724.0,1
3787,67292,864691135952030755,[ 94832 136480  17285],2022-06-09 14:30:32.002707,L23,excitatory,23P,74.0,1288.0,61.0,1167.0,1
3840,487578,864691136134774923,[284896 122480  24170],2022-06-09 14:30:32.002707,L23,excitatory,23P,105.0,2135.0,92.0,1874.0,1
3853,453734,864691136662520286,[270352 125264  19422],2022-06-09 14:30:32.002707,L23,excitatory,23P,226.0,5350.0,201.0,4761.0,1
3859,155747,864691135994565290,[127280 130432  24236],2022-06-09 14:30:32.002707,L23,excitatory,23P,128.0,2695.0,110.0,2386.0,1
3877,256399,864691135864415614,[165504 122624  20534],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,390.0,5357.0,307.0,4610.0,1
3883,581551,864691136001738442,[339584 109872  26943],2022-06-09 14:30:32.002707,L23,inhibitory,BC,2606.0,11334.0,1597.0,9973.0,1
3903,552473,864691135547536114,[326032  95040  26932],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,8.0,1590.0,5.0,1468.0,1
3908,551982,864691135340982981,[312560 100912  22589],2022-06-09 14:30:32.002707,L23,excitatory,23P,267.0,6018.0,225.0,5319.0,1
3939,325671,864691135398821874,[204640 112048  17754],2022-06-09 14:30:32.002707,L23,inhibitory,MC,17.0,5685.0,10.0,4908.0,1
3942,105206,864691135474969664,[107888 107984  24752],2022-06-09 14:30:32.002707,L23,excitatory,NGC,173.0,2585.0,153.0,2291.0,1
3945,292374,864691135212970624,[190576 113264  18359],2022-06-09 14:30:32.002707,L23,excitatory,23P,680.0,7354.0,585.0,6528.0,1
3947,325884,864691135454097514,[199952 123088  19094],2022-06-09 14:30:32.002707,L23,excitatory,23P,117.0,1978.0,108.0,1817.0,1
3955,361448,864691136040983894,[226608 134320  21542],2022-06-09 14:30:32.002707,L23,excitatory,23P,460.0,3367.0,393.0,2977.0,1
3959,610912,864691136662363901,[346544 123216  22814],2022-06-09 14:30:32.002707,L23,inhibitory,BC,585.0,7512.0,408.0,6685.0,1
3966,552527,864691135133002144,[319136 100352  27318],2022-06-09 14:30:32.002707,L23,excitatory,23P,28.0,2751.0,20.0,2512.0,1
3973,152363,864691137053783670,[130688 108448  24136],2022-06-09 14:30:32.002707,L23,inhibitory,NGC,494.0,4638.0,436.0,4115.0,1
3991,422171,864691135888837513,[245616 117936  21688],2022-06-09 14:30:32.002707,L23,excitatory,23P,25.0,4562.0,16.0,4129.0,1
3996,154058,864691135687307744,[130512 120784  26023],2022-06-09 14:30:32.002707,L23,excitatory,23P,131.0,2020.0,108.0,1881.0,1
3997,582268,864691135937192964,[337376 115824  20113],2022-06-09 14:30:32.002707,L23,excitatory,23P,145.0,4489.0,128.0,4033.0,1
4006,641853,864691136273647885,[366832  94976  22191],2022-06-09 14:30:32.002707,L23,excitatory,23P,48.0,2462.0,40.0,2294.0,1
4069,420789,864691136443721859,[253120 110608  23093],2022-06-09 14:30:32.002707,L23,excitatory,23P,155.0,7451.0,132.0,6428.0,1
4071,485740,864691135373430216,[283776 101744  22531],2022-06-09 14:30:32.002707,L23,excitatory,23P,55.0,6156.0,46.0,5273.0,1
4073,360930,864691136039707646,[218048 128960  18637],2022-06-09 14:30:32.002707,L23,excitatory,23P,99.0,4441.0,84.0,4009.0,1
4078,256078,864691135407309001,[175584 113888  18571],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,23.0,2480.0,17.0,2265.0,1
4082,292965,864691135715599898,[190656 123632  23108],2022-06-09 14:30:32.002707,L23,excitatory,23P,280.0,3480.0,253.0,3072.0,1
4084,608321,864691135082002423,[350992 104656  21006],2022-06-09 14:30:32.002707,L23,excitatory,23P,10.0,1258.0,7.0,1189.0,1
4098,581975,864691135941185908,[334848 113968  17786],2022-06-09 14:30:32.002707,L23,excitatory,23P,290.0,6491.0,249.0,5721.0,1
4101,255736,864691135925505550,[166608 113744  15703],2022-06-09 14:30:32.002707,L23,excitatory,23P,168.0,1972.0,143.0,1859.0,1
4102,452925,864691134988406650,[262544  98224  25459],2022-06-09 14:30:32.002707,L23,excitatory,23P,23.0,2300.0,19.0,2185.0,1
4103,255826,864691135974754415,[166176 114192  16802],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,230.0,2908.0,190.0,2538.0,1
4110,453538,864691135771724363,[266400 115360  17242],2022-06-09 14:30:32.002707,L23,excitatory,23P,203.0,3972.0,182.0,3545.0,1
4111,293187,864691136333739699,[194384 121040  24418],2022-06-09 14:30:32.002707,L23,excitatory,23P,41.0,2488.0,35.0,2337.0,1
4113,295255,864691135941578100,[180528 133360  26749],2022-06-09 14:30:32.002707,L23,excitatory,23P,180.0,2440.0,150.0,1986.0,1
4116,358004,864691136378761173,[218848 105056  23213],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,3391.0,28.0,3079.0,1
4123,67503,864691135925558286,[ 96096 130848  19303],2022-06-09 14:30:32.002707,L23,excitatory,23P,31.0,2439.0,21.0,2152.0,1
4158,519095,864691136226981201,[305360 118048  25439],2022-06-09 14:30:32.002707,L23,excitatory,23P,490.0,4496.0,417.0,3955.0,1
4174,294446,864691135776101293,[180736 135840  20436],2022-06-09 14:30:32.002707,L23,excitatory,23P,221.0,1352.0,194.0,1229.0,1
4179,390768,864691135491247455,[240464 124112  18963],2022-06-09 14:30:32.002707,L23,excitatory,23P,223.0,4316.0,195.0,3801.0,1
4201,359167,864691135692888255,[228480 113328  18742],2022-06-09 14:30:32.002707,L23,excitatory,23P,115.0,4533.0,100.0,4179.0,1
4211,553585,864691135567953132,[327056 114144  22102],2022-06-09 14:30:32.002707,L23,excitatory,23P,222.0,5671.0,173.0,5063.0,1
4218,487294,864691135560832225,[289424 111696  21153],2022-06-09 14:30:32.002707,L23,excitatory,23P,384.0,3558.0,339.0,3251.0,1
4220,257846,864691135785706436,[172144 131392  18658],2022-06-09 14:30:32.002707,L23,excitatory,23P,388.0,4004.0,339.0,3642.0,1
4222,516710,864691136989954965,[298336 108720  19363],2022-06-09 14:30:32.002707,L23,excitatory,23P,74.0,5205.0,69.0,4879.0,1
4230,259167,864691134988722810,[176688 134224  25805],2022-06-09 14:30:32.002707,L23,excitatory,23P,889.0,4113.0,772.0,3597.0,1
4237,389301,864691135700274555,[236336 107376  20096],2022-06-09 14:30:32.002707,L23,inhibitory,BC,5052.0,11842.0,2623.0,10578.0,1
4246,642191,864691135494071952,[361072 111056  25585],2022-06-09 14:30:32.002707,L23,excitatory,23P,112.0,5512.0,91.0,4920.0,1
4247,328270,864691136209025980,[196800 135088  21352],2022-06-09 14:30:32.002707,L23,excitatory,23P,434.0,1686.0,377.0,1487.0,1
4249,392318,864691134947848700,[230816 133232  18486],2022-06-09 14:30:32.002707,L23,inhibitory,BC,1970.0,10072.0,1106.0,8927.0,1
4252,107368,864691135269792933,[112848 119952  24510],2022-06-09 14:30:32.002707,L23,excitatory,23P,343.0,2515.0,308.0,2291.0,1
4254,389766,864691135695974554,[238608  98432  24930],2022-06-09 14:30:32.002707,L23,excitatory,23P,304.0,5440.0,243.0,4628.0,1
4260,358279,864691135269994917,[222336 109072  25443],2022-06-09 14:30:32.002707,L23,excitatory,23P,166.0,3402.0,113.0,3090.0,1
4267,222584,864691135644782161,[154432 119280  20008],2022-06-09 14:30:32.002707,L23,excitatory,23P,104.0,3990.0,83.0,3542.0,1
4269,292820,864691136008582572,[180096 113808  22118],2022-06-09 14:30:32.002707,L23,excitatory,23P,991.0,3397.0,807.0,3185.0,1
4271,648304,864691135233142105,[369968 112544  23864],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,111.0,3594.0,92.0,3117.0,1
4273,420288,864691136866530926,[261488 103584  17889],2022-06-09 14:30:32.002707,L23,excitatory,23P,176.0,6056.0,131.0,4866.0,1
4286,453966,864691135509055753,[271040 111424  21023],2022-06-09 14:30:32.002707,L23,excitatory,23P,28.0,3267.0,23.0,3024.0,1
4289,517193,864691135270019493,[311136 109728  23119],2022-06-09 14:30:32.002707,L23,excitatory,23P,82.0,5162.0,64.0,4636.0,1
4305,582395,864691135729284756,[342704 114368  20732],2022-06-09 14:30:32.002707,L23,inhibitory,BC,14.0,3855.0,10.0,3375.0,1
4312,487058,864691135686944992,[285424 121824  20771],2022-06-09 14:30:32.002707,L23,excitatory,23P,259.0,5304.0,215.0,4725.0,1
4350,324220,864691135272597265,[207936 108272  20718],2022-06-09 14:30:32.002707,L23,excitatory,23P,135.0,4564.0,115.0,4248.0,1
4351,607910,864691135939323649,[354528 106976  16183],2022-06-09 14:30:32.002707,L23,excitatory,23P,31.0,1531.0,22.0,1427.0,1
4355,63853,864691135538557810,[ 96160 115904  17938],2022-06-09 14:30:32.002707,L23,inhibitory,BC,348.0,2102.0,317.0,1916.0,1
4356,154577,864691135337752550,[123072 128320  16670],2022-06-09 14:30:32.002707,L23,excitatory,23P,98.0,2787.0,81.0,2582.0,1
4358,258307,864691135293126156,[174944 137648  21113],2022-06-09 14:30:32.002707,L23,excitatory,23P,1323.0,3199.0,1111.0,2823.0,1
4362,419971,864691135394008309,[246128 100736  15319],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,1350.0,35.0,1180.0,1
4363,327522,864691136311730493,[209456 129536  17014],2022-06-09 14:30:32.002707,L23,excitatory,23P,37.0,2820.0,29.0,2598.0,1
4376,295051,864691135718815793,[191648 129184  24794],2022-06-09 14:30:32.002707,L23,excitatory,23P,803.0,4764.0,654.0,4101.0,1
4379,106923,864691135373740105,[108576 118208  21144],2022-06-09 14:30:32.002707,L23,excitatory,23P,15.0,1865.0,14.0,1720.0,1
4386,291341,864691136194607436,[191232 105888  22427],2022-06-09 14:30:32.002707,L23,excitatory,23P,183.0,2828.0,160.0,2651.0,1
4392,188258,864691135472065842,[132752 124592  17526],2022-06-09 14:30:32.002707,L23,excitatory,23P,107.0,3156.0,93.0,2873.0,1
4406,487758,864691136296772123,[293600 115168  26119],2022-06-09 14:30:32.002707,L23,excitatory,23P,123.0,6308.0,98.0,5679.0,1
4416,389099,864691136723478013,[238848 110000  16865],2022-06-09 14:30:32.002707,L23,excitatory,23P,162.0,3568.0,143.0,3301.0,1
4419,422225,864691134988388986,[252800 123776  21185],2022-06-09 14:30:32.002707,L23,excitatory,23P,300.0,1639.0,271.0,1457.0,1
4423,391648,864691135988542208,[240128 113312  26474],2022-06-09 14:30:32.002707,L23,excitatory,23P,10.0,1842.0,8.0,1543.0,1
4425,155232,864691136521587857,[121664 135600  21510],2022-06-09 14:30:32.002707,L23,excitatory,23P,23.0,3562.0,18.0,3028.0,1
4431,190940,864691135474684992,[145104 135760  23807],2022-06-09 14:30:32.002707,L23,excitatory,23P,48.0,4575.0,37.0,3956.0,1
4433,636526,864691135856032814,[367088  89776  24533],2022-06-09 14:30:32.002707,L23,excitatory,23P,15.0,2169.0,11.0,2043.0,1
4438,258264,864691137054019446,[165040 130000  21315],2022-06-09 14:30:32.002707,L23,excitatory,23P,426.0,4830.0,362.0,4185.0,1
4439,486509,864691136537118114,[286592 122176  16962],2022-06-09 14:30:32.002707,L23,excitatory,23P,125.0,3027.0,115.0,2731.0,1
4445,641967,864691135994569386,[375392 109872  23208],2022-06-09 14:30:32.002707,L23,excitatory,23P,53.0,4746.0,41.0,4303.0,1
4451,255402,864691135937822773,[179376 104720  24858],2022-06-09 14:30:32.002707,L23,excitatory,23P,248.0,4766.0,204.0,4306.0,1
4474,583029,864691136008448940,[335472 116736  27401],2022-06-09 14:30:32.002707,L23,excitatory,23P,210.0,3287.0,174.0,2886.0,1
4490,583005,864691135777141949,[329440 112704  27382],2022-06-09 14:30:32.002707,L23,excitatory,23P,30.0,3591.0,15.0,3205.0,1
4491,421561,864691135526066011,[258992 112816  15915],2022-06-09 14:30:32.002707,L23,excitatory,23P,201.0,4130.0,176.0,3683.0,1
4492,518818,864691136536463778,[308576 111168  22298],2022-06-09 14:30:32.002707,L23,excitatory,23P,108.0,3281.0,92.0,3057.0,1
4497,258249,864691135113511065,[179392 131872  20955],2022-06-09 14:30:32.002707,L23,inhibitory,BC,3008.0,5936.0,1133.0,5027.0,1
4499,693107,864691135991514049,[387984 117792  25265],2022-06-09 14:30:32.002707,L23,excitatory,23P,88.0,419.0,74.0,363.0,1
4505,392573,864691135699302946,[233488 128800  20160],2022-06-09 14:30:32.002707,L23,excitatory,23P,152.0,5651.0,136.0,4898.0,1
4512,190045,864691134947744508,[145312 132080  17824],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,55.0,2359.0,47.0,2056.0,1
4530,291111,864691135474815808,[183952 110448  20934],2022-06-09 14:30:32.002707,L23,excitatory,23P,21.0,3831.0,19.0,3512.0,1
4535,155619,864691135256498863,[121984 139936  23482],2022-06-09 14:30:32.002707,L23,excitatory,23P,100.0,4057.0,84.0,3448.0,1
4541,26573,864691135345197727,[ 80464 132272  19846],2022-06-09 14:30:32.002707,L23,excitatory,23P,17.0,1134.0,11.0,1007.0,1
4542,391060,864691135407327945,[239200 116816  21526],2022-06-09 14:30:32.002707,L23,excitatory,23P,147.0,6105.0,135.0,5356.0,1
4550,422287,864691136023800121,[253552 124336  22032],2022-06-09 14:30:32.002707,L23,excitatory,23P,38.0,6210.0,32.0,5467.0,1
4561,689926,864691135749004329,[378976  98224  25290],2022-06-09 14:30:32.002707,L23,excitatory,23P,57.0,1596.0,49.0,1490.0,1
4563,581300,864691136123733286,[330624 106592  24743],2022-06-09 14:30:32.002707,L23,excitatory,23P,1134.0,5176.0,915.0,4693.0,1
4565,224092,864691135386372225,[147856 137040  19810],2022-06-09 14:30:32.002707,L23,excitatory,23P,228.0,2054.0,206.0,1861.0,1
4590,359297,864691136023691400,[213328 116624  19974],2022-06-09 14:30:32.002707,L23,excitatory,23P,31.0,2657.0,26.0,2458.0,1
4632,107236,864691135478309830,[111440 112272  23955],2022-06-09 14:30:32.002707,L23,excitatory,23P,89.0,2838.0,83.0,2525.0,1
4638,553915,864691135883870064,[311424 120016  26311],2022-06-09 14:30:32.002707,L23,excitatory,23P,77.0,3921.0,64.0,3553.0,1
4639,224043,864691136024025657,[157040 139120  19481],2022-06-09 14:30:32.002707,L23,excitatory,23P,495.0,3123.0,429.0,2789.0,1
4640,224056,864691136084051564,[159712 127344  18952],2022-06-09 14:30:32.002707,L23,excitatory,23P,359.0,4705.0,317.0,4135.0,1
4641,190013,864691135415501754,[138064 135424  17955],2022-06-09 14:30:32.002707,L23,inhibitory,BC,3489.0,11299.0,2372.0,9604.0,1
4645,294248,864691135850457543,[182512 129248  19046],2022-06-09 14:30:32.002707,L23,excitatory,23P,238.0,4599.0,214.0,4197.0,1
4655,358117,864691136296669979,[221328 107536  23436],2022-06-09 14:30:32.002707,L23,excitatory,23P,228.0,2129.0,198.0,2019.0,1
4656,420546,864691136911889649,[259984 106880  20226],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,49.0,2492.0,39.0,2140.0,1
4658,189061,864691136031701947,[140704 118704  23234],2022-06-09 14:30:32.002707,L23,excitatory,23P,109.0,3218.0,94.0,2656.0,1
4667,190403,864691135210063040,[138240 139968  20023],2022-06-09 14:30:32.002707,L23,excitatory,23P,214.0,6022.0,191.0,5192.0,1
4668,389680,864691135918347952,[233008 109248  23698],2022-06-09 14:30:32.002707,L23,excitatory,23P,774.0,5486.0,625.0,4521.0,1
4676,485910,864691135012884118,[278864 100400  24434],2022-06-09 14:30:32.002707,L23,excitatory,23P,25.0,5543.0,21.0,5031.0,1
4677,390725,864691136906698862,[231824 114944  19333],2022-06-09 14:30:32.002707,L23,excitatory,23P,82.0,4708.0,68.0,4245.0,1
4684,453571,864691137197100353,[274912 124480  17436],2022-06-09 14:30:32.002707,L23,excitatory,23P,164.0,4997.0,138.0,4535.0,1
4686,220809,864691135654096322,[159888 109968  16853],2022-06-09 14:30:32.002707,L23,excitatory,23P,24.0,4037.0,17.0,3664.0,1
4688,487754,864691135382842074,[293248 118544  25796],2022-06-09 14:30:32.002707,L23,excitatory,23P,525.0,5312.0,456.0,4752.0,1
4689,190818,864691135609656071,[136800 127360  23338],2022-06-09 14:30:32.002707,L23,excitatory,23P,108.0,3008.0,96.0,2698.0,1
4698,453581,864691135474679616,[276208 113968  17402],2022-06-09 14:30:32.002707,L23,excitatory,23P,75.0,3630.0,61.0,3289.0,1
4700,553134,864691136990368405,[317520 113664  18748],2022-06-09 14:30:32.002707,L23,excitatory,23P,276.0,4254.0,247.0,3970.0,1
4704,255824,864691134947456252,[165216 126048  16966],2022-06-09 14:30:32.002707,L23,excitatory,23P,168.0,3532.0,150.0,3282.0,1
4707,642360,864691136023752505,[366064 104784  27074],2022-06-09 14:30:32.002707,L23,excitatory,23P,165.0,1378.0,137.0,1138.0,1
4710,487467,864691135807692573,[292224 114096  23058],2022-06-09 14:30:32.002707,L23,excitatory,23P,160.0,6569.0,132.0,5791.0,1
4717,642203,864691135589941003,[363104 102320  25392],2022-06-09 14:30:32.002707,L23,excitatory,23P,91.0,4014.0,75.0,3688.0,1
4721,361291,864691135697770005,[215248 132320  21078],2022-06-09 14:30:32.002707,L23,excitatory,23P,100.0,3768.0,91.0,3430.0,1
4724,420771,864691136740835932,[248720 108720  22841],2022-06-09 14:30:32.002707,L23,excitatory,23P,139.0,5937.0,108.0,5220.0,1
4740,326962,864691135194393130,[199584 120976  26709],2022-06-09 14:30:32.002707,L23,excitatory,23P,68.0,3076.0,55.0,2756.0,1
4744,519021,864691136286568387,[307136 117216  24521],2022-06-09 14:30:32.002707,L23,excitatory,23P,273.0,6908.0,242.0,6125.0,1
4761,361389,864691136712322670,[215136 128848  21744],2022-06-09 14:30:32.002707,L23,inhibitory,BC,666.0,5884.0,521.0,5112.0,1
4781,357826,864691135785232836,[214256 109104  20525],2022-06-09 14:30:32.002707,L23,excitatory,23P,101.0,4759.0,90.0,4366.0,1
4799,293991,864691135937397045,[191024 127824  17464],2022-06-09 14:30:32.002707,L23,excitatory,23P,88.0,5459.0,64.0,4838.0,1
4800,188818,864691136813003492,[134496 119280  21248],2022-06-09 14:30:32.002707,L23,excitatory,23P,36.0,1203.0,34.0,1106.0,1
4801,453757,864691135587909874,[272768 122272  19086],2022-06-09 14:30:32.002707,L23,excitatory,23P,214.0,5761.0,189.0,5112.0,1
4805,453939,864691135560522721,[265632 111280  20474],2022-06-09 14:30:32.002707,L23,excitatory,23P,102.0,3662.0,86.0,3346.0,1
4813,553325,864691136108938168,[325888 127216  19526],2022-06-09 14:30:32.002707,L23,excitatory,23P,1163.0,6662.0,1006.0,5974.0,1
4816,191225,864691135850403271,[143680 141280  25968],2022-06-09 14:30:32.002707,L23,excitatory,23P,176.0,3207.0,155.0,2709.0,1
4821,389686,864691135619037507,[234224  99584  24105],2022-06-09 14:30:32.002707,L23,excitatory,23P,30.0,3359.0,24.0,3105.0,1
4824,581332,864691136209009340,[341120  96576  24328],2022-06-09 14:30:32.002707,L23,excitatory,23P,112.0,3938.0,75.0,3680.0,1
4825,155477,864691135467581580,[123072 139008  22911],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,178.0,2901.0,170.0,2598.0,1
4829,359348,864691136118426392,[225104 111744  19924],2022-06-09 14:30:32.002707,L23,excitatory,23P,171.0,5198.0,145.0,4634.0,1
4830,358433,864691136000539272,[219520 103120  27018],2022-06-09 14:30:32.002707,L23,excitatory,23P,30.0,1884.0,29.0,1796.0,1
4835,67329,864691135776638560,[ 82448 128224  18272],2022-06-09 14:30:32.002707,L23,excitatory,23P,9.0,896.0,9.0,754.0,1
4842,389119,864691135918324656,[245104 107104  16633],2022-06-09 14:30:32.002707,L23,excitatory,23P,23.0,2852.0,20.0,2685.0,1
4845,325784,864691136099777653,[201328 112128  18585],2022-06-09 14:30:32.002707,L23,excitatory,23P,40.0,2734.0,33.0,2586.0,1
4865,292964,864691135974661231,[190592 117440  23093],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,2535.0,4463.0,1598.0,3747.0,1
4880,63614,864691135589946123,[ 97744 120512  15562],2022-06-09 14:30:32.002707,L23,excitatory,23P,38.0,2353.0,26.0,2130.0,1
4906,255628,864691136787498350,[164096 121216  15691],2022-06-09 14:30:32.002707,L23,excitatory,23P,12.0,2775.0,6.0,2546.0,1
4921,294283,864691136813525358,[190336 136384  19278],2022-06-09 14:30:32.002707,L23,excitatory,23P,115.0,3460.0,104.0,3199.0,1
4928,155217,864691136136970365,[118208 127328  21283],2022-06-09 14:30:32.002707,L23,excitatory,23P,35.0,2174.0,27.0,1969.0,1
4940,517580,864691135856095278,[308800 100336  26708],2022-06-09 14:30:32.002707,L23,excitatory,23P,28.0,3668.0,20.0,3401.0,1
4970,154671,864691136194197992,[124944 127392  17898],2022-06-09 14:30:32.002707,L23,excitatory,23P,131.0,5561.0,108.0,4939.0,1
4971,109995,864691135538141554,[106064 134496  21842],2022-06-09 14:30:32.002707,L23,excitatory,23P,9.0,1127.0,9.0,1006.0,1
4980,326374,864691134884750074,[209728 120304  22289],2022-06-09 14:30:32.002707,L23,excitatory,23P,39.0,4842.0,30.0,4325.0,1
4986,291817,864691136724051453,[194144 102512  27434],2022-06-09 14:30:32.002707,L23,excitatory,5P-PT,52.0,280.0,47.0,269.0,1
4987,582567,864691135393996789,[343136 111680  22369],2022-06-09 14:30:32.002707,L23,excitatory,23P,26.0,5805.0,13.0,5103.0,1
4997,422023,864691136021351048,[252208 114800  20037],2022-06-09 14:30:32.002707,L23,excitatory,23P,35.0,4002.0,27.0,3668.0,1
5009,452649,864691135407315913,[270000 109360  22271],2022-06-09 14:30:32.002707,L23,excitatory,23P,58.0,4779.0,40.0,4326.0,1
5025,582248,864691135841077475,[332192 126624  19811],2022-06-09 14:30:32.002707,L23,excitatory,23P,420.0,3411.0,356.0,3072.0,1
5038,487620,864691135918339504,[293584 126272  24528],2022-06-09 14:30:32.002707,L23,excitatory,23P,191.0,5797.0,162.0,5067.0,1
5041,294128,864691136020224504,[185680 131056  18760],2022-06-09 14:30:32.002707,L23,excitatory,23P,100.0,5587.0,66.0,5004.0,1
5045,421645,864691136022270856,[252832 127232  16887],2022-06-09 14:30:32.002707,L23,excitatory,23P,126.0,5445.0,103.0,4869.0,1
5054,153866,864691135182102530,[124128 123952  24239],2022-06-09 14:30:32.002707,L23,excitatory,23P,305.0,3494.0,263.0,3128.0,1
5057,552342,864691135730587065,[314048 102560  26014],2022-06-09 14:30:32.002707,L23,excitatory,23P,211.0,4319.0,152.0,4028.0,1
5058,485345,864691136907484270,[284432 105040  17608],2022-06-09 14:30:32.002707,L23,excitatory,23P,117.0,3226.0,106.0,3056.0,1
5071,153329,864691136829806820,[122528 124192  20369],2022-06-09 14:30:32.002707,L23,excitatory,23P,17.0,1867.0,11.0,1741.0,1
5079,610840,864691135012497398,[351184 115504  22080],2022-06-09 14:30:32.002707,L23,excitatory,23P,352.0,4001.0,298.0,3578.0,1
5084,255571,864691135988536064,[180000 104848  26426],2022-06-09 14:30:32.002707,L23,excitatory,23P,141.0,3091.0,107.0,2846.0,1
5090,154875,864691136835703012,[122928 133440  19002],2022-06-09 14:30:32.002707,L23,excitatory,23P,55.0,2547.0,43.0,2291.0,1
5091,421776,864691136723873021,[260496 123456  17708],2022-06-09 14:30:32.002707,L23,inhibitory,BC,3465.0,7981.0,1704.0,6881.0,1
5095,223193,864691136118453784,[163360 111312  24630],2022-06-09 14:30:32.002707,L23,excitatory,23P,710.0,5822.0,604.0,5154.0,1
5101,518878,864691135568898182,[308416 122720  22681],2022-06-09 14:30:32.002707,L23,excitatory,23P,284.0,5234.0,224.0,4722.0,1
5107,359681,864691135657785474,[214896 127168  22851],2022-06-09 14:30:32.002707,L23,excitatory,23P,23.0,3944.0,18.0,3503.0,1
5132,360389,864691134947777532,[226432 111344  27387],2022-06-09 14:30:32.002707,L23,excitatory,23P,979.0,3842.0,770.0,3496.0,1
5136,291131,864691134988374906,[193344 108944  20798],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,2570.0,19.0,2433.0,1
5143,224029,864691135474711872,[154880 128816  18876],2022-06-09 14:30:32.002707,L23,excitatory,23P,166.0,3201.0,143.0,2938.0,1
5146,290902,864691136443718787,[184368 110688  18599],2022-06-09 14:30:32.002707,L23,excitatory,23P,18.0,2450.0,15.0,2323.0,1
5156,553050,864691135993066442,[313936 115808  18727],2022-06-09 14:30:32.002707,L23,excitatory,23P,283.0,4551.0,238.0,4258.0,1
5161,222620,864691136912009457,[160832 111232  20240],2022-06-09 14:30:32.002707,L23,excitatory,23P,18.0,1516.0,16.0,1414.0,1
5166,553403,864691135987214339,[323040 115152  20955],2022-06-09 14:30:32.002707,L23,excitatory,23P,106.0,5278.0,79.0,4792.0,1
5176,292736,864691135609918727,[187888 121568  21603],2022-06-09 14:30:32.002707,L23,excitatory,23P,464.0,5731.0,391.0,5120.0,1
5188,222885,864691135099839008,[154304 119776  22432],2022-06-09 14:30:32.002707,L23,excitatory,23P,402.0,5142.0,364.0,4634.0,1
5191,454662,864691136483277356,[263600 117184  25862],2022-06-09 14:30:32.002707,L23,excitatory,23P,202.0,4084.0,178.0,3695.0,1
5192,222219,864691136923184100,[159632 116640  16499],2022-06-09 14:30:32.002707,L23,excitatory,23P,13.0,1929.0,11.0,1808.0,1
5193,391029,864691135718647601,[230320 122688  21422],2022-06-09 14:30:32.002707,L23,excitatory,23P,63.0,5783.0,51.0,5115.0,1
5194,189285,864691136041058646,[135776 126704  25465],2022-06-09 14:30:32.002707,L23,excitatory,23P,408.0,4049.0,264.0,3495.0,1
5203,358312,864691135883850608,[224672  97472  25213],2022-06-09 14:30:32.002707,L23,excitatory,23P,149.0,5225.0,129.0,4647.0,1
5207,324429,864691135699547938,[206320 103728  23095],2022-06-09 14:30:32.002707,L23,excitatory,23P,34.0,2787.0,26.0,2610.0,1
