,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DONE_labels
1454,559139,864691135850869703,[320096 166032  23991],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,10.0,2484.0,6.0,2206.0,1
1455,265529,864691135777515709,[173600 186976  26082],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,296.0,4257.0,234.0,3596.0,1
1457,233016,864691136699115886,[153888 207536  24331],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,5187.0,7183.0,3429.0,5708.0,1
1459,301368,864691135952026147,[182336 181728  23380],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,126.0,2591.0,108.0,2246.0,1
1462,615935,864691136541364898,[348272 173904  17672],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,159.0,4526.0,120.0,4059.0,1
1468,524483,864691136194337868,[301232 162000  17760],2022-06-09 14:30:32.002707,L5,excitatory,4P,116.0,2351.0,103.0,2126.0,1
1471,587418,864691135155559524,[332960 170304  19650],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,131.0,2957.0,116.0,2692.0,1
1472,616514,864691135538089586,[350064 165936  22403],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,128.0,2726.0,114.0,2388.0,1
1478,196901,864691135570710765,[135648 186304  20152],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,228.0,1408.0,198.0,1214.0,1
1480,336924,864691135272145681,[206304 199632  17190],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,91.0,1880.0,75.0,1651.0,1
1486,461171,864691135445567634,[273968 179360  16703],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,570.0,2144.0,480.0,1821.0,1
1488,560167,864691136031675323,[326080 189200  16549],2022-06-09 14:30:32.002707,L5,inhibitory,MC,299.0,5459.0,253.0,4775.0,1
1490,496730,864691135474605376,[289568 194944  19289],2022-06-09 14:30:32.002707,L5,inhibitory,BC,25.0,3394.0,12.0,2979.0,1
1494,618322,864691135718471985,[353184 191824  23142],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,189.0,2472.0,149.0,2126.0,1
1496,428534,864691136925381194,[251328 168640  22355],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,81.0,4376.0,63.0,3820.0,1
1501,266469,864691136136857725,[180048 193008  17846],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,581.0,2590.0,487.0,2254.0,1
1507,79440,864691135248416412,[ 87088 201184  19167],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,4.0,115.0,2.0,101.0,1
1513,429221,864691135256190383,[256112 174736  26616],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,38.0,2561.0,34.0,2170.0,1
1540,332897,864691135407260105,[200352 172784  20928],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,223.0,1220.0,137.0,1099.0,1
1541,365592,864691135472023090,[229072 171216  19867],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,371.0,4330.0,330.0,3618.0,1
1542,336421,864691135383297771,[201728 185216  27334],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,269.0,2468.0,228.0,2142.0,1
1544,265333,864691135322993564,[174160 188592  24727],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,750.0,3332.0,609.0,2845.0,1
1547,496493,864691134988385402,[290128 195472  17839],2022-06-09 14:30:32.002707,L5,inhibitory,MC,1055.0,2462.0,761.0,2161.0,1
1548,527286,864691135954036232,[308832 182672  21300],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1052.0,10396.0,689.0,8921.0,1
1551,368273,864691136105521881,[229248 177248  23642],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,292.0,2534.0,257.0,2198.0,1
1562,556649,864691135162242861,[312576 159616  21773],2022-06-09 14:30:32.002707,L5,excitatory,4P,209.0,1892.0,183.0,1607.0,1
1577,366815,864691135740313195,[222160 182560  16425],2022-06-09 14:30:32.002707,L5,excitatory,4P,719.0,1687.0,579.0,1526.0,1
1593,555740,864691136965822158,[320560 156112  15563],2022-06-09 14:30:32.002707,L5,inhibitory,BC,735.0,3599.0,548.0,3025.0,1
1597,123119,864691135570720493,[108672 200384  16590],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,143.0,1639.0,126.0,1463.0,1
1599,398980,864691135918326192,[239008 176576  20004],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,268.0,2132.0,233.0,1818.0,1
1603,617274,864691135888804233,[355440 168896  27476],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,13.0,1281.0,6.0,1116.0,1
1604,164899,864691135737228164,[124512 193856  21323],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,23.0,998.0,19.0,903.0,1
1617,430728,864691135134657817,[250672 184640  22430],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,61.0,2548.0,44.0,2232.0,1
1624,526841,864691136116178852,[305232 183200  19169],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,131.0,1728.0,112.0,1511.0,1
1632,493696,864691135617770383,[293248 171472  23904],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,45.0,4583.0,30.0,4014.0,1
1638,232023,864691135396762145,[156992 201104  17724],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,1319.0,2131.0,1140.0,1899.0,1
1649,430431,864691135682561732,[259760 178656  19612],2022-06-09 14:30:32.002707,L5,excitatory,NGC,370.0,2580.0,323.0,2315.0,1
1663,368204,864691135740295531,[213520 181776  23785],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,558.0,2368.0,485.0,2016.0,1
1683,460723,864691136328904938,[272256 171088  27308],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,49.0,2952.0,35.0,2493.0,1
1691,494026,864691135212662656,[289616 161904  26549],2022-06-09 14:30:32.002707,L5,excitatory,4P,11.0,1652.0,4.0,1235.0,1
1694,666299,864691135745821629,[368496 192176  24084],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,14.0,2417.0,5.0,2155.0,1
1700,267216,864691135771762171,[163952 194384  22480],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,55.0,2003.0,47.0,1764.0,1
1703,707298,864691136108726456,[377216 182064  24426],2022-06-09 14:30:32.002707,L5,excitatory,4P,46.0,2331.0,40.0,2115.0,1
1708,666449,864691135323277724,[368752 192672  24892],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,189.0,3292.0,143.0,2808.0,1
1720,525408,864691135494031248,[297408 171280  23426],2022-06-09 14:30:32.002707,L5,excitatory,NGC,208.0,5791.0,170.0,4903.0,1
1721,338349,864691136227360593,[208992 205920  25575],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,130.0,1151.0,117.0,1058.0,1
1722,615956,864691136010936227,[353360 162560  17365],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,83.0,2803.0,68.0,2433.0,1
1725,707247,864691135677020914,[380368 190656  24155],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,79.0,6279.0,60.0,5420.0,1
1731,366824,864691136418896023,[223312 176688  16107],2022-06-09 14:30:32.002707,L5,excitatory,NGC,422.0,2494.0,350.0,2196.0,1
1733,493376,864691135777117373,[286816 163152  22082],2022-06-09 14:30:32.002707,L5,excitatory,4P,170.0,2391.0,135.0,2045.0,1
1735,558353,864691135451556804,[326272 173632  16798],2022-06-09 14:30:32.002707,L5,inhibitory,MC,362.0,3964.0,292.0,3626.0,1
1737,430380,864691136266412276,[256400 191824  19625],2022-06-09 14:30:32.002707,L5,inhibitory,BC,3188.0,5469.0,1762.0,4596.0,1
1742,560521,864691136056355544,[322944 184112  19495],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,54.0,3328.0,37.0,2964.0,1
1749,524184,864691135269732773,[304912 168752  16274],2022-06-09 14:30:32.002707,L5,inhibitory,MC,479.0,4627.0,417.0,4065.0,1
1751,428646,864691135113533593,[249488 172976  23060],2022-06-09 14:30:32.002707,L5,excitatory,4P,90.0,1210.0,65.0,951.0,1
1752,496933,864691135385435989,[280512 200112  20390],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,63.0,2422.0,44.0,2236.0,1
1754,161240,864691135490579687,[119632 178784  16777],2022-06-09 14:30:32.002707,L5,excitatory,4P,222.0,2381.0,187.0,2104.0,1
1761,122770,864691136715838574,[106208 198976  15175],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,92.0,858.0,76.0,736.0,1
1774,297499,864691135724244907,[181600 172224  15364],2022-06-09 14:30:32.002707,L5,excitatory,4P,177.0,1548.0,158.0,1326.0,1
1775,587472,864691135207899001,[334896 175920  20717],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,28.0,4053.0,18.0,3696.0,1
1777,301404,864691135699461922,[190352 180016  23742],2022-06-09 14:30:32.002707,L5,inhibitory,MC,6586.0,7393.0,3386.0,6130.0,1
1780,429940,864691135213053312,[250288 190672  18533],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,369.0,10443.0,295.0,8842.0,1
1782,613548,864691135760297405,[357184 156448  15185],2022-06-09 14:30:32.002707,L5,excitatory,4P,113.0,842.0,101.0,763.0,1
1785,559173,864691136023773241,[326368 173584  23725],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,237.0,3748.0,191.0,3355.0,1
1786,234468,864691135472432434,[157360 209232  20631],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,671.0,8922.0,526.0,7390.0,1
1793,337198,864691135837469075,[207616 204672  18194],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,366.0,9344.0,290.0,7947.0,1
1796,401874,864691135737604465,[233872 201648  24084],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,137.0,4085.0,120.0,3568.0,1
1798,369909,864691135737169796,[227280 194144  20490],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,330.0,3335.0,288.0,2977.0,1
1801,558828,864691135739507860,[315568 172704  20857],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,118.0,3266.0,93.0,2952.0,1
1802,195093,864691135776733536,[141408 176416  22334],2022-06-09 14:30:32.002707,L5,excitatory,4P,1147.0,2781.0,968.0,2333.0,1
1805,589248,864691135472042802,[335712 185072  22644],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,39.0,3120.0,26.0,2801.0,1
1806,401663,864691135684534711,[240976 193568  21543],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,181.0,6042.0,139.0,5244.0,1
1807,158416,864691135065304900,[119776 173472  15683],2022-06-09 14:30:32.002707,L5,excitatory,4P,158.0,1245.0,139.0,1064.0,1
1808,432453,864691135610882244,[251408 208016  21563],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,773.0,1864.0,651.0,1564.0,1
1809,119440,864691135585879236,[108416 176656  16364],2022-06-09 14:30:32.002707,L5,excitatory,4P,139.0,1616.0,128.0,1463.0,1
1810,300759,864691135615809897,[180320 179456  19596],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,403.0,2365.0,341.0,2038.0,1
1811,367809,864691135758474318,[229248 182288  19998],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2069.0,4328.0,1170.0,3563.0,1
1812,703752,864691135746916285,[381904 161216  26029],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,401.0,2367.0,346.0,2044.0,1
1817,366657,864691136577526292,[224448 179216  15431],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,118.0,4447.0,80.0,3620.0,1
1818,234699,864691136273155518,[147488 213040  23194],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,90.0,1436.0,78.0,1236.0,1
1820,266319,864691135585921988,[164800 202352  17693],2022-06-09 14:30:32.002707,L5,excitatory,NGC,254.0,5362.0,206.0,4615.0,1
1823,198379,864691135837183635,[136688 193792  15811],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,416.0,1481.0,367.0,1323.0,1
1827,265193,864691135348419287,[169584 178784  23993],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,103.0,2945.0,85.0,2583.0,1
1828,558474,864691135526072411,[313056 172048  18285],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2797.0,6301.0,1699.0,5212.0,1
1830,617966,864691135581561453,[350480 179008  19817],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,143.0,3096.0,115.0,2766.0,1
1833,525711,864691134947804924,[308048 174352  25787],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,294.0,6739.0,247.0,5853.0,1
1834,300085,864691135444844274,[181456 190704  15957],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,279.0,3822.0,237.0,3224.0,1
1838,492522,864691135649514180,[292864 173024  16697],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,75.0,2071.0,62.0,1826.0,1
1840,430496,864691135560863969,[253264 192192  20416],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1411.0,3253.0,811.0,2985.0,1
1849,164723,864691135122336807,[128304 203776  19681],2022-06-09 14:30:32.002707,L5,inhibitory,MC,448.0,2036.0,401.0,1816.0,1
1850,161739,864691135577229317,[129920 181008  19404],2022-06-09 14:30:32.002707,L5,excitatory,4P,35.0,1391.0,28.0,1145.0,1
1853,427672,864691136088936247,[253872 167776  16717],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,220.0,3875.0,188.0,3414.0,1
1860,428647,864691135608750147,[249728 169568  23163],2022-06-09 14:30:32.002707,L5,excitatory,4P,33.0,2891.0,25.0,2376.0,1
1861,668118,864691136662178270,[362224 195184  18941],2022-06-09 14:30:32.002707,L5,inhibitory,BC,19.0,2881.0,10.0,2630.0,1
1863,167109,864691135303201191,[120192 209680  20437],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,133.0,1938.0,114.0,1794.0,1
1865,119413,864691136685380974,[104256 178256  16430],2022-06-09 14:30:32.002707,L5,inhibitory,4P,40.0,1024.0,38.0,913.0,1
1866,119878,864691135303201959,[106416 179680  18177],2022-06-09 14:30:32.002707,L5,excitatory,4P,199.0,2005.0,176.0,1669.0,1
1876,337722,864691135584174200,[210240 202864  20985],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,37.0,1425.0,32.0,1341.0,1
1889,338377,864691136812411251,[210752 207248  25684],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,284.0,6772.0,217.0,5632.0,1
1892,495269,864691136740443996,[286368 183536  21126],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,74.0,1793.0,67.0,1548.0,1
1906,337064,864691136084079980,[204960 205808  17420],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,188.0,2662.0,149.0,2252.0,1
1910,267351,864691136699019630,[165456 202704  22984],2022-06-09 14:30:32.002707,L5,excitatory,MC,168.0,2623.0,150.0,2313.0,1
1915,300104,864691135588508612,[183696 179824  16395],2022-06-09 14:30:32.002707,L5,inhibitory,BC,232.0,3565.0,148.0,3072.0,1
1923,616098,864691136020252920,[359072 162704  18178],2022-06-09 14:30:32.002707,L5,inhibitory,MC,237.0,3299.0,202.0,2908.0,1
1924,76768,864691136817357934,[ 95504 181328  18855],2022-06-09 14:30:32.002707,L5,excitatory,BPC,7.0,426.0,6.0,379.0,1
1943,396322,864691136136639101,[245264 165952  17995],2022-06-09 14:30:32.002707,L5,excitatory,4P,310.0,2087.0,273.0,1868.0,1
1944,337203,864691135358815320,[207936 195712  18370],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,309.0,942.0,259.0,883.0,1
1953,432256,864691136443909251,[246672 207408  20744],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,539.0,4084.0,441.0,3636.0,1
1956,658992,864691135509189129,[368112 156992  24002],2022-06-09 14:30:32.002707,L5,excitatory,MC,377.0,6274.0,303.0,5288.0,1
1958,493791,864691135374184521,[288944 172672  24752],2022-06-09 14:30:32.002707,L5,excitatory,MC,199.0,5907.0,170.0,4929.0,1
1960,265175,864691135538046834,[166272 185920  23816],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1713.0,5673.0,1094.0,4570.0,1
1961,369219,864691136273636365,[221984 196432  16590],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,152.0,1665.0,133.0,1404.0,1
1962,494720,864691135937402884,[287200 189648  18517],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2801.0,7876.0,1687.0,6841.0,1
1964,265390,864691135683518450,[169824 191040  25173],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,149.0,2928.0,123.0,2549.0,1
1966,196925,864691135692712383,[141888 183920  20025],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,54.0,1791.0,37.0,1593.0,1
1971,663258,864691135284204470,[364144 181056  15668],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,21.0,405.0,6.0,276.0,1
1973,231901,864691136951548895,[158144 196144  16785],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,37.0,2558.0,22.0,2212.0,1
1978,365194,864691135616155497,[226016 170512  18230],2022-06-09 14:30:32.002707,L5,excitatory,4P,116.0,1868.0,100.0,1618.0,1
1979,230408,864691135866427926,[149952 191664  21645],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,334.0,2367.0,284.0,2089.0,1
1980,79118,864691136266429940,[ 87872 198800  17482],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,29.0,942.0,22.0,857.0,1
1997,334884,864691135491686239,[203584 182928  18445],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,929.0,2449.0,814.0,2177.0,1
2002,166895,864691135739591828,[120032 212016  19276],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,586.0,5510.0,483.0,4645.0,1
2003,336911,864691135382978027,[202720 195456  16673],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,196.0,2088.0,165.0,1799.0,1
2008,496553,864691136124084006,[286384 197264  18316],2022-06-09 14:30:32.002707,L5,inhibitory,BC,867.0,6586.0,607.0,5725.0,1
2023,164339,864691135568888454,[118000 208592  18589],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,707.0,7346.0,578.0,6135.0,1
2034,662624,864691135991527105,[374016 170128  22275],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,188.0,3017.0,156.0,2642.0,1
2039,562513,864691136990263445,[316496 195664  20055],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,62.0,881.0,41.0,812.0,1
2047,616577,864691135155979108,[352464 169632  23302],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,206.0,6079.0,177.0,5236.0,1
2050,335492,864691135777486013,[211136 178736  21540],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,325.0,2683.0,280.0,2357.0,1
2055,302256,864691135502273973,[181776 198544  16756],2022-06-09 14:30:32.002707,L5,inhibitory,5P-IT,320.0,2054.0,260.0,1849.0,1
2060,199874,864691135386779521,[143488 200672  26068],2022-06-09 14:30:32.002707,L5,excitatory,MC,80.0,2384.0,63.0,2099.0,1
2061,234551,864691136311845949,[152704 213600  21152],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,7.0,377.0,5.0,347.0,1
2062,427828,864691135968883557,[258832 161168  17754],2022-06-09 14:30:32.002707,L5,excitatory,4P,51.0,1019.0,48.0,848.0,1
2076,497329,864691136990003861,[294352 193632  22334],2022-06-09 14:30:32.002707,L5,excitatory,5P-NP,164.0,830.0,148.0,783.0,1
2077,492812,864691136123729190,[284096 171696  19086],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,241.0,2772.0,215.0,2449.0,1
2080,588380,864691135850443975,[341488 186928  16041],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,33.0,1219.0,20.0,1120.0,1
2082,201417,864691135730169785,[135904 215264  22185],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,175.0,3185.0,154.0,2849.0,1
2084,163634,864691135493963408,[130608 185408  27273],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,76.0,988.0,70.0,865.0,1
2085,302846,864691135526105435,[186144 204112  19984],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,87.0,1820.0,67.0,1675.0,1
2097,399484,864691136789316974,[237696 180400  23431],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,337.0,3438.0,292.0,2908.0,1
2099,162699,864691135349011442,[124736 182912  24277],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,96.0,2188.0,87.0,1860.0,1
2101,338124,864691136388562192,[199216 205504  24821],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,30.0,4517.0,19.0,3928.0,1
2115,230760,864691135517778058,[152208 187120  24166],2022-06-09 14:30:32.002707,L5,inhibitory,BC,3269.0,6588.0,2330.0,5239.0,1
2123,588924,864691135848254558,[328448 180272  19794],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,278.0,2938.0,225.0,2640.0,1
2128,617921,864691135939639462,[359296 187632  18972],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,71.0,2047.0,63.0,1849.0,1
2135,616118,864691135354899919,[347216 170352  19288],2022-06-09 14:30:32.002707,L5,inhibitory,BC,2418.0,8243.0,1181.0,7136.0,1
2153,197724,864691135563774916,[143264 190544  25381],2022-06-09 14:30:32.002707,L5,inhibitory,BPC,30.0,1677.0,22.0,1480.0,1
2154,164559,864691136723498237,[126784 206192  19173],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,26.0,1313.0,16.0,1158.0,1
2163,428200,864691135699253538,[252464 170000  19944],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,466.0,3501.0,399.0,3023.0,1
2168,428812,864691135782429747,[260128 169616  24008],2022-06-09 14:30:32.002707,L5,excitatory,4P,77.0,3491.0,59.0,2747.0,1
2177,262253,864691136952134623,[168400 175168  19513],2022-06-09 14:30:32.002707,L5,excitatory,4P,30.0,2170.0,19.0,1834.0,1
2192,658831,864691136601586129,[371552 152496  22324],2022-06-09 14:30:32.002707,L5,excitatory,4P,296.0,2832.0,252.0,2469.0,1
2194,126868,864691136418611863,[104336 211776  21044],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,45.0,1054.0,41.0,938.0,1
2195,76207,864691136143346484,[ 97216 180704  15738],2022-06-09 14:30:32.002707,L5,inhibitory,4P,17.0,815.0,13.0,740.0,1
2202,707394,864691135984984995,[380128 177872  25264],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,17.0,2070.0,7.0,1885.0,1
2206,491273,864691135644706287,[293136 159376  22416],2022-06-09 14:30:32.002707,L5,excitatory,4P,68.0,2344.0,55.0,1931.0,1
2209,459554,864691135718573617,[269456 170064  20643],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,381.0,3024.0,337.0,2643.0,1
2211,119567,864691135350107122,[107952 185280  17214],2022-06-09 14:30:32.002707,L5,excitatory,NGC,370.0,1832.0,296.0,1629.0,1
2219,262128,864691135994837418,[176880 173808  18361],2022-06-09 14:30:32.002707,L5,excitatory,4P,254.0,1439.0,216.0,1266.0,1
2222,707495,864691136010935459,[386864 185136  25866],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,201.0,534.0,155.0,419.0,1
2233,367734,864691136990285717,[218192 181520  20086],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,1009.0,2174.0,852.0,1935.0,1
2240,397257,864691136109347256,[236176 175696  24219],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,496.0,5197.0,443.0,4295.0,1
2243,525164,864691135704138132,[306192 167600  21535],2022-06-09 14:30:32.002707,L5,inhibitory,4P,24.0,2164.0,14.0,1967.0,1
2263,234716,864691136023733305,[149808 210096  22892],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,329.0,2188.0,284.0,1930.0,1
2271,229900,864691135132855200,[148128 182400  19219],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,400.0,3682.0,341.0,3173.0,1
2280,36532,864691135866363926,[ 80848 183904  20918],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,8.0,418.0,5.0,374.0,1
2282,368359,864691136436420254,[218272 177184  24728],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,344.0,4147.0,292.0,3469.0,1
2288,196001,864691135334543849,[142816 185872  15720],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,95.0,1465.0,79.0,1291.0,1
2296,525790,864691135926679764,[306320 172528  26732],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,407.0,5871.0,313.0,4853.0,1
2306,461057,864691135780798032,[278160 190528  15846],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,103.0,1294.0,91.0,1179.0,1
2313,614125,864691136273078206,[353840 154368  18218],2022-06-09 14:30:32.002707,L5,excitatory,4P,132.0,1108.0,114.0,976.0,1
2320,616661,864691135730173369,[356608 171776  23584],2022-06-09 14:30:32.002707,L5,inhibitory,MC,1424.0,5872.0,1035.0,5182.0,1
2321,162940,864691135293359884,[125616 191232  26238],2022-06-09 14:30:32.002707,L5,inhibitory,BC,641.0,3713.0,440.0,2769.0,1
2324,302257,864691135644563695,[182240 193952  17086],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,453.0,10849.0,349.0,8935.0,1
2331,266364,864691135939741697,[168848 197200  17390],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,417.0,2777.0,294.0,2503.0,1
2348,588873,864691135753617357,[338544 186192  19144],2022-06-09 14:30:32.002707,L5,inhibitory,5P-PT,263.0,9612.0,194.0,8509.0,1
2352,302560,864691136388563728,[193472 204160  18742],2022-06-09 14:30:32.002707,L5,inhibitory,BC,1028.0,3927.0,731.0,3262.0,1
2363,555763,864691135753694925,[325184 159232  15385],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,188.0,3182.0,154.0,2821.0,1
2383,459958,864691135454260842,[264144 172016  24073],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,223.0,4585.0,188.0,3927.0,1
2394,197185,864691136740435804,[134912 180240  21199],2022-06-09 14:30:32.002707,L5,excitatory,4P,8.0,794.0,7.0,694.0,1
2396,123305,864691135358814808,[109888 203808  17900],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,85.0,1710.0,73.0,1568.0,1
2400,335631,864691135322930332,[205552 190080  23162],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,48.0,2459.0,43.0,2108.0,1
2404,267532,864691134885146106,[164128 208032  24453],2022-06-09 14:30:32.002707,L5,excitatory,6P-IT,306.0,4185.0,251.0,3590.0,1
2421,666295,864691135274519781,[368064 179792  23800],2022-06-09 14:30:32.002707,L5,excitatory,5P-PT,171.0,10630.0,91.0,8759.0,1
2424,367674,864691136266737396,[227056 187232  19486],2022-06-09 14:30:32.002707,L5,inhibitory,BC,488.0,6717.0,395.0,5920.0,1
2434,427628,864691135501597250,[249040 175008  16597],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,106.0,1362.0,86.0,1117.0,1
2445,196558,864691135758469454,[134512 190512  18747],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,163.0,1992.0,141.0,1728.0,1
2446,366803,864691135474681664,[220592 178048  16263],2022-06-09 14:30:32.002707,L5,excitatory,NGC,360.0,2397.0,302.0,2143.0,1
2447,370066,864691136418621591,[224016 193584  22429],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,211.0,2637.0,174.0,2347.0,1
2452,230825,864691136309697370,[163776 191312  23522],2022-06-09 14:30:32.002707,L5,excitatory,MC,452.0,3749.0,379.0,3173.0,1
2457,229468,864691135866364438,[158608 179168  16150],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,606.0,1192.0,516.0,1054.0,1
2461,161065,864691135776155053,[114608 181936  15808],2022-06-09 14:30:32.002707,L5,excitatory,5P-IT,285.0,1288.0,263.0,1146.0,1
