,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DONE_labels
4747,192024,864691136236781583,[135440 146560  18221],2022-06-09 14:30:32.002707,L4,excitatory,23P,515.0,1411.0,436.0,1260.0,1
4748,422794,864691136482871340,[259648 126768  26215],2022-06-09 14:30:32.002707,L4,excitatory,23P,144.0,3900.0,122.0,3516.0,1
4749,29864,864691135617737103,[ 70384 158976  20150],2022-06-09 14:30:32.002707,L4,excitatory,NGC,30.0,689.0,23.0,597.0,1
4753,584360,864691135738161044,[330000 129040  25215],2022-06-09 14:30:32.002707,L4,excitatory,23P,109.0,4050.0,100.0,3525.0,1
4755,159963,864691135939430657,[120176 163712  23755],2022-06-09 14:30:32.002707,L4,excitatory,4P,56.0,2094.0,41.0,1714.0,1
4762,365822,864691136105455065,[215616 170592  22565],2022-06-09 14:30:32.002707,L4,excitatory,4P,85.0,1302.0,70.0,1080.0,1
4765,296815,864691135194402602,[193456 147824  22268],2022-06-09 14:30:32.002707,L4,excitatory,4P,40.0,2270.0,27.0,1965.0,1
4766,120638,864691135571294757,[107760 176832  22922],2022-06-09 14:30:32.002707,L4,excitatory,4P,52.0,989.0,46.0,857.0,1
4778,73992,864691136379066069,[ 88752 175472  20169],2022-06-09 14:30:32.002707,L4,excitatory,4P,310.0,1122.0,268.0,1006.0,1
4782,157627,864691135884187248,[125168 155776  22714],2022-06-09 14:30:32.002707,L4,excitatory,4P,686.0,2582.0,581.0,2183.0,1
4789,520913,864691136031675067,[306640 131568  26867],2022-06-09 14:30:32.002707,L4,excitatory,23P,39.0,3304.0,31.0,2874.0,1
4799,259220,864691135776258221,[170560 141424  27120],2022-06-09 14:30:32.002707,L4,excitatory,23P,312.0,3592.0,255.0,3003.0,1
4807,333177,864691135837183891,[205280 162448  22369],2022-06-09 14:30:32.002707,L4,excitatory,4P,318.0,2182.0,273.0,1887.0,1
4810,523023,864691135851040711,[302368 145200  27370],2022-06-09 14:30:32.002707,L4,excitatory,4P,330.0,1874.0,280.0,1577.0,1
4812,423974,864691135683978679,[250288 132080  21379],2022-06-09 14:30:32.002707,L4,excitatory,23P,9.0,1932.0,6.0,1696.0,1
4813,226162,864691135394022645,[162624 145632  20326],2022-06-09 14:30:32.002707,L4,excitatory,23P,155.0,1598.0,132.0,1468.0,1
4827,583802,864691136099900021,[338944 134112  19468],2022-06-09 14:30:32.002707,L4,excitatory,4P,189.0,3837.0,167.0,3427.0,1
4842,397219,864691135837206675,[230896 162688  24650],2022-06-09 14:30:32.002707,L4,excitatory,4P,243.0,2950.0,205.0,2434.0,1
4897,648252,864691135445571730,[360896 123824  24038],2022-06-09 14:30:32.002707,L4,excitatory,23P,47.0,4724.0,34.0,4328.0,1
4898,695605,864691135415455162,[387120 127680  22442],2022-06-09 14:30:32.002707,L4,excitatory,23P,536.0,2113.0,447.0,1804.0,1
4911,360712,864691135909759401,[221776 137088  16935],2022-06-09 14:30:32.002707,L4,excitatory,23P,89.0,3761.0,71.0,3348.0,1
4918,425383,864691136040991574,[248096 144704  17717],2022-06-09 14:30:32.002707,L4,inhibitory,MC,54.0,5754.0,42.0,4934.0,1
4922,522298,864691135986952195,[298496 149776  21815],2022-06-09 14:30:32.002707,L4,excitatory,4P,216.0,2002.0,188.0,1745.0,1
4926,426816,864691135113148313,[260848 147904  26044],2022-06-09 14:30:32.002707,L4,excitatory,4P,107.0,3172.0,92.0,2504.0,1
4927,227764,864691135497965075,[149344 169760  18839],2022-06-09 14:30:32.002707,L4,excitatory,4P,101.0,2202.0,89.0,1935.0,1
4930,297300,864691135322947228,[195664 156080  26421],2022-06-09 14:30:32.002707,L4,excitatory,4P,379.0,2863.0,336.0,2385.0,1
4937,261049,864691135181713410,[179904 149920  24348],2022-06-09 14:30:32.002707,L4,excitatory,4P,28.0,2620.0,21.0,2164.0,1
4941,194827,864691135438435314,[141792 162192  20503],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,28.0,2194.0,23.0,2001.0,1
4948,225785,864691136723467261,[162896 156208  18173],2022-06-09 14:30:32.002707,L4,excitatory,4P,405.0,2501.0,347.0,2067.0,1
4963,488488,864691135482657988,[289888 127712  17950],2022-06-09 14:30:32.002707,L4,excitatory,23P,103.0,5660.0,92.0,4987.0,1
4968,73654,864691136065216152,[ 90752 168848  17284],2022-06-09 14:30:32.002707,L4,excitatory,4P,91.0,677.0,80.0,603.0,1
4981,156866,864691135686912224,[118496 156384  18721],2022-06-09 14:30:32.002707,L4,excitatory,4P,115.0,2425.0,102.0,2056.0,1
4982,262797,864691135462995006,[171856 171680  21824],2022-06-09 14:30:32.002707,L4,excitatory,4P,249.0,1334.0,223.0,1179.0,1
4984,613505,864691136216789171,[348560 143920  15211],2022-06-09 14:30:32.002707,L4,excitatory,4P,8.0,863.0,5.0,749.0,1
4985,456301,864691135945388836,[266992 132976  25419],2022-06-09 14:30:32.002707,L4,excitatory,23P,452.0,3655.0,369.0,3079.0,1
4987,360456,864691134964442143,[221072 134688  15205],2022-06-09 14:30:32.002707,L4,excitatory,23P,57.0,2543.0,49.0,2318.0,1
4992,612201,864691135207785593,[355440 142992  18710],2022-06-09 14:30:32.002707,L4,excitatory,4P,153.0,2782.0,126.0,2363.0,1
4998,363944,864691136388531831,[223680 153776  24828],2022-06-09 14:30:32.002707,L4,excitatory,4P,430.0,2943.0,376.0,2286.0,1
5002,195315,864691135875987539,[145424 162576  24128],2022-06-09 14:30:32.002707,L4,excitatory,4P,32.0,1134.0,27.0,993.0,1
5003,112352,864691135012544246,[104912 151744  17006],2022-06-09 14:30:32.002707,L4,excitatory,23P,153.0,2815.0,133.0,2525.0,1
5004,458373,864691134917428746,[270912 144752  25888],2022-06-09 14:30:32.002707,L4,excitatory,4P,236.0,1522.0,192.0,1319.0,1
5008,74206,864691135501834845,[ 95904 161104  20660],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,1100.0,14.0,953.0,1
5009,519749,864691136105475545,[306704 143392  17940],2022-06-09 14:30:32.002707,L4,excitatory,4P,330.0,2268.0,284.0,1991.0,1
5010,491108,864691136050827507,[288816 159360  21626],2022-06-09 14:30:32.002707,L4,excitatory,4P,67.0,1425.0,56.0,1140.0,1
5011,519531,864691135058573723,[306784 138704  15958],2022-06-09 14:30:32.002707,L4,inhibitory,BC,40.0,6194.0,23.0,5494.0,1
5014,425145,864691136056333016,[258832 146464  16324],2022-06-09 14:30:32.002707,L4,excitatory,4P,138.0,1944.0,126.0,1746.0,1
5019,653907,864691135013013142,[369696 138832  25831],2022-06-09 14:30:32.002707,L4,excitatory,4P,206.0,2024.0,158.0,1744.0,1
5022,363385,864691135462248349,[224576 148112  20387],2022-06-09 14:30:32.002707,L4,excitatory,4P,83.0,3538.0,64.0,3051.0,1
5024,260518,864691136618445453,[171520 148896  20751],2022-06-09 14:30:32.002707,L4,excitatory,4P,256.0,2081.0,218.0,1841.0,1
5032,519817,864691136051138547,[302704 140768  18607],2022-06-09 14:30:32.002707,L4,excitatory,4P,121.0,5130.0,101.0,4529.0,1
5034,73978,864691136328897514,[ 84736 170352  19903],2022-06-09 14:30:32.002707,L4,inhibitory,MC,52.0,1188.0,40.0,1039.0,1
5038,586025,864691135446632276,[337040 146848  21881],2022-06-09 14:30:32.002707,L4,excitatory,4P,121.0,1987.0,106.0,1764.0,1
5041,260220,864691135873943438,[179296 151152  19434],2022-06-09 14:30:32.002707,L4,excitatory,4P,251.0,2544.0,225.0,2271.0,1
5043,228208,864691136088943927,[155120 166160  21506],2022-06-09 14:30:32.002707,L4,excitatory,4P,82.0,2231.0,70.0,1876.0,1
5045,156854,864691135946695521,[117216 147872  18127],2022-06-09 14:30:32.002707,L4,excitatory,23P,516.0,4103.0,446.0,3569.0,1
5054,299668,864691135654095810,[190768 166464  25831],2022-06-09 14:30:32.002707,L4,excitatory,4P,32.0,1832.0,23.0,1531.0,1
5058,159257,864691136020217848,[128928 160880  19226],2022-06-09 14:30:32.002707,L4,excitatory,4P,260.0,1164.0,231.0,1036.0,1
5071,296006,864691135132648864,[190800 155824  17916],2022-06-09 14:30:32.002707,L4,excitatory,4P,250.0,2228.0,221.0,1928.0,1
5073,192937,864691135382984427,[146480 157712  21876],2022-06-09 14:30:32.002707,L4,excitatory,4P,155.0,2695.0,137.0,2261.0,1
5074,154882,864691135564698455,[124528 142880  19218],2022-06-09 14:30:32.002707,L4,excitatory,23P,595.0,3885.0,498.0,3345.0,1
5076,458296,864691136273688589,[262736 159184  25957],2022-06-09 14:30:32.002707,L4,excitatory,4P,160.0,3321.0,130.0,2633.0,1
5082,193136,864691136483288364,[132752 146128  24562],2022-06-09 14:30:32.002707,L4,excitatory,23P,164.0,4476.0,148.0,3749.0,1
5085,191814,864691136911989233,[139520 159760  16700],2022-06-09 14:30:32.002707,L4,excitatory,4P,91.0,3062.0,82.0,2685.0,1
5103,555546,864691136551700898,[316992 128608  26811],2022-06-09 14:30:32.002707,L4,excitatory,23P,18.0,2506.0,11.0,2262.0,1
5114,585535,864691135738081428,[335328 152576  18184],2022-06-09 14:30:32.002707,L4,excitatory,4P,27.0,2094.0,19.0,1844.0,1
5118,393152,864691135382452442,[234512 132768  24882],2022-06-09 14:30:32.002707,L4,excitatory,23P,409.0,4529.0,351.0,3892.0,1
5130,329916,864691135939935654,[204752 151600  18563],2022-06-09 14:30:32.002707,L4,excitatory,4P,298.0,1667.0,268.0,1511.0,1
5134,455864,864691135946655329,[268048 128112  22237],2022-06-09 14:30:32.002707,L4,excitatory,23P,34.0,3802.0,27.0,3358.0,1
5139,156443,864691135476407976,[117840 158224  16141],2022-06-09 14:30:32.002707,L4,excitatory,23P,41.0,951.0,38.0,864.0,1
5141,154723,864691135501536834,[117328 142784  18484],2022-06-09 14:30:32.002707,L4,inhibitory,MC,79.0,6515.0,71.0,5576.0,1
5152,614407,864691136286571203,[359648 153520  20035],2022-06-09 14:30:32.002707,L4,excitatory,4P,75.0,814.0,65.0,679.0,1
5154,425711,864691135753704909,[247808 155984  18987],2022-06-09 14:30:32.002707,L4,excitatory,4P,175.0,2088.0,154.0,1829.0,1
5162,156743,864691135615811689,[121664 145632  17971],2022-06-09 14:30:32.002707,L4,excitatory,23P,46.0,3449.0,33.0,3074.0,1
5169,364803,864691134988500090,[219472 164400  17048],2022-06-09 14:30:32.002707,L4,excitatory,4P,107.0,1685.0,88.0,1474.0,1
5170,260706,864691135488475194,[172624 147408  22420],2022-06-09 14:30:32.002707,L4,excitatory,4P,807.0,3086.0,679.0,2688.0,1
5173,158461,864691135462764606,[123680 169648  15272],2022-06-09 14:30:32.002707,L4,excitatory,4P,180.0,1695.0,155.0,1436.0,1
5176,327581,864691135953742856,[200016 135744  17376],2022-06-09 14:30:32.002707,L4,excitatory,23P,172.0,1978.0,149.0,1807.0,1
5177,392532,864691135683499506,[244128 142848  19035],2022-06-09 14:30:32.002707,L4,excitatory,4P,103.0,3346.0,92.0,2898.0,1
5179,490827,864691135564682583,[291968 157664  19936],2022-06-09 14:30:32.002707,L4,excitatory,4P,37.0,1447.0,31.0,1165.0,1
5180,489636,864691136370811016,[282112 141328  26720],2022-06-09 14:30:32.002707,L4,excitatory,4P,6.0,1669.0,4.0,1348.0,1
5181,332750,864691136194202856,[201920 169856  20193],2022-06-09 14:30:32.002707,L4,excitatory,4P,120.0,1582.0,81.0,1391.0,1
5188,611080,864691135360152647,[351344 124160  24175],2022-06-09 14:30:32.002707,L4,excitatory,23P,248.0,3373.0,196.0,2981.0,1
5189,455636,864691135673311555,[275376 140672  19636],2022-06-09 14:30:32.002707,L4,excitatory,4P,34.0,2347.0,28.0,1970.0,1
5191,297145,864691135700651643,[186848 152368  25028],2022-06-09 14:30:32.002707,L4,excitatory,4P,196.0,1139.0,178.0,995.0,1
5192,426189,864691135692716223,[246064 150688  22044],2022-06-09 14:30:32.002707,L4,excitatory,4P,239.0,1336.0,206.0,1168.0,1
5209,299495,864691136723497725,[192304 169760  24549],2022-06-09 14:30:32.002707,L4,excitatory,4P,395.0,2716.0,360.0,2259.0,1
5210,522387,864691135278225569,[303616 154000  22153],2022-06-09 14:30:32.002707,L4,excitatory,4P,24.0,2153.0,16.0,1826.0,1
5217,158634,864691136031724881,[125072 167088  16062],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,781.0,10.0,646.0,1
5218,458113,864691135348283351,[276176 157856  24793],2022-06-09 14:30:32.002707,L4,inhibitory,BC,51.0,3606.0,31.0,2682.0,1
5223,394330,864691135696162970,[240608 150608  19028],2022-06-09 14:30:32.002707,L4,inhibitory,BC,98.0,5888.0,74.0,5033.0,1
5230,490117,864691135953791752,[293360 152176  16034],2022-06-09 14:30:32.002707,L4,excitatory,4P,10.0,1554.0,7.0,1310.0,1
5236,454494,864691135366982905,[274144 124272  24346],2022-06-09 14:30:32.002707,L4,excitatory,23P,35.0,4334.0,26.0,3589.0,1
5237,460227,864691135590344715,[262944 164720  24979],2022-06-09 14:30:32.002707,L4,excitatory,4P,527.0,2355.0,470.0,1932.0,1
5242,330392,864691135564559639,[199952 144704  21472],2022-06-09 14:30:32.002707,L4,excitatory,23P,218.0,1007.0,199.0,926.0,1
5272,585137,864691136483167788,[338736 143664  16878],2022-06-09 14:30:32.002707,L4,excitatory,4P,246.0,2666.0,206.0,2450.0,1
5277,489626,864691135538125682,[279376 140096  27060],2022-06-09 14:30:32.002707,L4,excitatory,4P,9.0,1430.0,7.0,1258.0,1
5281,297007,864691135341616561,[191584 145424  23656],2022-06-09 14:30:32.002707,L4,excitatory,4P,399.0,4904.0,345.0,4145.0,1
5285,456068,864691135660543216,[272432 140608  23618],2022-06-09 14:30:32.002707,L4,excitatory,4P,131.0,1526.0,111.0,1296.0,1
5286,116307,864691136174984710,[102912 163632  18399],2022-06-09 14:30:32.002707,L4,excitatory,4P,18.0,2462.0,7.0,2145.0,1
5290,555077,864691135777166013,[319120 138064  22040],2022-06-09 14:30:32.002707,L4,excitatory,4P,145.0,2794.0,128.0,2408.0,1
5293,555237,864691135617751951,[324048 136496  24102],2022-06-09 14:30:32.002707,L4,excitatory,4P,34.0,2831.0,26.0,2483.0,1
5295,162510,864691136194304588,[119136 178672  23930],2022-06-09 14:30:32.002707,L4,excitatory,4P,91.0,2062.0,77.0,1693.0,1
5296,194717,864691136109316536,[143328 172528  20278],2022-06-09 14:30:32.002707,L4,excitatory,4P,78.0,2368.0,66.0,1998.0,1
5301,74072,864691135575393566,[ 94032 162608  19883],2022-06-09 14:30:32.002707,L4,excitatory,4P,53.0,530.0,46.0,463.0,1
5304,488473,864691135660503280,[287872 134128  17782],2022-06-09 14:30:32.002707,L4,excitatory,23P,89.0,4248.0,71.0,3715.0,1
5335,491721,864691135508697097,[279808 156176  25908],2022-06-09 14:30:32.002707,L4,excitatory,4P,93.0,1820.0,80.0,1550.0,1
5336,397049,864691135780847952,[241616 167648  23109],2022-06-09 14:30:32.002707,L4,excitatory,4P,115.0,2706.0,101.0,2238.0,1
5341,161852,864691135269730469,[126928 177968  20112],2022-06-09 14:30:32.002707,L4,excitatory,4P,240.0,1615.0,208.0,1356.0,1
5346,327858,864691135781132368,[206704 142736  18626],2022-06-09 14:30:32.002707,L4,excitatory,23P,275.0,4568.0,236.0,4129.0,1
5351,423039,864691136209404092,[253280 134560  15586],2022-06-09 14:30:32.002707,L4,excitatory,23P,35.0,2162.0,25.0,1775.0,1
5352,161541,864691135909945769,[123984 177328  18737],2022-06-09 14:30:32.002707,L4,excitatory,4P,360.0,2310.0,302.0,1979.0,1
5353,489329,864691135937381941,[293888 131136  24137],2022-06-09 14:30:32.002707,L4,excitatory,23P,812.0,2641.0,706.0,2333.0,1
5360,330597,864691135615809385,[210032 155776  21854],2022-06-09 14:30:32.002707,L4,excitatory,4P,123.0,2332.0,109.0,2017.0,1
5362,360517,864691135528163268,[214800 136224  16413],2022-06-09 14:30:32.002707,L4,inhibitory,MC,4336.0,6349.0,2319.0,5657.0,1
5367,554558,864691135516192723,[315984 131136  18451],2022-06-09 14:30:32.002707,L4,excitatory,23P,44.0,4213.0,33.0,3784.0,1
5369,554010,864691135732668820,[314976 125008  26854],2022-06-09 14:30:32.002707,L4,excitatory,23P,443.0,5927.0,355.0,5155.0,1
5370,192184,864691136123776550,[133600 151840  19431],2022-06-09 14:30:32.002707,L4,excitatory,4P,242.0,3158.0,213.0,2828.0,1
5372,159415,864691135385272917,[115792 163296  20705],2022-06-09 14:30:32.002707,L4,excitatory,4P,9.0,920.0,7.0,836.0,1
5373,156636,864691135385284949,[125088 158352  16665],2022-06-09 14:30:32.002707,L4,excitatory,4P,295.0,2379.0,261.0,2093.0,1
5374,70412,864691136436394398,[ 85536 153216  17619],2022-06-09 14:30:32.002707,L4,excitatory,23P,20.0,1202.0,13.0,1081.0,1
5375,228731,864691135654567362,[157680 165776  24486],2022-06-09 14:30:32.002707,L4,excitatory,4P,252.0,1370.0,216.0,1176.0,1
5377,157842,864691136740414812,[117376 152304  24178],2022-06-09 14:30:32.002707,L4,excitatory,4P,268.0,1310.0,225.0,1122.0,1
5379,423002,864691136029948808,[247328 138688  15587],2022-06-09 14:30:32.002707,L4,excitatory,23P,178.0,2570.0,163.0,2283.0,1
5381,651087,864691136911663089,[362320 129664  18430],2022-06-09 14:30:32.002707,L4,inhibitory,MC,1364.0,3608.0,976.0,3124.0,1
5395,112044,864691135748583721,[100400 152192  15552],2022-06-09 14:30:32.002707,L4,excitatory,4P,23.0,875.0,17.0,751.0,1
5396,157487,864691135501846365,[125824 151680  22422],2022-06-09 14:30:32.002707,L4,excitatory,NGC,27.0,3865.0,19.0,3081.0,1
5404,67372,864691136008475564,[ 89280 137520  18210],2022-06-09 14:30:32.002707,L4,excitatory,23P,145.0,2156.0,127.0,1905.0,1
5407,226033,864691136273682445,[147296 156144  20887],2022-06-09 14:30:32.002707,L4,excitatory,4P,236.0,812.0,206.0,725.0,1
5408,228157,864691135497606675,[162512 165536  20518],2022-06-09 14:30:32.002707,L4,excitatory,4P,118.0,1756.0,96.0,1531.0,1
5415,159648,864691135785275332,[122480 161472  22478],2022-06-09 14:30:32.002707,L4,excitatory,4P,36.0,2459.0,36.0,2006.0,1
5425,522494,864691136065256344,[300112 150544  23157],2022-06-09 14:30:32.002707,L4,excitatory,4P,10.0,3527.0,5.0,3012.0,1
5426,553469,864691135654275266,[318288 125280  21648],2022-06-09 14:30:32.002707,L4,excitatory,23P,114.0,5043.0,96.0,4577.0,1
5427,227935,864691135945540644,[151840 174416  20192],2022-06-09 14:30:32.002707,L4,excitatory,4P,38.0,2283.0,26.0,1961.0,1
5430,456036,864691135753695949,[263120 143264  24000],2022-06-09 14:30:32.002707,L4,excitatory,4P,55.0,3288.0,50.0,2611.0,1
5435,584094,864691135386403713,[334720 129904  22301],2022-06-09 14:30:32.002707,L4,excitatory,23P,580.0,4882.0,502.0,4289.0,1
5444,298788,864691136602021073,[182896 170528  20800],2022-06-09 14:30:32.002707,L4,excitatory,4P,317.0,1493.0,276.0,1335.0,1
5449,397436,864691136486766866,[236992 165232  25811],2022-06-09 14:30:32.002707,L4,excitatory,4P,25.0,2710.0,21.0,2290.0,1
5473,159541,864691135134684697,[122976 173184  21578],2022-06-09 14:30:32.002707,L4,excitatory,4P,41.0,2163.0,28.0,1911.0,1
5479,225958,864691135654088898,[155328 147328  20016],2022-06-09 14:30:32.002707,L4,excitatory,23P,947.0,3879.0,822.0,3346.0,1
5482,364672,864691135918335408,[220512 163152  16021],2022-06-09 14:30:32.002707,L4,excitatory,4P,146.0,3745.0,123.0,3328.0,1
5485,262355,864691135117787869,[175648 170752  19289],2022-06-09 14:30:32.002707,L4,excitatory,4P,92.0,1295.0,77.0,1160.0,1
5500,489633,864691136309664602,[281104 143584  26632],2022-06-09 14:30:32.002707,L4,excitatory,4P,331.0,2611.0,296.0,2246.0,1
5501,394142,864691135987768456,[244800 157408  17358],2022-06-09 14:30:32.002707,L4,excitatory,4P,43.0,2169.0,32.0,1880.0,1
5518,259145,864691135490393191,[169568 138448  26040],2022-06-09 14:30:32.002707,L4,excitatory,23P,302.0,3380.0,276.0,2973.0,1
5527,156519,864691136261315223,[127376 157664  15813],2022-06-09 14:30:32.002707,L4,excitatory,4P,27.0,1222.0,22.0,1085.0,1
5530,366365,864691135748867369,[226944 170096  26244],2022-06-09 14:30:32.002707,L4,excitatory,5P-IT,903.0,3344.0,742.0,2650.0,1
5531,162655,864691136371163528,[116864 180160  24738],2022-06-09 14:30:32.002707,L4,excitatory,4P,152.0,1542.0,141.0,1350.0,1
5541,520299,864691136423021615,[308544 136432  21680],2022-06-09 14:30:32.002707,L4,inhibitory,BC,5270.0,9545.0,2955.0,8121.0,1
5545,226316,864691135373818312,[157424 158240  21878],2022-06-09 14:30:32.002707,L4,excitatory,4P,27.0,1371.0,20.0,1200.0,1
5558,363997,864691136698948982,[219696 146304  25569],2022-06-09 14:30:32.002707,L4,excitatory,4P,24.0,1900.0,16.0,1666.0,1
5562,696208,864691135776637024,[392384 132096  25712],2022-06-09 14:30:32.002707,L4,excitatory,23P,4.0,450.0,3.0,372.0,1
5563,362274,864691135807315997,[213056 143984  16199],2022-06-09 14:30:32.002707,L4,inhibitory,BC,2209.0,5360.0,1694.0,4751.0,1
5568,117130,864691135081713911,[112784 173200  23213],2022-06-09 14:30:32.002707,L4,excitatory,4P,327.0,1073.0,289.0,923.0,1
5576,30499,864691135790612844,[ 74784 156272  21297],2022-06-09 14:30:32.002707,L4,excitatory,4P,4.0,335.0,3.0,283.0,1
5584,363747,864691136680642678,[219920 149136  23342],2022-06-09 14:30:32.002707,L4,excitatory,4P,476.0,3680.0,419.0,3147.0,1
5596,193976,864691136008718764,[132432 172688  17130],2022-06-09 14:30:32.002707,L4,excitatory,4P,137.0,1803.0,120.0,1539.0,1
5605,261030,864691135182086402,[176752 143904  24824],2022-06-09 14:30:32.002707,L4,excitatory,4P,602.0,1534.0,534.0,1313.0,1
5611,67331,864691135888466825,[ 82336 141728  18721],2022-06-09 14:30:32.002707,L4,inhibitory,BC,46.0,2565.0,30.0,2295.0,1
5616,330232,864691135373734856,[209344 148112  20204],2022-06-09 14:30:32.002707,L4,excitatory,4P,1194.0,3094.0,1005.0,2708.0,1
5621,520797,864691136966049742,[301648 131088  26097],2022-06-09 14:30:32.002707,L4,excitatory,23P,80.0,3910.0,65.0,3418.0,1
5628,262387,864691135575096094,[164736 166048  20087],2022-06-09 14:30:32.002707,L4,excitatory,4P,328.0,3163.0,292.0,2735.0,1
5634,583555,864691135307348294,[339232 133504  17415],2022-06-09 14:30:32.002707,L4,excitatory,4P,89.0,3598.0,76.0,3332.0,1
5663,228116,864691135340958149,[156416 163872  21025],2022-06-09 14:30:32.002707,L4,excitatory,4P,258.0,2167.0,223.0,1894.0,1
5664,425813,864691135570692077,[258944 153840  18829],2022-06-09 14:30:32.002707,L4,excitatory,4P,89.0,2365.0,80.0,2039.0,1
5667,298610,864691135850419399,[194416 170128  19008],2022-06-09 14:30:32.002707,L4,excitatory,4P,470.0,2086.0,406.0,1753.0,1
5668,554444,864691135497627155,[316864 138880  17704],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,12.0,796.0,7.0,741.0,1
5673,521533,864691135772032251,[303248 149360  17711],2022-06-09 14:30:32.002707,L4,excitatory,4P,290.0,3878.0,252.0,3405.0,1
5674,225997,864691135465821682,[159376 146576  19725],2022-06-09 14:30:32.002707,L4,excitatory,23P,187.0,5871.0,151.0,4998.0,1
5698,67243,864691135207915897,[ 87696 139600  17318],2022-06-09 14:30:32.002707,L4,excitatory,23P,27.0,2730.0,12.0,2469.0,1
5702,648413,864691135841391843,[361360 125344  25697],2022-06-09 14:30:32.002707,L4,excitatory,23P,619.0,5145.0,528.0,4504.0,1
5707,554624,864691136010935203,[317424 139904  18653],2022-06-09 14:30:32.002707,L4,excitatory,4P,234.0,2492.0,203.0,2221.0,1
5716,228476,864691137019552622,[153392 175344  23193],2022-06-09 14:30:32.002707,L4,excitatory,4P,121.0,1941.0,106.0,1709.0,1
5721,226829,864691136740866652,[157616 151920  26170],2022-06-09 14:30:32.002707,L4,excitatory,4P,472.0,1156.0,412.0,1015.0,1
5731,333202,864691135761507126,[208560 165184  22051],2022-06-09 14:30:32.002707,L4,excitatory,4P,205.0,1948.0,182.0,1603.0,1
5735,259903,864691136715566702,[170944 155952  17312],2022-06-09 14:30:32.002707,L4,inhibitory,BC,45.0,6668.0,29.0,5835.0,1
5742,74094,864691136010948259,[ 96384 162640  19805],2022-06-09 14:30:32.002707,L4,excitatory,4P,35.0,1004.0,27.0,881.0,1
5747,262198,864691136723513597,[164320 169440  18985],2022-06-09 14:30:32.002707,L4,excitatory,4P,410.0,2364.0,344.0,1956.0,1
5749,330368,864691135012515318,[198144 146080  21448],2022-06-09 14:30:32.002707,L4,excitatory,4P,25.0,2173.0,18.0,1977.0,1
5751,329455,864691136617115867,[198464 150944  16846],2022-06-09 14:30:32.002707,L4,excitatory,4P,30.0,1041.0,25.0,958.0,1
5752,330167,864691135360216903,[196656 147600  20220],2022-06-09 14:30:32.002707,L4,excitatory,4P,41.0,2667.0,28.0,2342.0,1
5754,700142,864691136965851342,[376592 144768  26758],2022-06-09 14:30:32.002707,L4,excitatory,4P,107.0,1450.0,92.0,1174.0,1
5761,489323,864691135781081680,[293648 135152  23601],2022-06-09 14:30:32.002707,L4,inhibitory,MC,8160.0,8753.0,3841.0,7219.0,1
5768,395176,864691135181768194,[231552 144144  24335],2022-06-09 14:30:32.002707,L4,excitatory,4P,17.0,1747.0,11.0,1410.0,1
5769,492858,864691136023765305,[291344 160864  19051],2022-06-09 14:30:32.002707,L4,excitatory,4P,155.0,1937.0,137.0,1668.0,1
5771,70268,864691135373662537,[ 83872 144384  16779],2022-06-09 14:30:32.002707,L4,excitatory,23P,13.0,1272.0,9.0,1160.0,1
5793,523073,864691135564721751,[310112 152352  27263],2022-06-09 14:30:32.002707,L4,excitatory,4P,91.0,1645.0,83.0,1446.0,1
5799,363034,864691136839267438,[226400 156480  18809],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,1009.0,3997.0,728.0,3434.0,1
5825,695922,864691135918337456,[387760 141648  24112],2022-06-09 14:30:32.002707,L4,excitatory,4P,8.0,1253.0,3.0,1093.0,1
5835,429327,864691136309667930,[248464 160656  27539],2022-06-09 14:30:32.002707,L4,inhibitory,BC,2525.0,3950.0,1281.0,2925.0,1
5850,488965,864691135581690733,[278976 128384  21334],2022-06-09 14:30:32.002707,L4,excitatory,23P,202.0,2978.0,169.0,2632.0,1
5864,227994,864691136309636954,[158416 176256  20001],2022-06-09 14:30:32.002707,L4,excitatory,5P-IT,91.0,1530.0,77.0,1338.0,1
5878,157175,864691135864055166,[128784 149312  19948],2022-06-09 14:30:32.002707,L4,excitatory,23P,189.0,2299.0,162.0,2031.0,1
5902,426454,864691135866418710,[256656 155344  23950],2022-06-09 14:30:32.002707,L4,excitatory,4P,174.0,3587.0,152.0,2818.0,1
5904,456862,864691135583722104,[271248 153424  15837],2022-06-09 14:30:32.002707,L4,excitatory,4P,406.0,2155.0,354.0,1821.0,1
5905,393824,864691136123694118,[241584 143920  16389],2022-06-09 14:30:32.002707,L4,excitatory,4P,40.0,3055.0,35.0,2633.0,1
5910,489345,864691136136941181,[279440 142384  24245],2022-06-09 14:30:32.002707,L4,excitatory,4P,25.0,2072.0,20.0,1806.0,1
5915,193112,864691135467536524,[145184 147008  23689],2022-06-09 14:30:32.002707,L4,excitatory,23P,771.0,3471.0,662.0,2933.0,1
5923,158929,864691135683976375,[120672 174704  17864],2022-06-09 14:30:32.002707,L4,excitatory,4P,763.0,3784.0,625.0,3124.0,1
